t,I,V
38.9090366,-0.0003786602756008,-1.41996645927429
38.99174926,-0.0003541139303706,-1.40997838973999
39.07448862,-0.0003307427978143,-1.39999222755432
39.15723066,-0.0003086483920924,-1.38997030258179
39.23994806,-0.0002880165411625,-1.37998354434967
39.32268122,-0.0002684192149899,-1.36999642848969
39.4054225,-0.0002499046386219,-1.3599773645401
39.48815222,-0.0002326348330825,-1.34998953342438
39.57086904,-0.000216286178329,-1.33997297286987
39.65362516,-0.0002010380994761,-1.32998597621918
39.73637324,-0.0001868400577222,-1.32000434398651
39.81910884,-0.0001733606768539,-1.30997896194458
39.90185198,-0.0001607755402801,-1.29999279975891
39.98456526,-0.0001490296999691,-1.28997504711151
40.0673027,-0.0001381022011628,-1.27998781204224
40.1500297,-0.000127806837554,-1.27000296115875
40.23275328,-0.0001182108244393,-1.25997757911682
40.3154799,-0.0001093472528737,-1.24999248981476
40.39821962,-0.0001010058040264,-1.23996984958649
40.48092974,-9.33212577365339e-05,-1.22998821735382
40.56364774,-8.61226944834925e-05,-1.22000074386597
40.64642216,-7.94390944065526e-05,-1.20998239517212
40.72916478,-7.323960744543e-05,-1.19999539852142
40.81188258,-6.74897673889063e-05,-1.18997311592102
40.89462652,-6.2162485846784e-05,-1.17999088764191
40.9773451,-5.72281605855096e-05,-1.17000353336334
41.06005178,-5.26274852745701e-05,-1.15998423099518
41.1428053,-4.8405028792331e-05,-1.14999806880951
41.22552864,-4.44840807176661e-05,-1.13997781276703
41.30824668,-4.08535997848958e-05,-1.12998604774475
41.39100546,-3.75070958398283e-05,-1.12000298500061
41.47373388,-3.44070613209624e-05,-1.10998213291168
41.55645626,-3.15460893034469e-05,-1.09999942779541
41.63919236,-2.89158924715593e-05,-1.08997452259064
41.72192792,-2.64842128672171e-05,-1.07998633384705
41.80464012,-2.42646583501482e-05,-1.07000541687012
41.88736868,-2.21961563511286e-05,-1.05998408794403
41.97009568,-2.0313364075264e-05,-1.05000150203705
42.05281512,-1.85617846000241e-05,-1.03997731208801
42.13555222,-1.69694576470647e-05,-1.0299928188324
42.2183091,-1.54996814671904e-05,-1.02000391483307
42.30103292,-1.41461141538457e-05,-1.00998663902283
42.38374184,-1.29136378745898e-05,-1.00000214576721
42.46650484,-1.17793460958637e-05,-0.989976465702057
