V1,I1,absI
-0.24,-1.7176E-07,1.7176E-07
-0.25,-1.9964E-07,1.9964E-07
-0.26,-2.3006E-07,2.3006E-07
-0.27,-2.6648E-07,2.6648E-07
-0.28,-3.0676E-07,3.0676E-07
-0.29,-3.5504E-07,3.5504E-07
-0.3,-4.0938E-07,4.0938E-07
-0.31,-4.6824E-07,4.6824E-07
-0.32,-5.3902E-07,5.3902E-07
-0.33,-6.2006E-07,6.2006E-07
-0.34,-7.072E-07,7.072E-07
-0.35,-8.11E-07,8.11E-07
-0.36,-9.2778E-07,9.2778E-07
-0.37,-1.05376E-06,1.05376E-06
-0.38,-1.0143E-06,1.0143E-06
-0.39,-1.1645E-06,1.1645E-06
-0.4,-1.3386E-06,1.3386E-06
-0.41,-1.5349E-06,1.5349E-06
-0.42,-1.7415E-06,1.7415E-06
-0.43,-1.9848E-06,1.9848E-06
-0.44,-2.2571E-06,2.2571E-06
-0.45,-2.5633E-06,2.5633E-06
-0.46,-2.9053E-06,2.9053E-06
-0.47,-3.2891E-06,3.2891E-06
-0.48,-3.7222E-06,3.7222E-06
-0.49,-4.2E-06,4.2E-06
-0.5,-4.7289E-06,4.7289E-06
-0.51,-5.328E-06,5.328E-06
-0.52,-5.9852E-06,5.9852E-06
-0.53,-6.7111E-06,6.7111E-06
-0.54,-7.5311E-06,7.5311E-06
-0.55,-8.442E-06,8.442E-06
-0.56,-9.4544E-06,9.4544E-06
-0.57,-1.05691E-05,1.05691E-05
-0.58,-1.0324E-05,1.0324E-05
-0.59,-1.1708E-05,1.1708E-05
-0.6,-1.3218E-05,1.3218E-05
-0.61,-1.488E-05,1.488E-05
-0.62,-1.671E-05,1.671E-05
-0.63,-1.875E-05,1.875E-05
-0.64,-2.0936E-05,2.0936E-05
-0.65,-2.3402E-05,2.3402E-05
-0.66,-2.6108E-05,2.6108E-05
-0.67,-2.9102E-05,2.9102E-05
-0.68,-3.2372E-05,3.2372E-05
-0.69,-3.5954E-05,3.5954E-05
-0.7,-3.9892E-05,3.9892E-05
-0.71,-4.4182E-05,4.4182E-05
-0.72,-4.8926E-05,4.8926E-05
-0.73,-5.4022E-05,5.4022E-05
-0.74,-5.9664E-05,5.9664E-05
-0.75,-6.577E-05,6.577E-05
-0.76,-7.239E-05,7.239E-05
-0.77,-7.9538E-05,7.9538E-05
-0.78,-8.7308E-05,8.7308E-05
-0.79,-9.5762E-05,9.5762E-05
-0.8,-0.000104556,0.000104556
-0.81,-0.000114516,0.000114516
-0.82,-0.00011136,0.00011136
-0.83,-0.00012286,0.00012286
-0.84,-0.00013514,0.00013514
-0.85,-0.0001484,0.0001484
-0.86,-0.00016298,0.00016298
-0.87,-0.00017832,0.00017832
-0.88,-0.000194,0.000194
-0.89,-0.00021188,0.00021188
-0.9,-0.00023078,0.00023078
-0.91,-0.00024996,0.00024996
-0.92,-0.00027168,0.00027168
-0.93,-0.00029362,0.00029362
-0.94,-0.00031816,0.00031816
-0.95,-0.0003442,0.0003442
-0.96,-0.00037026,0.00037026
-0.97,-0.0003993,0.0003993
-0.98,-0.00043006,0.00043006
-0.99,-0.0004621,0.0004621
-1,-0.00049466,0.00049466
-1.01,-0.0005305,0.0005305
-1.02,-0.00056776,0.00056776
-1.03,-0.0006049,0.0006049
-1.04,-0.00064584,0.00064584
-1.05,-0.00068898,0.00068898
-1.06,-0.00073106,0.00073106
-1.07,-0.00077806,0.00077806
-1.08,-0.0008266,0.0008266
-1.09,-0.00087548,0.00087548
-1.1,-0.00092774,0.00092774
-1.11,-0.00098204,0.00098204
-1.12,-0.00103386,0.00103386
-1.13,-0.00109224,0.00109224
-1.14,-0.0010662,0.0010662
-1.15,-0.0011312,0.0011312
-1.16,-0.0011936,0.0011936
-1.17,-0.0012616,0.0012616
-1.18,-0.0013304,0.0013304
-1.19,-0.0013976,0.0013976
-1.2,-0.00147,0.00147
-1.21,-0.001543,0.001543
-1.22,-0.0016144,0.0016144
-1.23,-0.0016918,0.0016918
-1.24,-0.0017704,0.0017704
-1.25,-0.0018468,0.0018468
-1.26,-0.0019286,0.0019286
-1.27,-0.0020116,0.0020116
-1.28,-0.002091,0.002091
-1.29,-0.0021774,0.0021774
-1.3,-0.0022654,0.0022654
-1.3,-0.0022418,0.0022418
-1.29,-0.0021034,0.0021034
-1.28,-0.0019748,0.0019748
-1.27,-0.0018492,0.0018492
-1.26,-0.0017342,0.0017342
-1.25,-0.001625,0.001625
-1.24,-0.001519,0.001519
-1.23,-0.0014206,0.0014206
-1.22,-0.0013272,0.0013272
-1.21,-0.0012382,0.0012382
-1.2,-0.0011552,0.0011552
-1.19,-0.0010758,0.0010758
-1.18,-0.0010002,0.0010002
-1.17,-0.00092674,0.00092674
-1.16,-0.00085832,0.00085832
-1.15,-0.00079488,0.00079488
-1.14,-0.0007354,0.0007354
-1.13,-0.00067928,0.00067928
-1.12,-0.00062678,0.00062678
-1.11,-0.00057774,0.00057774
-1.1,-0.00053178,0.00053178
-1.09,-0.0004888,0.0004888
-1.08,-0.00044868,0.00044868
-1.07,-0.00041154,0.00041154
-1.06,-0.00037678,0.00037678
-1.05,-0.00034454,0.00034454
-1.04,-0.00031484,0.00031484
-1.03,-0.0002874,0.0002874
-1.02,-0.00026184,0.00026184
-1.01,-0.00024012,0.00024012
-1,-0.00021784,0.00021784
-0.99,-0.00019756,0.00019756
-0.98,-0.00017906,0.00017906
-0.97,-0.0001621,0.0001621
-0.96,-0.00014658,0.00014658
-0.95,-0.00013254,0.00013254
-0.94,-0.00011954,0.00011954
-0.93,-0.00010788,0.00010788
-0.92,-9.8056E-05,9.8056E-05
-0.91,-8.8116E-05,8.8116E-05
-0.9,-7.9222E-05,7.9222E-05
-0.89,-7.1154E-05,7.1154E-05
-0.88,-6.3842E-05,6.3842E-05
-0.87,-5.7304E-05,5.7304E-05
-0.86,-5.1336E-05,5.1336E-05
-0.85,-4.5978E-05,4.5978E-05
-0.84,-4.1126E-05,4.1126E-05
-0.83,-3.6788E-05,3.6788E-05
-0.82,-3.2874E-05,3.2874E-05
-0.81,-2.936E-05,2.936E-05
-0.8,-2.6184E-05,2.6184E-05
-0.79,-2.3392E-05,2.3392E-05
-0.78,-2.083E-05,2.083E-05
-0.77,-1.8546E-05,1.8546E-05
-0.76,-1.6496E-05,1.6496E-05
-0.75,-1.4666E-05,1.4666E-05
-0.74,-1.3028E-05,1.3028E-05
-0.73,-1.1556E-05,1.1556E-05
-0.72,-1.025E-05,1.025E-05
-0.71,-9.214E-06,9.214E-06
-0.7,-8.1541E-06,8.1541E-06
-0.69,-7.216E-06,7.216E-06
-0.68,-6.3839E-06,6.3839E-06
-0.67,-5.6522E-06,5.6522E-06
-0.66,-4.9867E-06,4.9867E-06
-0.65,-4.4051E-06,4.4051E-06
-0.64,-3.8886E-06,3.8886E-06
-0.63,-3.4302E-06,3.4302E-06
-0.62,-3.0209E-06,3.0209E-06
-0.61,-2.6633E-06,2.6633E-06
-0.6,-2.3505E-06,2.3505E-06
-0.59,-2.0664E-06,2.0664E-06
-0.58,-1.8136E-06,1.8136E-06
-0.57,-1.5948E-06,1.5948E-06
-0.56,-1.3987E-06,1.3987E-06
-0.55,-1.23E-06,1.23E-06
-0.54,-1.0763E-06,1.0763E-06
-0.53,-9.5998E-07,9.5998E-07
-0.52,-8.357E-07,8.357E-07
-0.51,-7.311E-07,7.311E-07
-0.5,-6.371E-07,6.371E-07
-0.49,-5.56E-07,5.56E-07
-0.48,-4.8404E-07,4.8404E-07
-0.47,-4.2308E-07,4.2308E-07
-0.46,-3.6848E-07,3.6848E-07
-0.45,-3.203E-07,3.203E-07
-0.44,-2.795E-07,2.795E-07
-0.43,-2.4326E-07,2.4326E-07
-0.42,-2.1132E-07,2.1132E-07
-0.41,-1.8358E-07,1.8358E-07
-0.4,-1.597E-07,1.597E-07
-0.39,-1.3916E-07,1.3916E-07
-0.38,-1.2086E-07,1.2086E-07
-0.37,-1.044E-07,1.044E-07
-0.36,-9.3623E-08,9.3623E-08
-0.35,-8.15232E-08,8.15232E-08
-0.34,-7.11982E-08,7.11982E-08
-0.33,-6.19374E-08,6.19374E-08
-0.32,-5.40776E-08,5.40776E-08
-0.31,-4.68442E-08,4.68442E-08
-0.3,-4.09946E-08,4.09946E-08
-0.29,-3.54824E-08,3.54824E-08
-0.28,-3.09434E-08,3.09434E-08
-0.27,-2.68536E-08,2.68536E-08
-0.26,-2.33016E-08,2.33016E-08
-0.25,-2.02608E-08,2.02608E-08
-0.24,-1.74616E-08,1.74616E-08
-0.23,-1.51012E-08,1.51012E-08
-0.22,-1.30874E-08,1.30874E-08
-0.21,-1.13042E-08,1.13042E-08
-0.2,-9.9248E-09,9.9248E-09
-0.19,-8.0783E-09,8.0783E-09
-0.18,-8.0581E-09,8.0581E-09
-0.17,-6.7775E-09,6.7775E-09
-0.16,-6.2436E-09,6.2436E-09
-0.15,-5.1545E-09,5.1545E-09
-0.14,-4.7931E-09,4.7931E-09
-0.13,-3.8743E-09,3.8743E-09
-0.12,-3.6611E-09,3.6611E-09
-0.11,-2.8696E-09,2.8696E-09
-0.1,-2.7764E-09,2.7764E-09
-0.09,-2.0795E-09,2.0795E-09
-0.08,-2.0882E-09,2.0882E-09
-0.07,-1.4434E-09,1.4434E-09
-0.06,-1.5314E-09,1.5314E-09
-0.05,-9.317E-10,9.317E-10
-0.04,-1.0406E-09,1.0406E-09
-0.03,-6.9849E-10,6.9849E-10
-0.02,-4.4613E-10,4.4613E-10
-0.01,-3.4281E-10,3.4281E-10
0,-1.4651E-10,1.4651E-10
0.01,1.5645E-10,1.5645E-10
0.02,4.7546E-10,4.7546E-10
0.03,8.623E-10,8.623E-10
0.04,1.6107E-09,1.6107E-09
0.05,1.8367E-09,1.8367E-09
0.06,2.7867E-09,2.7867E-09
0.07,3.2746E-09,3.2746E-09
0.08,4.5643E-09,4.5643E-09
0.09,5.4879E-09,5.4879E-09
0.1,7.3329E-09,7.3329E-09
0.11,8.9452E-09,8.9452E-09
0.12,1.15786E-08,1.15786E-08
0.13,1.48076E-08,1.48076E-08
0.14,1.79638E-08,1.79638E-08
0.15,2.27436E-08,2.27436E-08
0.16,2.78766E-08,2.78766E-08
0.17,3.5071E-08,3.5071E-08
0.18,4.3367E-08,4.3367E-08
0.19,5.43096E-08,5.43096E-08
0.2,6.73772E-08,6.73772E-08
0.21,8.43734E-08,8.43734E-08
0.22,1.050814E-07,1.050814E-07
0.23,1.345E-07,1.345E-07
0.24,1.6546E-07,1.6546E-07
0.25,2.0442E-07,2.0442E-07
0.26,2.5352E-07,2.5352E-07
0.27,3.1422E-07,3.1422E-07
0.28,3.9032E-07,3.9032E-07
0.29,4.832E-07,4.832E-07
0.3,6.0054E-07,6.0054E-07
0.31,7.4418E-07,7.4418E-07
0.32,9.2716E-07,9.2716E-07
0.33,1.15002E-06,1.15002E-06
0.34,1.6719E-06,1.6719E-06
0.35,2.0551E-06,2.0551E-06
0.36,2.5488E-06,2.5488E-06
0.37,3.1452E-06,3.1452E-06
0.38,3.9111E-06,3.9111E-06
0.39,4.8331E-06,4.8331E-06
0.4,5.9838E-06,5.9838E-06
0.41,7.4555E-06,7.4555E-06
0.42,9.2406E-06,9.2406E-06
0.43,1.14809E-05,1.14809E-05
0.44,1.6654E-05,1.6654E-05
0.45,2.0346E-05,2.0346E-05
0.46,2.4862E-05,2.4862E-05
0.47,3.045E-05,3.045E-05
0.48,3.7514E-05,3.7514E-05
0.49,4.5958E-05,4.5958E-05
0.5,5.6426E-05,5.6426E-05
0.51,6.9696E-05,6.9696E-05
0.52,8.5232E-05,8.5232E-05
0.53,0.000104388,0.000104388
0.54,0.0001512,0.0001512
0.55,0.00018102,0.00018102
0.56,0.00021702,0.00021702
0.57,0.0002598,0.0002598
0.58,0.00031012,0.00031012
0.59,0.00036868,0.00036868
0.6,0.00043618,0.00043618
0.61,0.0005133,0.0005133
0.62,0.00060054,0.00060054
0.63,0.00069808,0.00069808
0.64,0.0008062,0.0008062
0.65,0.0009245,0.0009245
0.66,0.00105282,0.00105282
0.67,0.001288,0.001288
0.68,0.00143,0.00143
0.69,0.001582,0.001582
0.7,0.0017388,0.0017388
0.71,0.0019104,0.0019104
0.72,0.0020864,0.0020864
0.73,0.00227,0.00227
0.74,0.0024592,0.0024592
0.75,0.0026548,0.0026548
0.76,0.0028552,0.0028552
0.77,0.0030604,0.0030604
0.78,0.0032696,0.0032696
0.79,0.0034852,0.0034852
0.8,0.0036982,0.0036982
0.81,0.0039142,0.0039142
0.82,0.0041426,0.0041426
0.83,0.0043666,0.0043666
0.84,0.0045944,0.0045944
0.85,0.0048314,0.0048314
0.86,0.0050648,0.0050648
0.87,0.0053022,0.0053022
0.88,0.0055498,0.0055498
0.89,0.0057912,0.0057912
0.9,0.0060366,0.0060366
0.91,0.0062922,0.0062922
0.92,0.00654,0.00654
0.93,0.0067926,0.0067926
0.94,0.0070568,0.0070568
0.95,0.0073128,0.0073128
0.96,0.0075724,0.0075724
0.97,0.007842,0.007842
0.98,0.0081056,0.0081056
0.99,0.0083722,0.0083722
1,0.0086484,0.0086484
