V1,I1,absI
-0.66,-3.0366E-05,3.0366E-05
-0.67,-3.3794E-05,3.3794E-05
-0.68,-3.7564E-05,3.7564E-05
-0.69,-4.1692E-05,4.1692E-05
-0.7,-4.6186E-05,4.6186E-05
-0.71,-5.1116E-05,5.1116E-05
-0.72,-5.649E-05,5.649E-05
-0.73,-6.2328E-05,6.2328E-05
-0.74,-6.875E-05,6.875E-05
-0.75,-7.5632E-05,7.5632E-05
-0.76,-8.3142E-05,8.3142E-05
-0.77,-9.1278E-05,9.1278E-05
-0.78,-0.000100112,0.000100112
-0.79,-0.000110002,0.000110002
-0.8,-0.00010614,0.00010614
-0.81,-0.0001172,0.0001172
-0.82,-0.0001292,0.0001292
-0.83,-0.00014218,0.00014218
-0.84,-0.0001553,0.0001553
-0.85,-0.00017036,0.00017036
-0.86,-0.00018614,0.00018614
-0.87,-0.0002022,0.0002022
-0.88,-0.00022038,0.00022038
-0.89,-0.00023954,0.00023954
-0.9,-0.00025872,0.00025872
-0.91,-0.0002807,0.0002807
-0.92,-0.00030278,0.00030278
-0.93,-0.00032744,0.00032744
-0.94,-0.00035366,0.00035366
-0.95,-0.00038108,0.00038108
-0.96,-0.00040516,0.00040516
-0.97,-0.00043446,0.00043446
-0.98,-0.00046516,0.00046516
-0.99,-0.0004974,0.0004974
-1,-0.00053144,0.00053144
-1,-0.00052466,0.00052466
-0.99,-0.00047052,0.00047052
-0.98,-0.00042306,0.00042306
-0.97,-0.00038082,0.00038082
-0.96,-0.0003428,0.0003428
-0.95,-0.00030866,0.00030866
-0.94,-0.00027786,0.00027786
-0.93,-0.00025024,0.00025024
-0.92,-0.00022518,0.00022518
-0.91,-0.00020246,0.00020246
-0.9,-0.00018198,0.00018198
-0.89,-0.00016346,0.00016346
-0.88,-0.0001466,0.0001466
-0.87,-0.00013146,0.00013146
-0.86,-0.00011782,0.00011782
-0.85,-0.00010544,0.00010544
-0.84,-9.4604E-05,9.4604E-05
-0.83,-8.431E-05,8.431E-05
-0.82,-7.517E-05,7.517E-05
-0.81,-6.7032E-05,6.7032E-05
-0.8,-5.9698E-05,5.9698E-05
-0.79,-5.314E-05,5.314E-05
-0.78,-4.7272E-05,4.7272E-05
-0.77,-4.2084E-05,4.2084E-05
-0.76,-3.7364E-05,3.7364E-05
-0.75,-3.3162E-05,3.3162E-05
-0.74,-2.9506E-05,2.9506E-05
-0.73,-2.6126E-05,2.6126E-05
-0.72,-2.3142E-05,2.3142E-05
-0.71,-2.0484E-05,2.0484E-05
-0.7,-1.8114E-05,1.8114E-05
-0.69,-1.6012E-05,1.6012E-05
-0.68,-1.4144E-05,1.4144E-05
-0.67,-1.2484E-05,1.2484E-05
-0.66,-1.1008E-05,1.1008E-05
-0.65,-9.8006E-06,9.8006E-06
-0.64,-8.6211E-06,8.6211E-06
-0.63,-7.5845E-06,7.5845E-06
-0.62,-6.6698E-06,6.6698E-06
-0.61,-5.8595E-06,5.8595E-06
-0.6,-5.1525E-06,5.1525E-06
