V1,I1,absI
-0.65,-1.6464E-05,1.6464E-05
-0.66,-1.8484E-05,1.8484E-05
-0.67,-2.0696E-05,2.0696E-05
-0.68,-2.3078E-05,2.3078E-05
-0.69,-2.5788E-05,2.5788E-05
-0.7,-2.8722E-05,2.8722E-05
-0.71,-3.183E-05,3.183E-05
-0.72,-3.5416E-05,3.5416E-05
-0.73,-3.9288E-05,3.9288E-05
-0.74,-4.3382E-05,4.3382E-05
-0.75,-4.8074E-05,4.8074E-05
-0.76,-5.3136E-05,5.3136E-05
-0.77,-5.8408E-05,5.8408E-05
-0.78,-6.4494E-05,6.4494E-05
-0.79,-7.1044E-05,7.1044E-05
-0.8,-7.781E-05,7.781E-05
-0.81,-8.5616E-05,8.5616E-05
-0.82,-9.3968E-05,9.3968E-05
-0.83,-0.000102512,0.000102512
-0.84,-0.000112416,0.000112416
-0.85,-0.00010876,0.00010876
-0.86,-0.00012012,0.00012012
-0.87,-0.00013224,0.00013224
-0.88,-0.00014478,0.00014478
-0.89,-0.00015872,0.00015872
-0.9,-0.00017368,0.00017368
-0.91,-0.00018854,0.00018854
-0.92,-0.0002057,0.0002057
-0.93,-0.00022404,0.00022404
-0.94,-0.0002422,0.0002422
-0.95,-0.00026322,0.00026322
-0.96,-0.00028544,0.00028544
-0.97,-0.00030724,0.00030724
-0.98,-0.00033256,0.00033256
-0.99,-0.00035906,0.00035906
-1,-0.00038524,0.00038524
-1.01,-0.00041512,0.00041512
-1.02,-0.00044656,0.00044656
-1.03,-0.00047724,0.00047724
-1.04,-0.00051182,0.00051182
-1.05,-0.00054842,0.00054842
-1.06,-0.000584,0.000584
-1.07,-0.00062426,0.00062426
-1.08,-0.00066618,0.00066618
-1.09,-0.00070702,0.00070702
-1.1,-0.00075282,0.00075282
-1.11,-0.00080056,0.00080056
-1.12,-0.00084668,0.00084668
-1.13,-0.0008985,0.0008985
-1.14,-0.00095192,0.00095192
-1.15,-0.00100298,0.00100298
-1.16,-0.0010604,0.0010604
-1.17,-0.00111972,0.00111972
-1.18,-0.0011008,0.0011008
-1.19,-0.0011642,0.0011642
-1.2,-0.0012312,0.0012312
-1.21,-0.0012994,0.0012994
-1.22,-0.001365,0.001365
-1.23,-0.0014374,0.0014374
-1.24,-0.0015114,0.0015114
-1.25,-0.0015836,0.0015836
-1.26,-0.0016608,0.0016608
-1.27,-0.00174,0.00174
-1.28,-0.0018166,0.0018166
-1.29,-0.0018992,0.0018992
-1.3,-0.0019834,0.0019834
-1.31,-0.0020636,0.0020636
-1.32,-0.0021514,0.0021514
-1.33,-0.0022404,0.0022404
-1.34,-0.0023304,0.0023304
-1.35,-0.0024176,0.0024176
-1.36,-0.0025122,0.0025122
-1.37,-0.0026068,0.0026068
-1.38,-0.0026974,0.0026974
-1.39,-0.0027948,0.0027948
-1.4,-0.002893,0.002893
-1.41,-0.0028888,0.0028888
-1.42,-0.0029892,0.0029892
-1.43,-0.0030904,0.0030904
-1.44,-0.0031924,0.0031924
-1.45,-0.003296,0.003296
-1.46,-0.003399,0.003399
-1.47,-0.0035038,0.0035038
-1.48,-0.0036086,0.0036086
-1.49,-0.0037146,0.0037146
-1.5,-0.003823,0.003823
-1.51,-0.0039364,0.0039364
-1.52,-0.0040512,0.0040512
-1.53,-0.0041616,0.0041616
-1.54,-0.0042704,0.0042704
-1.55,-0.0043796,0.0043796
-1.56,-0.0044894,0.0044894
-1.57,-0.0045928,0.0045928
-1.58,-0.0047026,0.0047026
-1.59,-0.0048148,0.0048148
-1.6,-0.0049264,0.0049264
-1.6,-0.0048986,0.0048986
-1.59,-0.004692,0.004692
-1.58,-0.0044956,0.0044956
-1.57,-0.0043088,0.0043088
-1.56,-0.0041276,0.0041276
-1.55,-0.0039542,0.0039542
-1.54,-0.0037898,0.0037898
-1.53,-0.003626,0.003626
-1.52,-0.003472,0.003472
-1.51,-0.0033232,0.0033232
-1.5,-0.0031748,0.0031748
-1.49,-0.0030348,0.0030348
-1.48,-0.0028986,0.0028986
-1.47,-0.0027632,0.0027632
-1.46,-0.0026342,0.0026342
-1.45,-0.00251,0.00251
-1.44,-0.0023886,0.0023886
-1.43,-0.0022718,0.0022718
-1.42,-0.0021588,0.0021588
-1.41,-0.0020488,0.0020488
-1.4,-0.0019432,0.0019432
-1.39,-0.0018408,0.0018408
-1.38,-0.0017424,0.0017424
-1.37,-0.0016472,0.0016472
-1.36,-0.0015556,0.0015556
-1.35,-0.0014666,0.0014666
-1.34,-0.0013816,0.0013816
-1.33,-0.0013002,0.0013002
-1.32,-0.001222,0.001222
-1.31,-0.0011476,0.0011476
-1.3,-0.0010756,0.0010756
-1.29,-0.0010074,0.0010074
