,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gain,param_probability,param_voltages,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
39,64.16822605133056,10.59206757238247,1.691810417175293,0.1876342524472317,11921.012716760313,0.11951686621289385,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11921.012716760313, 'probability': 0.11951686621289385, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",243.24539075304168,280.3595100365041,205.62538843628522,121.42379297745457,246.0385466506033,219.33852577077778,54.37524227543979,7
40,60.82294430732727,1.0647788160616452,1.5481584072113037,0.1593370230704463,10897.895780802504,0.166347378170539,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.166347378170539, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",128.3420581777964,160.1931701706716,171.65274880385834,131.59105944365294,195.44191884122324,157.44419108744052,25.17373976394056,94
41,69.69638295173645,13.300580813642512,1.7225568294525146,0.24145252661819444,10897.895780802504,0.15358929569156188,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.15358929569156188, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",156.71708117956965,186.00010561291415,217.19985154762279,197.18976485883897,196.05111564835724,190.63158376946058,19.74790112165784,37
42,63.119143629074095,10.664489640015027,1.6478798389434814,0.1871447341816929,10897.895780802504,0.11818621084763224,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.11818621084763224, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",210.30913180422922,172.09002718158322,157.60320030829982,175.52643959169464,152.58309165351884,173.62237810786513,20.254170326899544,71
43,68.36138277053833,13.09870116373193,1.8250836372375487,0.36190787159766125,10897.895780802504,0.11808279787148424,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.11808279787148424, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",215.2318507035052,229.38326367601175,173.9347212535814,165.60009844085232,122.99217430645051,181.42842167608023,37.85188252744142,60
44,58.718825054168704,0.6025991725690704,1.543075942993164,0.10804416875394773,10897.895780802504,0.14917359143315315,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.14917359143315315, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",185.98369361529626,209.1122866527985,199.1447641182217,180.7771843188093,142.68760295573185,183.54110633217152,22.715517317263913,56
45,68.29313974380493,11.45389241989734,1.5839407444000244,0.36820037501886377,10897.895780802504,0.11477325699671968,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.11477325699671968, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",220.2911165952161,215.55476648244027,208.9822115405107,143.44285884490566,172.34627417470676,192.1234455275559,29.62295904542031,34
46,63.93190975189209,10.511502407069216,1.7919204711914063,0.3747780112900005,10897.895780802504,0.14919969781382952,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.14919969781382952, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",160.01321317407542,167.76611683546048,219.0035485330907,122.7959720832784,136.37853928115297,161.1914779814116,33.09606165575014,89
47,62.69571862220764,9.80233140152981,1.7469858169555663,0.3566629353374534,10897.895780802504,0.12355436744052561,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.12355436744052561, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",163.16909792584133,200.20526697352577,225.25752094869952,112.40592846594495,159.41553885568223,172.09067063393877,38.52185450513002,73
48,63.55082764625549,10.256466147937992,1.7409188270568847,0.24214034523374933,10897.895780802504,0.13453462016786175,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.13453462016786175, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",105.47056446517736,218.07373086063808,131.33467190849498,216.36350523654198,168.250452482856,167.89858499074165,44.945956558639494,77
