Item,Smu1.Time[1][1],Smu1.V[1][1],Smu1.I[1][1],Smu1.R[1][1],
1,0,9.33450792217627E-07,-1.33234756560796E-10,-7006.06070302449,
2,0.0830931,0.00999948382377625,-1.33236977006845E-10,-75050365.5097376,
3,0.16583118,0.0199996847659349,-1.91398008553278E-10,-104492648.158185,
4,0.24997276,0.0299985073506832,-7.1483752250856E-10,-41965490.6270312,
5,0.33273576,0.0399978756904602,-3.65877550478899E-10,-109320387.758437,
6,0.41547646,0.0499964468181133,-2.49557707832082E-10,-200340222.918516,
7,0.49821392,0.0599956139922142,-1.33235644739216E-10,-450297021.563896,
8,0.5809809,0.0699982568621635,-1.33239197452895E-10,-525357839.136721,
9,0.66372594,0.0799970552325249,-2.49559928278131E-10,-320552485.266662,
10,0.74648014,0.0899957865476608,-1.69166902708184E-11,-5319940550.24493,
11,0.82923564,0.0999951586127281,9.94040405544183E-11,1005946620.02684,
12,0.91198558,0.109994553029537,-1.69153580031889E-11,-6502644106.54513,
13,0.99471854,0.119994819164276,1.57564183922432E-10,761561518.468874,
14,1.0774922,0.129993051290512,1.57564628011642E-10,825014173.110653,
15,1.16024902,0.139991492033005,3.90203869216066E-10,358765002.290349,
16,1.24299064,0.149990692734718,5.64682078874057E-10,265619714.784983,
17,1.32575828,0.159992054104805,1.08812514554302E-09,147034607.885072,
18,1.40850532,0.16999825835228,1.14628884162471E-09,148303160.756001,
19,1.49124726,0.179996103048325,1.90236537633837E-09,94616999.0723745,
20,1.57401672,0.189995110034943,2.42580533438286E-09,78322488.3472683,
21,1.65675488,0.199994444847107,3.00741032077667E-09,66500551.4762807,
22,1.73948,0.209996357560158,4.05429556593617E-09,51796015.8910288,
23,1.8236155,0.219988197088242,5.2174966569396E-09,42163553.0509911,
24,1.90636606,0.230008035898209,6.38070396519197E-09,36047438.8332305,
25,1.98912014,0.239994153380394,8.53262704936242E-09,28126642.8254739,
26,2.07189358,0.249975055456161,1.09171933715402E-08,22897373.6150737,
27,2.1546496,0.259996235370636,1.3999687631383E-08,18571574.0391095,
28,2.23738292,0.269984483718872,1.80708994435008E-08,14940290.3028145,
29,2.3201241,0.280002802610397,2.30726762140421E-08,12135688.1192649,
30,2.40288158,0.28999251127243,2.97029387752445E-08,9763091.57375768,
31,2.4856293,0.299970895051956,3.80780029729522E-08,7877800.08486878,
32,2.56839358,0.309991389513016,4.88376237228749E-08,6347388.87526626,
33,2.65114008,0.319976300001144,6.27960616839118E-08,5095483.56092404,
34,2.73387352,0.330001652240753,8.04767452677879E-08,4100583.97792637,
35,2.81663364,0.339988619089127,1.03566328846227E-07,3282810.37743389,
36,2.89938968,0.350007951259613,1.33402465962718E-07,2623699.2602328,
37,2.98213106,0.359989762306213,1.71497404721777E-07,2099097.43468265,
38,3.06490726,0.36997526884079,2.2081718498157E-07,1675482.22694565,
39,3.14766556,0.379997044801712,2.84153514940044E-07,1337294.89456391,
40,3.23041036,0.38998356461525,3.66217591363238E-07,1064895.77183757,
41,3.31317652,0.400001168251038,4.72127311468284E-07,847231.5804122,
42,3.39592584,0.409987151622772,6.09152664310386E-07,673044.994536654,
43,3.47867926,0.420006304979324,7.85901306699088E-07,534426.271338596,
44,3.56142368,0.429990172386169,1.01406328667508E-06,424026.959694029,
45,3.64418608,0.439979463815689,1.30823741528729E-06,336314.692329043,
46,3.7269155,0.44999572634697,1.68831411428982E-06,266535.54722917,
47,3.80964124,0.45998626947403,2.17883712139155E-06,211115.491359102,
48,3.89241764,0.470004469156265,2.81144502878306E-06,167175.407786546,
49,3.97517916,0.479987621307373,3.6265596463636E-06,132353.433587853,
50,4.0579089,0.490009307861328,4.68065536551876E-06,104688.183511887,
51,4.14066974,0.499991685152054,6.03345915806131E-06,82869.8217810947,
52,4.22341992,0.50997918844223,7.77453988121124E-06,65596.0605044549,
53,4.30615894,0.519996523857117,1.00191700767027E-05,51900.1593820879,
54,4.38891084,0.529981374740601,1.2891932783532E-05,41109.535989638,
55,4.471679,0.539998114109039,1.65827750606695E-05,32563.7965981815,
56,4.55443744,0.549985289573669,2.12903178180568E-05,25832.6481677608,
57,4.63720606,0.559972941875458,2.7301564841764E-05,20510.6536977269,
58,4.71994572,0.56999260187149,3.49557849403936E-05,16306.1022043544,
59,4.80268408,0.579975545406342,4.46431222371757E-05,12991.3750728523,
60,4.88544492,0.589990735054016,5.68865434615873E-05,10371.3584822113,
61,4.968189,0.599982440471649,7.2224072937388E-05,8307.23630044766,
62,5.05092522,0.610000312328339,9.13903131731786E-05,6674.67143013755,
63,5.1336954,0.619986653327942,0.000115092989290133,5386.83248347163,
64,5.21645242,0.629967391490936,0.000144152902066708,4370.13325752828,
65,5.29919338,0.639983117580414,0.000179570735781454,3563.96110310148,
66,5.38193434,0.649968862533569,0.00022214776254259,2925.84023847171,
67,5.4646776,0.659988462924957,0.000272926583420485,2418.19046958919,
68,5.54741174,0.66997355222702,0.000332398165483028,2015.57536051212,
69,5.6301685,0.679988086223602,0.00040157197508961,1693.31559074028,
70,5.71292062,0.689966857433319,0.000480564252939075,1435.74319815417,
71,5.79567324,0.699948906898499,0.000569944968447089,1228.0991071921,
72,5.87842074,0.709968686103821,0.000669789034873247,1059.98851748622,
73,5.96113894,0.719950020313263,0.000779508962295949,923.594281960193,
74,6.04386684,0.729968309402466,0.000899315113201737,811.693586248802,
75,6.43289638,0.739975273609161,0.00113605475053191,651.355291866609,
76,6.51566404,0.749996662139893,0.00126559589989483,592.603580812971,
77,6.59840816,0.759982168674469,0.00140544038731605,540.743083472788,
78,6.68115794,0.769969880580902,0.00155355897732079,495.616768864973,
79,6.76389616,0.779988884925842,0.00170923315454274,456.338494752932,
80,6.84663322,0.789969563484192,0.00187123462092131,422.164892981322,
81,6.92938804,0.799988508224487,0.00203976593911648,392.196228441289,
82,7.01213018,0.809971332550049,0.00221325899474323,365.963194761135,
83,7.0948731,0.819963097572327,0.00239188480190933,342.810446773101,
84,7.17764868,0.829977452754974,0.00257582706399262,322.217847757404,
85,7.26039072,0.839960217475891,0.00276340986602008,303.957884714951,
86,7.3431221,0.849979937076569,0.00295601482503116,287.542514969494,
87,7.42586874,0.85996288061142,0.00315155950374901,272.868996948473,
88,7.50860582,0.869984745979309,0.00335111981257796,259.610158584585,
89,7.59134706,0.879972636699677,0.00355308316648006,247.664519930571,
90,7.67409442,0.889956712722778,0.00375833082944155,236.795735423594,
91,7.75681508,0.899976551532745,0.00396709842607379,226.860151897831,
92,7.83954638,0.909956514835358,0.00417775195091963,217.810086746546,
93,7.9222868,0.919974446296692,0.00439180200919509,209.475391734542,
94,8.00502852,0.929964065551758,0.00460762158036232,201.831693278646,
95,8.08778274,0.939978778362274,0.00482660857960582,194.749328199935,
96,8.17053038,0.949965417385101,0.00504705822095275,188.221608667271,
97,8.2532646,0.959948599338531,0.0052701598033309,182.147911099738,
98,8.3359919,0.969964444637299,0.00549601716920733,176.484973531695,
99,8.41873046,0.979952096939087,0.00572310760617256,171.227270981621,
100,8.50148658,0.989970564842224,0.00595286162570119,166.301625518738,
101,8.58422068,0.999963283538818,0.00618407176807523,161.699818669804,
102,8.66701024,0.989970147609711,0.00604576990008354,163.745918877268,
103,8.7497462,0.979952454566956,0.00589676899835467,166.184643631179,
104,8.83246792,0.969964265823364,0.00574415735900402,168.861019154173,
105,8.91519642,0.959947824478149,0.0055871894583106,171.812291607596,
106,8.99795364,0.949964344501495,0.00542849255725741,174.995974385463,
107,9.0807019,0.939978361129761,0.00526819610968232,178.425089263893,
108,9.16344128,0.929962992668152,0.00510607054457068,182.128896291295,
109,9.24618288,0.919973433017731,0.00494412053376436,186.074232360448,
110,9.32891852,0.909955382347107,0.0047813318669796,190.314206932875,
111,9.4116418,0.899974405765533,0.0046190470457077,194.839843989432,
112,9.49439454,0.88995486497879,0.00445645535364747,199.700163999262,
113,9.57714712,0.879972159862518,0.00429449649527669,204.906945629216,
114,9.65989546,0.869983017444611,0.00413357419893146,210.46749751571,
115,9.74263614,0.859961867332459,0.00397245353087783,216.481290630082,
116,9.8253688,0.84997832775116,0.00381278316490352,222.92857762675,
117,9.90809662,0.839960038661957,0.0036540781147778,229.869207027894,
118,9.99084604,0.829976379871368,0.00349727622233331,237.320796845044,
119,10.07358186,0.819960594177246,0.00334125547669828,245.404938322018,
120,10.15633482,0.809969067573547,0.00318745034746826,254.11190113656,
121,10.2390925,0.79998642206192,0.00303543615154922,263.549085574943,
122,10.321839,0.789966762065887,0.00288477353751659,273.840130530989,
123,10.4045978,0.779988586902618,0.00273680337704718,284.999862775736,
124,10.4873472,0.769967257976532,0.00259049679152668,297.227643938814,
125,10.57009438,0.75997930765152,0.00244718324393034,310.552677056967,
126,10.65283552,0.749994039535522,0.00230658263899386,325.153769414771,
127,10.73559684,0.73997300863266,0.00216819741763175,341.284886060288,
128,10.81835734,0.729991793632507,0.00203325203619897,359.026712201001,
129,10.9010912,0.719971537590027,0.00190096732694656,378.739564528175,
130,10.9838304,0.70998615026474,0.00177274842280895,400.500229547381,
131,11.06656544,0.699962973594666,0.00164769892580807,424.812423332367,
132,11.14931124,0.689977586269379,0.0015266218688339,451.963646240974,
133,11.23209326,0.679997146129608,0.00140989758074284,482.302512904048,
134,11.3148428,0.669980645179749,0.00129725516308099,516.46018782345,
135,11.39760144,0.65999561548233,0.0011891060275957,555.035127369425,
136,11.48033588,0.649974226951599,0.00108550116419792,598.778010000446,
137,11.71736946,0.639963507652283,0.000975343689788133,656.141536929713,
138,11.80015186,0.629949390888214,0.000885568500962108,711.35026844769,
139,11.8828948,0.619969606399536,0.000799284607637674,775.655630641866,
140,11.96563882,0.609985768795013,0.00071787420893088,849.711218492522,
141,12.0483954,0.599969029426575,0.000641360937152058,935.462381121491,
142,12.13113558,0.589978039264679,0.000570284435525537,1034.53294972182,
143,12.21387304,0.57996392250061,0.00050443212967366,1149.73628439532,
144,12.29662814,0.56998211145401,0.000444167875684798,1283.25829637102,
145,12.37935752,0.559963881969452,0.000388962536817417,1439.63448652718,
146,12.46210542,0.549978196620941,0.000339014106430113,1622.287055876,
147,12.54486556,0.539991319179535,0.000294097233563662,1836.09792120893,
148,12.6275978,0.529975175857544,0.000253795413300395,2088.19839951268,
149,12.71032008,0.519992113113403,0.000218056040466763,2384.6719036094,
150,12.79306644,0.509975552558899,0.000186413337360136,2735.72459879126,
151,12.8758197,0.499988347291946,0.000158639726578258,3151.72219516717,
152,12.95855666,0.490005940198898,0.000134495887323283,3643.27824404838,
153,13.04131922,0.479986131191254,0.000113414578663651,4232.13785076722,
154,13.12407312,0.47000116109848,9.5344745204784E-05,4929.49202485149,
155,13.20680432,0.459984540939331,7.97984539531171E-05,5764.32898323543,
156,13.28956574,0.449993878602982,6.65831976220943E-05,6758.36989922004,
157,13.37231094,0.439977407455444,5.53081081307027E-05,7955.02544429292,
158,13.4550684,0.429989755153656,4.58259128208738E-05,9383.11380363371,
159,13.53786164,0.420004844665527,3.78629847546108E-05,11092.7558243908,
160,13.6205946,0.40998512506485,3.11555559164844E-05,13159.2941613321,
161,13.70331086,0.400000870227814,2.55719460255932E-05,15642.1756024153,
162,13.7860487,0.389983594417572,2.09260615520179E-05,18636.2633717841,
163,13.86881872,0.379997879266739,1.70891798916273E-05,22236.1682466059,
164,13.95156026,0.369975388050079,1.39103085530223E-05,26597.2093027148,
165,14.03430734,0.359989911317825,1.12985226223827E-05,31861.6799159807,
166,14.11708056,0.350005596876144,9.15398413781077E-06,38235.3291863853,
167,14.19982882,0.339989334344864,7.39679353500833E-06,45964.4213044107,
168,14.2825699,0.330001085996628,5.9670992413885E-06,55303.435161209,
169,14.36532688,0.319976538419724,4.79906975670019E-06,66674.7004402239,
170,14.4480935,0.30999168753624,3.8557122934435E-06,80398.0338635144,
171,14.5308267,0.299971103668213,3.08782182401046E-06,97146.5067497355,
172,14.61357498,0.28999075293541,2.47022012445086E-06,117394.70100863,
173,14.69630804,0.280003249645233,1.97149711311795E-06,142025.69599628,
174,14.77904416,0.269984602928162,1.56995918132452E-06,171969.18629463,
175,14.86181268,0.259995669126511,1.24810003399034E-06,208313.165648486,
176,14.94454656,0.249975651502609,9.89811155704956E-07,252548.832231107,
177,15.0273082,0.239994376897812,7.83982216034929E-07,306122.220618228,
178,15.1100924,0.230007097125053,6.20494063241495E-07,370683.799815076,
179,15.19283376,0.219988852739334,4.89691899474565E-07,449239.313485439,
180,15.27776234,0.209997221827507,3.85177884254517E-07,545195.428948214,
181,15.3605162,0.19999472796917,3.03404789292472E-07,659167.999409467,
182,15.4432744,0.189995035529137,2.38439866961926E-07,796825.790711732,
183,15.52600944,0.179996386170387,1.8720065497746E-07,961515.792730854,
184,15.60875864,0.16999663412571,1.46721276905737E-07,1158636.55027298,
185,15.6915187,0.159991428256035,1.14442272547421E-07,1398009.88476299,
186,15.77425016,0.149991005659103,8.94915501703508E-08,1676035.39522546,
187,15.85702682,0.139991849660873,7.00079496596118E-08,1999656.47246538,
188,15.93977978,0.129992768168449,5.41301972134534E-08,2401483.36529876,
189,16.02251848,0.1199956163764,4.21492210023189E-08,2846923.70399439,
190,16.10527906,0.109994545578957,3.24946327623366E-08,3385006.57580742,
191,16.18803008,0.0999956279993057,2.51082923341528E-08,3982573.83132702,
192,16.27077316,0.0899958685040474,1.89432967090397E-08,4750802.87694071,
193,16.3535317,0.0799971967935562,1.4523128477606E-08,5508262.00545623,
194,16.43628684,0.0699974745512009,1.09753548471758E-08,6377695.80354048,
195,16.51902184,0.0599953569471836,8.18366796551118E-09,7331108.39785105,
196,16.60176602,0.0499968975782394,5.79909986697658E-09,8621492.77044713,
197,16.6845025,0.0399983003735542,4.11244904796604E-09,9726150.98862729,
198,16.76722576,0.0299991779029369,2.54213006201098E-09,11800803.7241044,
199,16.85216106,0.0199998281896114,1.43708289712663E-09,13916962.0831199,
200,16.93492824,0.00999944750219584,3.90203869216066E-10,25626213.0928765,
201,17.01767042,2.71639692073222E-07,-4.24041246560591E-10,-640.597334048275,
202,17.10071918,-0.00999951083213091,-1.29643984436711E-09,7713054.2350867,
203,17.18348424,-0.0199988596141338,-1.99436200887249E-09,10027697.8428005,
204,17.26762622,-0.0299969166517258,-2.8667646034819E-09,10463683.2111337,
205,17.35036794,-0.0399957671761513,-3.15756665258959E-09,12666642.252302,
206,17.43313816,-0.0499960072338581,-4.02996969128822E-09,12406050.4330683,
207,17.51588092,-0.0599984191358089,-4.61157156905756E-09,13010406.1570643,
208,17.59863936,-0.0699964836239815,-5.13501330345889E-09,13631217.5816239,
209,17.68138726,-0.0799983292818069,-6.12376060971087E-09,13063595.1305719,
210,17.76413708,-0.0899959653615952,-6.70538735647597E-09,13421441.6822137,
211,17.8468722,-0.0999985784292221,-7.75231345784277E-09,12899191.831318,
212,17.92961582,-0.109995290637016,-8.68291571975988E-09,12668013.163677,
213,18.0123677,-0.119996286928654,-1.00788160040111E-08,11905791.9978794,
214,18.09510538,-0.129994362592697,-1.1358393336991E-08,11444784.3753873,
215,18.17787158,-0.139995753765106,-1.26379706699709E-08,11077391.8867964,
216,18.260602,-0.149993017315865,-1.42665230740135E-08,10513635.0698564,
217,18.34336348,-0.159993782639503,-1.58950808071268E-08,10065616.1853401,
218,18.42613398,-0.169994235038757,-1.79307715342247E-08,9480586.75078687,
219,18.50887062,-0.179992154240608,-1.99664604849659E-08,9014725.18757828,
220,18.59161064,-0.189992442727089,-2.246745367529E-08,8456340.69053606,
221,18.67436002,-0.199989601969719,-2.53174228248554E-08,7899287.51252592,
222,18.75710868,-0.209990933537483,-2.82837113729784E-08,7424447.61821831,
223,18.84123578,-0.219997808337212,-3.16571480141192E-08,6949388.12046782,
224,18.9239989,-0.229986175894737,-3.58448488668728E-08,6416156.94207283,
225,19.00674626,-0.240006893873215,-3.99743882439907E-08,6004016.68208881,
226,19.08951456,-0.24998851120472,-4.43947598682826E-08,5631036.45444699,
227,19.17227968,-0.25997731089592,-4.99201995296517E-08,5207858.00828977,
228,19.2550174,-0.2699975669384,-5.58528014948934E-08,4834091.75031419,
229,19.33776472,-0.279986023902893,-6.2599653460893E-08,4472644.94966901,
230,19.42052404,-0.290007531642914,-6.98699977874639E-08,4150673.26215011,
231,19.503292,-0.299990594387054,-7.8303557415893E-08,3831123.44173224,
232,19.58602558,-0.309978544712067,-8.73768968290278E-08,3547603.03880565,
233,19.66877,-0.319997012615204,-9.7439020407819E-08,3284074.60661956,
234,19.75151346,-0.329990237951279,-1.08489921046839E-07,3041667.23292949,
235,19.83427504,-0.340012788772583,-1.21285722798348E-07,2803403.24423754,
236,19.91705304,-0.349998265504837,-1.34779455152056E-07,2596822.083232,
237,19.99978128,-0.359982460737228,-1.49959916484477E-07,2400524.54800142,
238,20.0825285,-0.370001256465912,-1.66943394219743E-07,2216327.62527213,
239,20.16528676,-0.3799889087677,-1.85497299298731E-07,2048487.55321096,
240,20.2480649,-0.390009790658951,-2.06203139896388E-07,1891386.28468471,
241,20.33082412,-0.399998486042023,-2.28886477771084E-07,1747584.61022792,
242,20.41358346,-0.409983575344086,-2.53838265962258E-07,1615136.99989206,
243,20.49634404,-0.420002907514572,-2.81814408253922E-07,1490352.85355651,
244,20.57908802,-0.429992228746414,-3.11942812913912E-07,1378432.87598064,
245,20.66184868,-0.440011769533157,-3.45735202245123E-07,1272684.31642432,
246,20.7446126,-0.449998378753662,-3.82610465976541E-07,1176126.68436847,
247,20.82733754,-0.459988802671433,-4.23556912210188E-07,1086014.1563294,
248,20.91006644,-0.47000327706337,-4.68690899424473E-07,1002800.09200202,
249,20.99282234,-0.479993790388107,-5.17431487878639E-07,927647.04435747,
250,21.07555782,-0.490013480186462,-5.71348323319398E-07,857644.032872277,
251,21.15828498,-0.500000596046448,-6.30557508429774E-07,792950.031300965,
252,21.24105514,-0.509988486766815,-6.95583651122433E-07,733180.66913141,
253,21.32380418,-0.520003497600555,-7.66891275816306E-07,678066.779475416,
254,21.40653604,-0.529990136623383,-8.43607665501622E-07,628242.43815784,
255,21.4892683,-0.540012717247009,-9.29223006096436E-07,581144.368686634,
256,21.57199822,-0.549999713897705,-1.02210867680697E-06,538102.969261436,
257,21.65473442,-0.55998820066452,-1.12336954316561E-06,498489.748161141,
258,21.7374939,-0.570006430149078,-1.23486745451373E-06,461593.208295813,
259,21.82022622,-0.579991519451141,-1.35619495722494E-06,427660.873063505,
260,21.90294692,-0.590008080005646,-1.48944559441588E-06,396125.969432962,
261,21.98568024,-0.600003063678741,-1.63310789957904E-06,367399.523224032,
262,22.06841316,-0.609989643096924,-1.78915831838822E-06,340936.649835683,
263,22.1511495,-0.620008766651154,-1.96108635464043E-06,316155.770083278,
264,22.23388672,-0.629998683929443,-2.14598526326881E-06,293570.834204991,
265,22.31660188,-0.640013039112091,-2.34775211538363E-06,272606.735148234,
266,22.39932002,-0.649999380111694,-2.56929297393071E-06,252987.645514506,
267,22.48204796,-0.659986078739166,-2.80630547422334E-06,235179.699715984,
268,22.56477414,-0.670005559921265,-3.06565380014945E-06,218552.257886589,
269,22.64750432,-0.679993569850922,-3.34681271851878E-06,203176.462814409,
270,22.73026278,-0.690009415149689,-3.65135133506556E-06,188973.711875716,
271,22.81298336,-0.699996709823608,-3.97717940359144E-06,176003.302539358,
272,22.89570372,-0.709982097148895,-4.33458808402065E-06,163794.594408227,
273,22.9784463,-0.720004081726074,-4.72195188194746E-06,152480.181866895,
274,23.06117746,-0.72999507188797,-5.13874238095013E-06,142057.145069996,
275,23.14392172,-0.739982724189758,-5.58851525056525E-06,132411.327698339,
276,23.2266713,-0.749999403953552,-6.07766378379893E-06,123402.582083071,
277,23.3094095,-0.759986162185669,-6.60089835946565E-06,115133.747074874,
278,23.39213436,-0.770004749298096,-7.17129933036631E-06,107373.115223007,
279,23.4748685,-0.779994368553162,-7.77630975790089E-06,100303.922147735,
280,23.5576323,-0.789978325366974,-8.43168436404085E-06,93691.6387354401,
281,23.6403717,-0.799998998641968,-9.14190968615003E-06,87508.9588616221,
282,23.72311588,-0.809984743595123,-9.90628632280277E-06,81764.7216324306,
283,23.80585914,-0.820005178451538,-1.0723405466706E-05,76468.7282409945,
284,23.8885828,-0.829993903636932,-1.16003220682614E-05,71549.2120609134,
285,23.97130052,-0.839978337287903,-1.25418600873672E-05,66973.9840371819,
286,24.05404192,-0.850001454353333,-1.35606414914946E-05,62681.5077211844,
287,24.13676958,-0.859981656074524,-1.46343845699448E-05,58764.4565416643,
288,24.21949314,-0.87000560760498,-1.58020011440385E-05,55056.6728653352,
289,24.3022335,-0.879995703697205,-1.7041917089955E-05,51637.1309079952,
290,24.38494828,-0.889980256557465,-1.8365761206951E-05,48458.6642790841,
291,24.46768306,-0.900002181529999,-1.97909721464384E-05,45475.3902370563,
292,24.55044322,-0.909984230995178,-2.13101229746826E-05,42701.9699546681,
293,24.63315892,-0.920003652572632,-2.29543093155371E-05,40079.7793532349,
294,24.71587822,-0.92999142408371,-2.47009520535357E-05,37650.0234512454,
295,24.7986021,-0.939979076385498,-2.65538492385531E-05,35398.9761688019,
296,24.88133596,-0.949999928474426,-2.85441055893898E-05,33281.8250513883,
297,24.96407206,-0.959987103939056,-3.06587935483549E-05,31311.9660897605,
298,25.04681606,-0.970001935958862,-3.2913940231083E-05,29470.8542686974,
299,25.12955158,-0.979989051818848,-3.53021096088924E-05,27760.0705078542,
300,25.21227336,-0.989977300167084,-3.78419026674237E-05,26160.8753890514,
301,25.2950174,-1.00000250339508,-4.05536084144842E-05,24658.7798840095,
302,25.37775674,-1.0099869966507,-4.3432431994006E-05,23254.2123542628,
303,25.46049272,-1.02000439167023,-4.65249504486565E-05,21923.8146808103,
304,25.54322952,-1.02999329566956,-4.9725902499631E-05,20713.4158234171,
305,25.62594448,-1.03997814655304,-5.31535406480543E-05,19565.5479178527,
306,25.70866912,-1.05000126361847,-5.68192444916349E-05,18479.6766133181,
307,25.7914118,-1.05998361110687,-6.07179899816401E-05,17457.4884878006,
308,25.87414008,-1.07000637054443,-6.48643763270229E-05,16496.0557880006,
309,25.95685918,-1.07998836040497,-6.91864115651697E-05,15609.8334336603,
310,26.03960902,-1.08997547626495,-7.3836010415107E-05,14762.1122828427,
311,26.1223307,-1.09999990463257,-7.86814707680605E-05,13980.4186919075,
312,26.20505442,-1.10998296737671,-8.38166088215075E-05,13242.9954275588,
313,26.28783274,-1.12000393867493,-8.92315147211775E-05,12551.663413701,
314,26.3705611,-1.12998735904694,-9.49109889916144E-05,11905.7589753571,
315,26.45329512,-1.13997888565063,-0.000100932411442045,11294.4778526886,
316,26.53599216,-1.14999890327454,-0.00010731526708696,10716.0792167871,
317,26.6187335,-1.15998446941376,-0.000113964160846081,10178.5022659924,
318,26.70147486,-1.17000424861908,-0.000121006603876594,9668.92889426332,
319,26.784188,-1.17999088764191,-0.000128399362438358,9190.00581648833,
320,26.86693428,-1.18997311592102,-0.000136136499349959,8741.02919939213,
321,26.9496685,-1.19999611377716,-0.000144295103382319,8316.26358517304,
322,27.03238264,-1.20998406410217,-0.000152877066284418,7914.75198674387,
323,27.1151129,-1.22000241279602,-0.000161887583089992,7536.10863482858,
324,27.19783192,-1.22998917102814,-0.000171268955455162,7181.6235917323,
325,27.28056466,-1.23997116088867,-0.00018113711848855,6845.48352781184,
326,27.36332074,-1.24999308586121,-0.000191539249499328,6526.04147258909,
327,27.44604244,-1.25997817516327,-0.000202239432837814,6230.13107524737,
328,27.52875572,-1.27000403404236,-0.000213516395888291,5948.03986250689,
329,27.61148836,-1.27998781204224,-0.000225299649173394,5681.26855384999,
330,27.69421658,-1.28997588157654,-0.000237624466535635,5428.63241476478,
331,27.77692536,-1.29999279975891,-0.00025046311202459,5190.35633331617,
332,27.85965908,-1.3099799156189,-0.000263936643023044,4963.23625478757,
333,27.94239274,-1.32000410556793,-0.000277991988696158,4748.35304340616,
334,28.02511164,-1.32998609542847,-0.000292437238385901,4547.93685909937,
335,28.1078619,-1.33997404575348,-0.000307663140119985,4355.32851036658,
336,28.1905989,-1.34999072551727,-0.00032338040182367,4174.62133729856,
