Item,Smu1.Time[1][1],Smu1.V[1][1],Smu1.I[1][1],Smu1.R[1][1],
1,0,6.97111318004318E-07,-4.24027479795086E-10,-1644.02391642448,
2,0.08310038,0.00999934878200293,-2.49547049691046E-10,-40069993.9926468,
3,0.16584136,0.0199999250471592,4.12536671490216E-11,484803568.49036,
4,0.2499747,0.0299989134073257,9.9416919141504E-11,301748572.238767,
5,0.33273828,0.0399985313415527,5.06537478628388E-10,78964603.8628011,
6,0.41547352,0.0499967895448208,6.22859097632045E-10,80269823.0384627,
7,0.49821928,0.059995498508215,1.02998098938656E-09,58249131.9028591,
8,0.58098762,0.0699981898069382,1.37894096141622E-09,50762281.9000515,
9,0.66372298,0.0799973458051682,1.96054283918556E-09,40803671.4150047,
10,0.746482,0.089996412396431,2.48398723812215E-09,36230625.9127428,
11,0.82923684,0.0999958366155624,3.41455397290247E-09,29285182.6063136,
12,0.91198492,0.10999520868063,4.28695656751188E-09,25658111.2844048,
13,0.99470666,0.119994893670082,5.15935738576445E-09,23257720.8163886,
14,1.07747366,0.129993200302124,6.96233115604628E-09,18670930.3807295,
15,1.1602188,0.139992490410805,8.70714167433562E-09,16077892.7972924,
16,1.24296184,0.14999184012413,1.09753885979558E-08,13666198.5847195,
17,1.32572918,0.159992590546608,1.39997231585198E-08,11428268.1689488,
18,1.4084682,0.169996708631516,1.73730256847193E-08,9785095.10758615,
19,1.49120346,0.179996594786644,2.19095319664575E-08,8215446.82297233,
20,1.57397836,0.189995720982552,2.7202116115177E-08,6984593.41097168,
21,1.65671988,0.19999486207962,3.40650032626399E-08,5870977.33523368,
22,1.73947212,0.209997907280922,4.29053663708601E-08,4894443.86666619,
23,1.82363108,0.219988539814949,5.34905595372948E-08,4112661.03248683,
24,1.90635894,0.230006262660027,6.71000606189409E-08,3427810.0576723,
25,1.9891184,0.239994987845421,8.39665617036189E-08,2858220.97482738,
26,2.07189766,0.249975115060806,1.04962417424304E-07,2381567.81441398,
27,2.15463994,0.259996175765991,1.31192706476213E-07,1981788.3383108,
28,2.23738436,0.269985049962997,1.64402223390425E-07,1642222.61959215,
29,2.32014062,0.280002802610397,2.06044973083408E-07,1358940.22756406,
30,2.40286052,0.289990931749344,2.57633132605406E-07,1125596.42005944,
31,2.4856043,0.299971222877502,3.22772621075273E-07,929357.706605315,
32,2.56837396,0.30999219417572,4.04662273467693E-07,766051.629966116,
33,2.65111198,0.319976508617401,5.07431309415551E-07,630580.933182746,
34,2.73384956,0.330001682043076,6.36605420822889E-07,518377.115948068,
35,2.8166087,0.339988797903061,7.98058408690849E-07,426019.943152764,
36,2.89936754,0.350006461143494,1.00208467301854E-06,349278.330032912,
37,2.98210482,0.359990328550339,1.25723408928025E-06,286335.163530628,
