Item,Smu1.Time[1][1],Smu1.V[1][1],Smu1.I[1][1],Smu1.R[1][1],
1,0,1.00451870821416E-06,-4.82119233424783E-10,-2083.54829795622,
2,0.0830811,0.00999947171658278,7.89307641468895E-09,1266866.19908732,
3,0.1658037,0.0199998822063208,1.70825202872038E-08,1170780.53296985,
4,0.2499413,0.0299990810453892,2.70862408058292E-08,1107539.47956237,
5,0.33268886,0.0399990603327751,3.87184506678295E-08,1033074.92017003,
6,0.41541036,0.0499968789517879,5.27934318483858E-08,947028.393520067,
7,0.49814574,0.059996422380209,6.92530406354308E-08,866336.291225803,
8,0.58090538,0.0699991509318352,8.94349341251655E-08,782682.422887128,
9,0.66364378,0.079998143017292,1.14095115577584E-07,701153.091543993,
10,0.74639696,0.089996799826622,1.44164459925378E-07,624264.814457087,
11,0.82913838,0.099996343255043,1.8179470373525E-07,550050.91567832,
12,0.91187326,0.109995484352112,2.28265321311483E-07,481875.581100714,
13,0.99459272,0.119996070861816,2.85553994672227E-07,420222.000394544,
14,1.07734358,0.129994258284569,3.56975931481429E-07,364154.125868095,
15,1.1600708,0.139992967247963,4.4538072074829E-07,314322.018727616,
16,1.24279976,0.149992704391479,5.55654082745605E-07,269938.994509558,
17,1.32555236,0.15999348461628,6.92390756285022E-07,231073.975445187,
18,1.40828278,0.169997870922089,8.62453362060478E-07,197109.639083496,
19,1.49103186,0.179997518658638,1.07404332538863E-06,167588.694425812,
20,1.5737815,0.189996644854546,1.33658284084959E-06,142151.042978957,
21,1.65649454,0.199996426701546,1.66263214396167E-06,120289.041342001,
22,1.73924072,0.209999442100525,2.06789854928502E-06,101552.100886735,
23,1.8233852,0.219990253448486,2.57087594945915E-06,85570.1549873563,
24,1.90612964,0.230008319020271,3.1963409128366E-06,71959.8832829598,
25,1.98887376,0.239996820688248,3.97127905671368E-06,60433.1292918131,
26,2.07161064,0.249977558851242,4.92954131914303E-06,50710.105193864,
27,2.1543476,0.259997248649597,6.12271287536714E-06,42464.3869379563,
28,2.23708228,0.269985049962997,7.59657132221037E-06,35540.3824319575,
29,2.31983334,0.280004560947418,9.42730821407167E-06,29701.4327514475,
30,2.40257286,0.289991438388824,1.16829041871824E-05,24821.8622478288,
31,2.48532268,0.299972623586655,1.44683581311256E-05,20733.0106752976,
32,2.56809042,0.309992581605911,1.79191720235394E-05,17299.4924764767,
33,2.65084456,0.319977670907974,2.21589325519744E-05,14440.1211636642,
34,2.73360336,0.330002158880234,2.73958103207406E-05,12045.7162981012,
35,2.81634324,0.339990764856339,3.38081481459085E-05,10056.4740603068,
36,2.8991027,0.350006818771362,4.16905932070222E-05,8395.34273435113,
37,2.98185624,0.359990030527115,5.12925071234349E-05,7018.37462654735,
38,3.06459522,0.36997526884079,6.29964852123521E-05,5872.95096851287,
39,3.14736714,0.37999701499939,7.72544080973603E-05,4918.7745315516,
40,3.23011862,0.389983057975769,9.44446655921638E-05,4129.22270972736,
41,3.31286922,0.400001883506775,0.000115198541607242,3472.28253002144,
42,3.3956311,0.409983783960342,0.000139960277010687,2929.28674275943,
43,3.47838198,0.420003116130829,0.000169516701134853,2477.65036317401,
44,3.56112316,0.429986923933029,0.00020432157907635,2104.46163286725,
45,3.64388764,0.439974218606949,0.000245125644141808,1794.89265656929,
46,3.72664236,0.449989348649979,0.000292704935418442,1537.34800544681,
47,3.8093922,0.459980696439743,0.000347405264619738,1324.04641864949,
48,3.89215148,0.469994217157364,0.000410018052207306,1146.27688860815,
49,3.9749118,0.479977667331696,0.000480617221910506,998.669305739256,
50,4.05763612,0.489996492862701,0.000559955020435154,875.064022967262,
51,4.1403998,0.499977141618729,0.000647688575554639,771.940652481913,
52,4.2231675,0.509961724281311,0.000744151067920029,685.293277488267,
53,4.30592256,0.519977569580078,0.000849568168632686,612.049260763785,
54,4.38869256,0.529957234859467,0.000963038648478687,550.296954018035,
55,4.77769876,0.539998412132263,0.00110573717392981,488.360547934821,
