-0.5	0	-5.2214E-4	5.2214E-4
-0.5	1	-4.4582E-5	4.4582E-5
-0.5	2	-1.3178E-5	1.3178E-5
-0.5	3	-6.9063E-6	6.9063E-6
-0.5	4	-4.6792E-6	4.6792E-6
-0.5	5	-3.5469E-6	3.5469E-6
-0.5	6	-2.7814E-6	2.7814E-6
-0.5	7	-2.3111E-6	2.3111E-6
-0.5	8	-1.9582E-6	1.9582E-6
-0.5	9	-1.68E-6	1.68E-6
-0.5	10	-1.4836E-6	1.4836E-6
-0.5	11	-1.3289E-6	1.3289E-6
-0.5	12	-1.1858E-6	1.1858E-6
-0.5	13	-1.0776E-6	1.0776E-6
-0.5	14	-9.224E-7	9.224E-7
-0.5	15	-8.5892E-7	8.5892E-7
-0.5	16	-7.8816E-7	7.8816E-7
-0.5	17	-7.2334E-7	7.2334E-7
-0.5	18	-6.8042E-7	6.8042E-7
-0.5	19	-6.3372E-7	6.3372E-7
-0.5	20	-6.0022E-7	6.0022E-7
-0.5	21	-5.5944E-7	5.5944E-7
-0.5	22	-5.2874E-7	5.2874E-7
-0.5	23	-5.077E-7	5.077E-7
-0.5	24	-4.7456E-7	4.7456E-7
-0.5	25	-4.5372E-7	4.5372E-7
-0.5	26	-4.353E-7	4.353E-7
-0.5	27	-4.1664E-7	4.1664E-7
-0.5	28	-3.9298E-7	3.9298E-7
-0.5	29	-3.8176E-7	3.8176E-7
-0.5	30	-3.6232E-7	3.6232E-7
-0.5	31	-3.5302E-7	3.5302E-7
-0.5	32	-3.3636E-7	3.3636E-7
-0.5	33	-3.2436E-7	3.2436E-7
-0.5	34	-3.1414E-7	3.1414E-7
-0.5	35	-3.011E-7	3.011E-7
-0.5	36	-2.9134E-7	2.9134E-7
-0.5	37	-2.8506E-7	2.8506E-7
-0.5	38	-2.7526E-7	2.7526E-7
-0.5	39	-2.6668E-7	2.6668E-7
-0.5	40	-2.5752E-7	2.5752E-7
-0.5	41	-2.5256E-7	2.5256E-7
-0.5	42	-2.4408E-7	2.4408E-7
-0.5	43	-2.3652E-7	2.3652E-7
-0.5	44	-2.3148E-7	2.3148E-7
-0.5	45	-2.2434E-7	2.2434E-7
-0.5	46	-2.196E-7	2.196E-7
-0.5	47	-2.1334E-7	2.1334E-7
-0.5	48	-2.071E-7	2.071E-7
-0.5	49	-2.0324E-7	2.0324E-7
-0.5	50	-1.9834E-7	1.9834E-7
-0.5	51	-1.9434E-7	1.9434E-7
-0.5	52	-1.9262E-7	1.9262E-7
-0.5	53	-1.8486E-7	1.8486E-7
-0.5	54	-1.8174E-7	1.8174E-7
-0.5	55	-1.7908E-7	1.7908E-7
-0.5	56	-1.7616E-7	1.7616E-7
-0.5	57	-1.7144E-7	1.7144E-7
-0.5	58	-1.6756E-7	1.6756E-7
-0.5	59	-1.6414E-7	1.6414E-7
-0.5	60	-1.622E-7	1.622E-7
-0.5	61	-1.5742E-7	1.5742E-7
-0.5	62	-1.5774E-7	1.5774E-7
-0.5	63	-1.561E-7	1.561E-7
-0.5	64	-1.5154E-7	1.5154E-7
-0.5	65	-1.4884E-7	1.4884E-7
-0.5	66	-1.4516E-7	1.4516E-7
-0.5	67	-1.4256E-7	1.4256E-7
-0.5	68	-1.4094E-7	1.4094E-7
-0.5	69	-1.389E-7	1.389E-7
-0.5	70	-1.3732E-7	1.3732E-7
-0.5	71	-1.3484E-7	1.3484E-7
-0.5	72	-1.331E-7	1.331E-7
-0.5	73	-1.2934E-7	1.2934E-7
-0.5	74	-1.2772E-7	1.2772E-7
-0.5	75	-1.2742E-7	1.2742E-7
-0.5	76	-1.2484E-7	1.2484E-7
-0.5	77	-1.2368E-7	1.2368E-7
-0.5	78	-1.2166E-7	1.2166E-7
-0.5	79	-1.2028E-7	1.2028E-7
-0.5	80	-1.2016E-7	1.2016E-7
-0.5	81	-1.1564E-7	1.1564E-7
-0.5	82	-1.136E-7	1.136E-7
