-0.5	0	-1.7172E-4	1.7172E-4
-0.5	1	-5.1762E-7	5.1762E-7
-0.5	2	-2.2766E-7	2.2766E-7
-0.5	3	-1.3986E-7	1.3986E-7
-0.5	4	-1.026E-7	1.026E-7
-0.5	5	-7.82556E-8	7.82556E-8
-0.5	6	-6.36696E-8	6.36696E-8
-0.5	7	-5.55372E-8	5.55372E-8
-0.5	8	-4.76934E-8	4.76934E-8
-0.5	9	-4.34354E-8	4.34354E-8
-0.5	10	-3.84756E-8	3.84756E-8
-0.5	11	-3.50288E-8	3.50288E-8
-0.5	12	-3.24446E-8	3.24446E-8
-0.5	13	-3.01864E-8	3.01864E-8
-0.5	14	-2.83546E-8	2.83546E-8
-0.5	15	-2.7141E-8	2.7141E-8
-0.5	16	-2.46866E-8	2.46866E-8
-0.5	17	-2.3285E-8	2.3285E-8
-0.5	18	-2.22476E-8	2.22476E-8
-0.5	19	-2.07904E-8	2.07904E-8
-0.5	20	-2.02948E-8	2.02948E-8
-0.5	21	-1.95004E-8	1.95004E-8
-0.5	22	-1.80942E-8	1.80942E-8
-0.5	23	-1.84814E-8	1.84814E-8
-0.5	24	-1.7084E-8	1.7084E-8
-0.5	25	-1.65388E-8	1.65388E-8
-0.5	26	-1.6317E-8	1.6317E-8
-0.5	27	-1.6116E-8	1.6116E-8
-0.5	28	-1.4987E-8	1.4987E-8
-0.5	29	-1.50816E-8	1.50816E-8
-0.5	30	-1.4051E-8	1.4051E-8
-0.5	31	-1.42036E-8	1.42036E-8
-0.5	32	-1.34184E-8	1.34184E-8
-0.5	33	-1.34974E-8	1.34974E-8
-0.5	34	-1.27464E-8	1.27464E-8
-0.5	35	-1.22206E-8	1.22206E-8
-0.5	36	-1.26818E-8	1.26818E-8
-0.5	37	-1.18508E-8	1.18508E-8
-0.5	38	-1.15594E-8	1.15594E-8
-0.5	39	-1.16942E-8	1.16942E-8
-0.5	40	-1.11104E-8	1.11104E-8
-0.5	41	-1.10486E-8	1.10486E-8
-0.5	42	-1.08898E-8	1.08898E-8
-0.5	43	-1.03272E-8	1.03272E-8
-0.5	44	-1.08718E-8	1.08718E-8
-0.5	45	-1.01738E-8	1.01738E-8
-0.5	46	-1.01372E-8	1.01372E-8
-0.5	47	-9.972E-9	9.972E-9
-0.5	48	-9.8036E-9	9.8036E-9
-0.5	49	-9.4282E-9	9.4282E-9
-0.5	50	-9.5068E-9	9.5068E-9
-0.5	51	-8.5578E-9	8.5578E-9
-0.5	52	-7.7523E-9	7.7523E-9
-0.5	53	-8.376E-9	8.376E-9
-0.5	54	-8.4594E-9	8.4594E-9
-0.5	55	-6.9243E-9	6.9243E-9
-0.5	56	-7.0525E-9	7.0525E-9
-0.5	57	-7.0817E-9	7.0817E-9
-0.5	58	-7.4611E-9	7.4611E-9
-0.5	59	-6.872E-9	6.872E-9
-0.5	60	-7.3773E-9	7.3773E-9
-0.5	61	-6.9588E-9	6.9588E-9
-0.5	62	-7.6538E-9	7.6538E-9
-0.5	63	-7.1319E-9	7.1319E-9
-0.5	64	-6.9358E-9	6.9358E-9
-0.5	65	-6.9588E-9	6.9588E-9
-0.5	66	-6.7529E-9	6.7529E-9
-0.5	67	-6.8088E-9	6.8088E-9
-0.5	68	-6.6936E-9	6.6936E-9
-0.5	69	-6.0723E-9	6.0723E-9
-0.5	70	-6.6009E-9	6.6009E-9
-0.5	71	-6.4499E-9	6.4499E-9
-0.5	72	-6.3617E-9	6.3617E-9
-0.5	73	-6.6954E-9	6.6954E-9
-0.5	74	-6.1907E-9	6.1907E-9
-0.5	75	-6.2931E-9	6.2931E-9
-0.5	76	-6.2004E-9	6.2004E-9
-0.5	77	-6.0969E-9	6.0969E-9
-0.5	78	-6.5561E-9	6.5561E-9
-0.5	79	-5.6838E-9	5.6838E-9
-0.5	80	-6.1288E-9	6.1288E-9
-0.5	81	-6.3079E-9	6.3079E-9
-0.5	82	-5.8372E-9	5.8372E-9
-0.5	83	-5.9713E-9	5.9713E-9
-0.5	84	-5.8693E-9	5.8693E-9
-0.5	85	-6.2047E-9	6.2047E-9
-0.5	86	-5.6725E-9	5.6725E-9
-0.5	87	-5.7256E-9	5.7256E-9
-0.5	88	-5.7205E-9	5.7205E-9
-0.5	89	-5.5837E-9	5.5837E-9
-0.5	90	-5.8702E-9	5.8702E-9
-0.5	91	-5.358E-9	5.358E-9
-0.5	92	-5.8382E-9	5.8382E-9
-0.5	93	-5.1383E-9	5.1383E-9
-0.5	94	-5.7579E-9	5.7579E-9
-0.5	95	-5.2843E-9	5.2843E-9
-0.5	96	-5.1535E-9	5.1535E-9
-0.5	97	-5.5769E-9	5.5769E-9
-0.5	98	-5.1945E-9	5.1945E-9
-0.5	99	-5.2726E-9	5.2726E-9
-0.5	100	-5.2158E-9	5.2158E-9
-0.5	101	-7.35866E-8	7.35866E-8
-0.5	102	-1.6874E-7	1.6874E-7
-0.5	103	-2.527E-7	2.527E-7
-0.5	104	-3.326E-7	3.326E-7
-0.5	105	-4.0988E-7	4.0988E-7
-0.5	106	-4.8582E-7	4.8582E-7
-0.5	107	-5.5832E-7	5.5832E-7
-0.5	108	-6.2622E-7	6.2622E-7
-0.5	109	-6.9438E-7	6.9438E-7
-0.5	110	-7.6296E-7	7.6296E-7
-0.5	111	-8.2274E-7	8.2274E-7
-0.5	112	-1.0195E-6	1.0195E-6
-0.5	113	-1.1054E-6	1.1054E-6
-0.5	114	-1.1806E-6	1.1806E-6
-0.5	115	-1.2511E-6	1.2511E-6
-0.5	116	-1.3179E-6	1.3179E-6
-0.5	117	-1.384E-6	1.384E-6
-0.5	118	-1.4544E-6	1.4544E-6
-0.5	119	-1.5174E-6	1.5174E-6
-0.5	120	-1.5761E-6	1.5761E-6
-0.5	121	-1.6358E-6	1.6358E-6
-0.5	122	-1.6982E-6	1.6982E-6
-0.5	123	-1.7551E-6	1.7551E-6
-0.5	124	-1.8113E-6	1.8113E-6
-0.5	125	-1.8682E-6	1.8682E-6
-0.5	126	-1.9252E-6	1.9252E-6
-0.5	127	-1.9823E-6	1.9823E-6
-0.5	128	-2.0318E-6	2.0318E-6
-0.5	129	-2.0892E-6	2.0892E-6
-0.5	130	-2.1366E-6	2.1366E-6
-0.5	131	-2.1889E-6	2.1889E-6
-0.5	132	-2.2345E-6	2.2345E-6
-0.5	133	-2.2865E-6	2.2865E-6
-0.5	134	-2.3312E-6	2.3312E-6
-0.5	135	-2.3841E-6	2.3841E-6
-0.5	136	-2.4265E-6	2.4265E-6
