time	V(pre)	V(pre)/Ix(U1:TE)	Ix(U1:TE)
2.032596475999910e+001	1.000000e+000	1.392124e+002	7.183269e-003
2.042836476000250e+001	1.000000e+000	1.393685e+002	7.175223e-003
2.053076476000589e+001	1.000000e+000	1.395222e+002	7.167318e-003
2.063316476000929e+001	1.000000e+000	1.396736e+002	7.159551e-003
2.073556476001269e+001	1.000000e+000	1.398226e+002	7.151918e-003
2.083796476001609e+001	1.000000e+000	1.399695e+002	7.144414e-003
2.094036476001949e+001	1.000000e+000	1.401142e+002	7.137037e-003
2.104276476002289e+001	1.000000e+000	1.402567e+002	7.129783e-003
2.114516476002629e+001	1.000000e+000	1.403972e+002	7.122648e-003
2.120000099999999e+001	1.000000e+000	1.404716e+002	7.118876e-003
2.120000109999998e+001	8.900000e-001	2.058237e+002	4.324088e-003
2.120000129999997e+001	6.700000e-001	3.992126e+002	1.678304e-003
2.120000169999997e+001	2.300000e-001	9.996322e+002	2.300847e-004
2.120000199999998e+001	-9.999998e-002	4.931211e+003	-2.027899e-005
2.124586576000110e+001	-1.000000e-001	4.931212e+003	-2.027899e-005
2.134826576000449e+001	-1.000000e-001	4.931212e+003	-2.027899e-005
2.145066576000789e+001	-1.000000e-001	4.931212e+003	-2.027899e-005
2.155306576001129e+001	-1.000000e-001	4.931212e+003	-2.027899e-005
2.159999999999999e+001	-1.000000e-001	4.931212e+003	-2.027899e-005
2.160000009999999e+001	9.999988e-003	1.739976e+003	5.747198e-006
2.160000029999998e+001	2.300000e-001	1.199172e+003	1.917990e-004
2.160000069999998e+001	6.700000e-001	2.659378e+002	2.519386e-003
2.160000099999999e+001	1.000000e+000	1.404716e+002	7.118875e-003
2.165366476000136e+001	1.000000e+000	1.405439e+002	7.115215e-003
2.175606476000476e+001	1.000000e+000	1.406803e+002	7.108317e-003
2.185846476000816e+001	1.000000e+000	1.408147e+002	7.101529e-003
2.196086476001156e+001	1.000000e+000	1.409473e+002	7.094848e-003
2.206326476001496e+001	1.000000e+000	1.410781e+002	7.088272e-003
2.216566476001836e+001	1.000000e+000	1.412071e+002	7.081798e-003
2.226806476002176e+001	1.000000e+000	1.413343e+002	7.075424e-003
2.237046476002516e+001	1.000000e+000	1.414598e+002	7.069147e-003
2.247286476002856e+001	1.000000e+000	1.415836e+002	7.062964e-003
2.257526476003196e+001	1.000000e+000	1.417058e+002	7.056874e-003
2.260000099999999e+001	1.000000e+000	1.417351e+002	7.055416e-003
2.260000109999999e+001	8.900000e-001	2.063345e+002	4.313385e-003
2.260000129999997e+001	6.700000e-001	3.948427e+002	1.696878e-003
2.260000169999998e+001	2.300000e-001	9.675680e+002	2.377094e-004
2.260000199999999e+001	-9.999999e-002	4.256376e+003	-2.349416e-005
2.267596576000210e+001	-1.000000e-001	4.256376e+003	-2.349417e-005
2.277836576000550e+001	-1.000000e-001	4.256376e+003	-2.349417e-005
2.288076576000890e+001	-1.000000e-001	4.256376e+003	-2.349417e-005
2.298316576001230e+001	-1.000000e-001	4.256376e+003	-2.349417e-005
2.300000000000000e+001	-1.000000e-001	4.256376e+003	-2.349417e-005
2.300000009999999e+001	9.999993e-003	1.769593e+003	5.651013e-006
2.300000029999998e+001	2.300000e-001	1.155232e+003	1.990942e-004
2.300000069999999e+001	6.700000e-001	2.662766e+002	2.516180e-003
2.300000100000000e+001	1.000000e+000	1.417351e+002	7.055416e-003
2.308376476000237e+001	1.000000e+000	1.418335e+002	7.050519e-003
2.318616476000577e+001	1.000000e+000	1.419525e+002	7.044612e-003
2.328856476000917e+001	1.000000e+000	1.420698e+002	7.038792e-003
2.339096476001257e+001	1.000000e+000	1.421857e+002	7.033055e-003
2.349336476001597e+001	1.000000e+000	1.423001e+002	7.027401e-003
2.359576476001936e+001	1.000000e+000	1.424131e+002	7.021827e-003
2.369816476002276e+001	1.000000e+000	1.425246e+002	7.016330e-003
2.380056476002616e+001	1.000000e+000	1.426348e+002	7.010912e-003
2.390296476002956e+001	1.000000e+000	1.427436e+002	7.005567e-003
2.400000100000000e+001	1.000000e+000	1.428455e+002	7.000571e-003
2.400000109999999e+001	8.900000e-001	2.067780e+002	4.304134e-003
2.400000129999998e+001	6.700000e-001	3.911423e+002	1.712931e-003
2.400000169999998e+001	2.300000e-001	9.414688e+002	2.442992e-004
2.400000200000000e+001	-9.999999e-002	3.806202e+003	-2.627291e-005
2.400366575999971e+001	-1.000000e-001	3.806202e+003	-2.627291e-005
2.410606576000311e+001	-1.000000e-001	3.806202e+003	-2.627291e-005
2.420846576000650e+001	-1.000000e-001	3.806202e+003	-2.627291e-005
2.431086576000990e+001	-1.000000e-001	3.806202e+003	-2.627291e-005
2.440000000000001e+001	-9.999999e-002	3.806202e+003	-2.627291e-005
2.440000010000000e+001	1.000000e-002	1.796014e+003	5.567887e-006
2.440000029999999e+001	2.300000e-001	1.119771e+003	2.053992e-004
2.440000069999999e+001	6.700000e-001	2.665702e+002	2.513409e-003
2.440000100000000e+001	1.000000e+000	1.428455e+002	7.000571e-003
2.441146475999997e+001	1.000000e+000	1.428575e+002	6.999985e-003
2.451386476000337e+001	1.000000e+000	1.429635e+002	6.994790e-003
2.461626476000677e+001	1.000000e+000	1.430684e+002	6.989666e-003
2.471866476001017e+001	1.000000e+000	1.431719e+002	6.984610e-003
2.482106476001357e+001	1.000000e+000	1.432742e+002	6.979622e-003
2.492346476001697e+001	1.000000e+000	1.433754e+002	6.974699e-003
2.502586476002037e+001	1.000000e+000	1.434753e+002	6.969841e-003
2.512826476002377e+001	1.000000e+000	1.435741e+002	6.965047e-003
2.523066476002717e+001	1.000000e+000	1.436717e+002	6.960314e-003
2.533306476003057e+001	1.000000e+000	1.437682e+002	6.955642e-003
2.540000100000000e+001	1.000000e+000	1.438307e+002	6.952620e-003
2.540000110000000e+001	8.900000e-001	2.071673e+002	4.296046e-003
2.540000129999999e+001	6.700000e-001	3.879635e+002	1.726966e-003
2.540000169999999e+001	2.300000e-001	9.197774e+002	2.500605e-004
2.540000200000000e+001	-1.000000e-001	3.484037e+003	-2.870233e-005
2.543376576000071e+001	-1.000000e-001	3.484037e+003	-2.870233e-005
2.553616576000411e+001	-1.000000e-001	3.484037e+003	-2.870233e-005
2.563856576000751e+001	-1.000000e-001	3.484037e+003	-2.870233e-005
2.574096576001091e+001	-1.000000e-001	3.484037e+003	-2.870233e-005
2.580000000000001e+001	-9.999999e-002	3.484037e+003	-2.870233e-005
2.580000010000001e+001	1.000001e-002	1.819768e+003	5.495209e-006
2.580000029999999e+001	2.300000e-001	1.090505e+003	2.109115e-004
2.580000070000000e+001	6.700000e-001	2.668274e+002	2.510986e-003
2.580000100000001e+001	1.000000e+000	1.438307e+002	6.952621e-003
2.584156476000098e+001	1.000000e+000	1.438692e+002	6.950757e-003
2.594396476000438e+001	1.000000e+000	1.439635e+002	6.946206e-003
2.604636476000778e+001	1.000000e+000	1.440567e+002	6.941713e-003
2.614876476001118e+001	1.000000e+000	1.441488e+002	6.937275e-003
2.625116476001458e+001	1.000000e+000	1.442399e+002	6.932893e-003
2.635356476001797e+001	1.000000e+000	1.443300e+002	6.928565e-003
2.645596476002137e+001	1.000000e+000	1.444192e+002	6.924289e-003
2.655836476002477e+001	1.000000e+000	1.445073e+002	6.920066e-003
2.666076476002817e+001	1.000000e+000	1.445945e+002	6.915893e-003
2.676316476003157e+001	1.000000e+000	1.446807e+002	6.911771e-003
2.680000100000001e+001	1.000000e+000	1.447115e+002	6.910300e-003
2.680000110000000e+001	8.900000e-001	2.075120e+002	4.288908e-003
2.680000129999999e+001	6.700000e-001	3.852006e+002	1.739354e-003
2.680000170000000e+001	2.300000e-001	9.014469e+002	2.551454e-004
2.680000200000001e+001	-1.000000e-001	3.241859e+003	-3.084650e-005
2.686386576000172e+001	-1.000000e-001	3.241859e+003	-3.084650e-005
2.696626576000512e+001	-1.000000e-001	3.241859e+003	-3.084650e-005
2.706866576000851e+001	-1.000000e-001	3.241859e+003	-3.084650e-005
2.717106576001191e+001	-1.000000e-001	3.241859e+003	-3.084650e-005
2.720000000000002e+001	-9.999998e-002	3.241859e+003	-3.084649e-005
2.720000010000001e+001	1.000001e-002	1.841261e+003	5.431067e-006
2.720000030000000e+001	2.300000e-001	1.065917e+003	2.157766e-004
2.720000069999998e+001	6.700000e-001	2.670548e+002	2.508848e-003
2.720000099999999e+001	1.000000e+000	1.447115e+002	6.910299e-003
2.720000219999994e+001	1.000000e+000	1.447115e+002	6.910300e-003
2.727166475999729e+001	1.000000e+000	1.447711e+002	6.907457e-003
2.737406476000069e+001	1.000000e+000	1.448554e+002	6.903435e-003
2.747646476000409e+001	1.000000e+000	1.449389e+002	6.899460e-003
2.757886476000749e+001	1.000000e+000	1.450215e+002	6.895531e-003
2.768126476001089e+001	1.000000e+000	1.451031e+002	6.891649e-003
2.778366476001429e+001	1.000000e+000	1.451840e+002	6.887811e-003
2.788606476001769e+001	1.000000e+000	1.452640e+002	6.884018e-003
2.798846476002109e+001	1.000000e+000	1.453432e+002	6.880268e-003
2.809086476002449e+001	1.000000e+000	1.454215e+002	6.876560e-003
2.819326476002789e+001	1.000000e+000	1.454991e+002	6.872894e-003
2.820000099999999e+001	1.000000e+000	1.455042e+002	6.872654e-003
2.820000109999998e+001	8.900000e-001	2.078197e+002	4.282558e-003
2.820000129999997e+001	6.700000e-001	3.827757e+002	1.750373e-003
2.820000169999997e+001	2.300000e-001	8.857446e+002	2.596686e-004
2.820000199999998e+001	-9.999998e-002	3.053079e+003	-3.275381e-005
2.829396576000269e+001	-1.000000e-001	3.053080e+003	-3.275381e-005
2.839636576000609e+001	-1.000000e-001	3.053080e+003	-3.275381e-005
2.849876576000949e+001	-1.000000e-001	3.053080e+003	-3.275381e-005
2.859999999999999e+001	-1.000000e-001	3.053080e+003	-3.275381e-005
2.860000009999999e+001	9.999988e-003	1.860809e+003	5.374000e-006
2.860000029999998e+001	2.300000e-001	1.044959e+003	2.201043e-004
2.860000069999998e+001	6.700000e-001	2.672574e+002	2.506946e-003
2.860000099999999e+001	1.000000e+000	1.455042e+002	6.872654e-003
2.860000156000001e+001	1.000000e+000	1.455042e+002	6.872654e-003
2.870176476000296e+001	1.000000e+000	1.455804e+002	6.869055e-003
2.880416476000636e+001	1.000000e+000	1.456564e+002	6.865473e-003
2.890656476000976e+001	1.000000e+000	1.457316e+002	6.861932e-003
2.900896476001316e+001	1.000000e+000	1.458060e+002	6.858429e-003
2.911136476001656e+001	1.000000e+000	1.458797e+002	6.854964e-003
2.921376476001996e+001	1.000000e+000	1.459526e+002	6.851538e-003
2.931616476002336e+001	1.000000e+000	1.460249e+002	6.848149e-003
2.941856476002675e+001	1.000000e+000	1.460964e+002	6.844797e-003
2.952096476003015e+001	1.000000e+000	1.461672e+002	6.841480e-003
2.960000099999999e+001	1.000000e+000	1.462214e+002	6.838945e-003
2.960000109999999e+001	8.900000e-001	2.080960e+002	4.276872e-003
2.960000129999997e+001	6.700000e-001	3.806300e+002	1.760240e-003
2.960000169999998e+001	2.300000e-001	8.721408e+002	2.637189e-004
2.960000199999999e+001	-9.999999e-002	2.901768e+003	-3.446174e-005
2.962166576000030e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
2.972406576000370e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
2.982646576000710e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
2.992886576001050e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.002946476000057e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.013186476000396e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.023426476000736e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.033666476001076e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.043906476001416e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.054146476001756e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.064386476002096e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.074626476002436e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.084866476002776e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.095106476003116e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.105346476003456e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.115586476003796e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.125826476004136e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.136066476004476e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.146306476004816e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.156546476005156e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.166786476005495e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.177026476005835e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.187266476006175e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.197506476006515e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.207746476006855e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.217986476007195e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.228226476007535e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.238466476007875e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.248706476008215e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.258946476008555e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.269186476008895e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.279426476009235e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.289666476009575e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.299906476009915e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.310146476010254e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.320386476010594e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.330626476010934e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.340866476011274e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.351106476011614e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.361346476011954e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.371586476012294e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.381826476012634e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.392066476012974e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.402306476013314e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.412546476013654e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.422786476013994e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.433026476014334e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.443266476014674e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.453506476015014e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.463746476015353e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.473986476015693e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.484226476016033e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.494466476016373e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.504706476016713e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.514946476017053e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.525186476017393e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.535426476017733e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.545666476018073e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.555906476018413e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.566146476018753e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.576386476019093e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.586626476019433e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.596866476019773e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.607106476020113e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.617346476020452e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.627586476020792e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.637826476021132e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.648066476021472e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.658306476021812e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.668546476022152e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.678786476022492e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.689026476022832e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.699266476023172e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.709506476023512e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.719746476023852e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.729986476024192e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.740226476024532e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.750466476024872e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.760706476025212e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.770946476025551e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.781186476025891e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.791426476026231e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.801666476026571e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.811906476026911e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.822146476027251e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.832386476027591e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.842626476027931e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.852866476028271e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.863106476028611e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.873346476028951e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.883586476029291e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.893826476029631e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.899996383522631e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
3.900000000000000e+001	-1.000000e-001	2.901768e+003	-3.446174e-005
