time	V(pre)	V(pre)/Ix(U1:TE)	Ix(U1:TE)
2.063326476000930e+001	7.000000e-001	6.916259e+002	1.012108e-003
2.073566476001270e+001	7.000000e-001	6.903578e+002	1.013967e-003
2.083806476001610e+001	7.000000e-001	6.891043e+002	1.015811e-003
2.094046476001950e+001	7.000000e-001	6.878652e+002	1.017641e-003
2.104286476002289e+001	7.000000e-001	6.866402e+002	1.019457e-003
2.114526476002629e+001	7.000000e-001	6.854291e+002	1.021258e-003
2.120000099999999e+001	7.000000e-001	6.847873e+002	1.022215e-003
2.120000109999998e+001	6.200000e-001	9.092388e+002	6.818891e-004
2.120000129999997e+001	4.600000e-001	1.452659e+003	3.166607e-004
2.120000169999997e+001	1.400000e-001	2.466779e+003	5.675419e-005
2.120000199999998e+001	-9.999999e-002	1.159797e+004	-8.622195e-006
2.124596576000110e+001	-1.000000e-001	1.159797e+004	-8.622196e-006
2.134836576000450e+001	-1.000000e-001	1.159797e+004	-8.622196e-006
2.145076576000790e+001	-1.000000e-001	1.159797e+004	-8.622196e-006
2.155316576001130e+001	-1.000000e-001	1.159797e+004	-8.622196e-006
2.159999999999999e+001	-1.000000e-001	1.159797e+004	-8.622196e-006
2.160000009999999e+001	-2.000001e-002	-5.230463e+004	3.823755e-007
2.160000029999998e+001	1.400000e-001	2.902809e+003	4.822914e-005
2.160000069999998e+001	4.600000e-001	1.130827e+003	4.067818e-004
2.160000099999999e+001	7.000000e-001	6.847873e+002	1.022215e-003
2.165376476000137e+001	7.000000e-001	6.841606e+002	1.023152e-003
2.175616476000477e+001	7.000000e-001	6.829772e+002	1.024924e-003
2.185856476000816e+001	7.000000e-001	6.818069e+002	1.026684e-003
2.196096476001156e+001	7.000000e-001	6.806496e+002	1.028429e-003
2.206336476001496e+001	7.000000e-001	6.795048e+002	1.030162e-003
2.216576476001836e+001	7.000000e-001	6.783725e+002	1.031881e-003
2.226816476002176e+001	7.000000e-001	6.772525e+002	1.033588e-003
2.237056476002516e+001	7.000000e-001	6.761443e+002	1.035282e-003
2.247296476002856e+001	7.000000e-001	6.750481e+002	1.036963e-003
2.257536476003196e+001	7.000000e-001	6.739634e+002	1.038632e-003
2.260000099999999e+001	7.000000e-001	6.737042e+002	1.039032e-003
2.260000109999999e+001	6.200000e-001	8.906767e+002	6.960999e-004
2.260000129999997e+001	4.600000e-001	1.410959e+003	3.260193e-004
2.260000169999998e+001	1.400000e-001	2.376499e+003	5.891021e-005
2.260000199999999e+001	-9.999999e-002	9.533096e+003	-1.048977e-005
2.267606576000210e+001	-1.000000e-001	9.533096e+003	-1.048977e-005
2.277846576000550e+001	-1.000000e-001	9.533096e+003	-1.048977e-005
2.288086576000890e+001	-1.000000e-001	9.533096e+003	-1.048977e-005
2.298326576001230e+001	-1.000000e-001	9.533096e+003	-1.048977e-005
2.300000000000000e+001	-1.000000e-001	9.533096e+003	-1.048977e-005
2.300000009999999e+001	-2.000001e-002	1.423977e+005	-1.404517e-007
2.300000029999998e+001	1.400000e-001	2.778465e+003	5.038752e-005
2.300000069999999e+001	4.600000e-001	1.105124e+003	4.162430e-004
2.300000100000000e+001	7.000000e-001	6.737042e+002	1.039032e-003
2.308386476000237e+001	7.000000e-001	6.728266e+002	1.040387e-003
2.318626476000577e+001	7.000000e-001	6.717653e+002	1.042031e-003
2.328866476000917e+001	7.000000e-001	6.707149e+002	1.043662e-003
2.339106476001257e+001	7.000000e-001	6.696754e+002	1.045282e-003
2.349346476001597e+001	7.000000e-001	6.686467e+002	1.046891e-003
2.359586476001937e+001	7.000000e-001	6.676284e+002	1.048487e-003
2.369826476002277e+001	7.000000e-001	6.666203e+002	1.050073e-003
2.380066476002617e+001	7.000000e-001	6.656225e+002	1.051647e-003
2.390306476002957e+001	7.000000e-001	6.646347e+002	1.053210e-003
2.400000100000000e+001	7.000000e-001	6.637086e+002	1.054680e-003
2.400000109999999e+001	6.200000e-001	8.740723e+002	7.093234e-004
2.400000129999998e+001	4.600000e-001	1.374251e+003	3.347277e-004
2.400000169999998e+001	1.400000e-001	2.298231e+003	6.091643e-005
2.400000200000000e+001	-9.999999e-002	8.178224e+003	-1.222759e-005
2.400376575999971e+001	-1.000000e-001	8.178224e+003	-1.222759e-005
2.410616576000311e+001	-1.000000e-001	8.178224e+003	-1.222759e-005
2.420856576000651e+001	-1.000000e-001	8.178224e+003	-1.222759e-005
2.431096576000991e+001	-1.000000e-001	8.178224e+003	-1.222759e-005
2.440000000000001e+001	-9.999999e-002	8.178224e+003	-1.222759e-005
2.440000010000000e+001	-2.000000e-002	3.190026e+004	-6.269542e-007
2.440000029999999e+001	1.400000e-001	2.671962e+003	5.239595e-005
2.440000069999999e+001	4.600000e-001	1.082234e+003	4.250468e-004
2.440000100000000e+001	7.000000e-001	6.637086e+002	1.054680e-003
2.441156475999998e+001	7.000000e-001	6.635987e+002	1.054854e-003
2.451396476000338e+001	7.000000e-001	6.626310e+002	1.056395e-003
2.461636476000678e+001	7.000000e-001	6.616727e+002	1.057925e-003
2.471876476001017e+001	7.000000e-001	6.607239e+002	1.059444e-003
2.482116476001357e+001	7.000000e-001	6.597843e+002	1.060953e-003
2.492356476001697e+001	7.000000e-001	6.588537e+002	1.062451e-003
2.502596476002037e+001	7.000000e-001	6.579322e+002	1.063939e-003
2.512836476002377e+001	7.000000e-001	6.570194e+002	1.065418e-003
2.523076476002717e+001	7.000000e-001	6.561153e+002	1.066886e-003
2.533316476003057e+001	7.000000e-001	6.552197e+002	1.068344e-003
2.540000100000000e+001	7.000000e-001	6.546398e+002	1.069290e-003
2.540000110000000e+001	6.200000e-001	8.591181e+002	7.216703e-004
2.540000129999999e+001	4.600000e-001	1.341660e+003	3.428588e-004
2.540000169999999e+001	1.400000e-001	2.229667e+003	6.278965e-005
2.540000200000000e+001	-1.000000e-001	7.220109e+003	-1.385021e-005
2.543386576000071e+001	-1.000000e-001	7.220109e+003	-1.385021e-005
2.553626576000411e+001	-1.000000e-001	7.220109e+003	-1.385021e-005
2.563866576000751e+001	-1.000000e-001	7.220109e+003	-1.385021e-005
2.574106576001091e+001	-1.000000e-001	7.220109e+003	-1.385021e-005
2.580000000000001e+001	-9.999999e-002	7.220108e+003	-1.385021e-005
2.580000010000001e+001	-1.999999e-002	1.849789e+004	-1.081204e-006
2.580000029999999e+001	1.400000e-001	2.579636e+003	5.427123e-005
2.580000070000000e+001	4.600000e-001	1.061701e+003	4.332670e-004
2.580000100000001e+001	7.000000e-001	6.546398e+002	1.069290e-003
2.584166476000098e+001	7.000000e-001	6.542801e+002	1.069878e-003
2.594406476000438e+001	7.000000e-001	6.534017e+002	1.071316e-003
2.604646476000778e+001	7.000000e-001	6.525315e+002	1.072745e-003
2.614886476001118e+001	7.000000e-001	6.516694e+002	1.074164e-003
2.625126476001458e+001	7.000000e-001	6.508152e+002	1.075574e-003
2.635366476001798e+001	7.000000e-001	6.499688e+002	1.076975e-003
2.645606476002138e+001	7.000000e-001	6.491301e+002	1.078366e-003
2.655846476002478e+001	7.000000e-001	6.482990e+002	1.079749e-003
2.666086476002818e+001	7.000000e-001	6.474754e+002	1.081122e-003
2.676326476003158e+001	7.000000e-001	6.466591e+002	1.082487e-003
2.680000100000001e+001	7.000000e-001	6.463681e+002	1.082974e-003
2.680000110000000e+001	6.200000e-001	8.455692e+002	7.332339e-004
2.680000129999999e+001	4.600000e-001	1.312508e+003	3.504741e-004
2.680000170000000e+001	1.400000e-001	2.169061e+003	6.454405e-005
2.680000200000001e+001	-1.000000e-001	6.506225e+003	-1.536990e-005
2.686396576000172e+001	-1.000000e-001	6.506225e+003	-1.536990e-005
2.696636576000512e+001	-1.000000e-001	6.506225e+003	-1.536990e-005
2.706876576000852e+001	-1.000000e-001	6.506225e+003	-1.536990e-005
2.717116576001192e+001	-1.000000e-001	6.506225e+003	-1.536990e-005
2.720000000000002e+001	-9.999999e-002	6.506225e+003	-1.536989e-005
2.720000010000001e+001	-1.999999e-002	1.327456e+004	-1.506641e-006
2.720000030000000e+001	1.400000e-001	2.498770e+003	5.602756e-005
2.720000069999998e+001	4.600000e-001	1.043165e+003	4.409657e-004
2.720000099999999e+001	7.000000e-001	6.463681e+002	1.082974e-003
2.727176475999730e+001	7.000000e-001	6.458022e+002	1.083923e-003
2.737416476000070e+001	7.000000e-001	6.450009e+002	1.085270e-003
2.747656476000410e+001	7.000000e-001	6.442065e+002	1.086608e-003
2.757896476000749e+001	7.000000e-001	6.434192e+002	1.087938e-003
2.768136476001089e+001	7.000000e-001	6.426387e+002	1.089259e-003
2.778376476001429e+001	7.000000e-001	6.418650e+002	1.090572e-003
2.788616476001769e+001	7.000000e-001	6.410980e+002	1.091877e-003
2.798856476002109e+001	7.000000e-001	6.403375e+002	1.093174e-003
2.809096476002449e+001	7.000000e-001	6.395836e+002	1.094462e-003
2.819336476002789e+001	7.000000e-001	6.388360e+002	1.095743e-003
2.820000099999999e+001	7.000000e-001	6.387879e+002	1.095825e-003
2.820000109999998e+001	6.200000e-001	8.332280e+002	7.440941e-004
2.820000129999997e+001	4.600000e-001	1.286259e+003	3.576262e-004
2.820000169999997e+001	1.400000e-001	2.115069e+003	6.619171e-005
2.820000199999998e+001	-9.999999e-002	5.953402e+003	-1.679712e-005
2.829406576000270e+001	-1.000000e-001	5.953403e+003	-1.679712e-005
2.839646576000610e+001	-1.000000e-001	5.953403e+003	-1.679712e-005
2.849886576000949e+001	-1.000000e-001	5.953403e+003	-1.679712e-005
2.859999999999999e+001	-1.000000e-001	5.953403e+003	-1.679712e-005
2.860000009999999e+001	-2.000001e-002	1.049212e+004	-1.906194e-006
2.860000029999998e+001	1.400000e-001	2.427310e+003	5.767702e-005
2.860000069999998e+001	4.600000e-001	1.026336e+003	4.481961e-004
2.860000099999999e+001	7.000000e-001	6.387879e+002	1.095825e-003
2.860000220000001e+001	7.000000e-001	6.387879e+002	1.095825e-003
2.870186476000296e+001	7.000000e-001	6.380509e+002	1.097091e-003
2.880426476000636e+001	7.000000e-001	6.373163e+002	1.098356e-003
2.890666476000976e+001	7.000000e-001	6.365879e+002	1.099612e-003
2.900906476001316e+001	7.000000e-001	6.358656e+002	1.100862e-003
2.911146476001656e+001	7.000000e-001	6.351492e+002	1.102103e-003
2.921386476001996e+001	7.000000e-001	6.344387e+002	1.103337e-003
2.931626476002336e+001	7.000000e-001	6.337342e+002	1.104564e-003
2.941866476002676e+001	7.000000e-001	6.330354e+002	1.105783e-003
2.952106476003016e+001	7.000000e-001	6.323422e+002	1.106996e-003
2.960000099999999e+001	7.000000e-001	6.318117e+002	1.107925e-003
2.960000109999999e+001	6.200000e-001	8.219335e+002	7.543189e-004
2.960000129999997e+001	4.600000e-001	1.262489e+003	3.643598e-004
2.960000169999998e+001	1.400000e-001	2.066635e+003	6.774298e-005
2.960000199999999e+001	-9.999999e-002	5.512421e+003	-1.814085e-005
2.962176576000030e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
2.972416576000370e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
2.982656576000710e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
2.992896576001050e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.002956476000057e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.013196476000397e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.023436476000737e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.033676476001077e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.043916476001417e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.054156476001757e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.064396476002096e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.074636476002436e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.084876476002776e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.095116476003116e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.105356476003456e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.115596476003796e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.125836476004136e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.136076476004476e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.146316476004816e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.156556476005156e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.166796476005496e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.177036476005836e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.187276476006176e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.197516476006516e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.207756476006856e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.217996476007195e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.228236476007535e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.238476476007875e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.248716476008215e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.258956476008555e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.269196476008895e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.279436476009235e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.289676476009575e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.299916476009915e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.310156476010255e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.320396476010595e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.330636476010935e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.340876476011275e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.351116476011615e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.361356476011954e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.371596476012294e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.381836476012634e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.392076476012974e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.402316476013314e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.412556476013654e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.422796476013994e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.433036476014334e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.443276476014674e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.453516476015014e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.463756476015354e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.473996476015694e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.484236476016034e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.494476476016374e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.504716476016714e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.514956476017053e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.525196476017393e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.535436476017733e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.545676476018073e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.555916476018413e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.566156476018753e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.576396476019093e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.586636476019433e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.596876476019773e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.607116476020113e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.617356476020453e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.627596476020793e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.637836476021133e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.648076476021473e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.658316476021813e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.668556476022152e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.678796476022492e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.689036476022832e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.699276476023172e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.709516476023512e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.719756476023852e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.729996476024192e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.740236476024532e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.750476476024872e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.760716476025212e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.770956476025552e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.781196476025892e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.791436476026232e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.801676476026572e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.811916476026912e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.822156476027251e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.832396476027591e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.842636476027931e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.852876476028271e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.863116476028611e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.873356476028951e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.883596476029291e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.893836476029631e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.899996383522631e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
3.900000000000000e+001	-1.000000e-001	5.512421e+003	-1.814085e-005
