Item,Smu1.Time[1][1],Smu1.V[1][1],Smu1.I[1][1],Smu1.R[1][1],
1,0,1.08718995761592E-06,-3.07662784138074E-10,-3533.70642686509,
2,0.08310146,0.00999950431287289,4.0543959300976E-09,2466336.41244608,
3,0.16583852,0.020000034943223,8.88173268265291E-09,2251816.80847989,
4,0.25002606,0.0299996137619019,1.3709088086955E-08,2188301.18908114,
5,0.3328058,0.0399990789592266,1.95833216309893E-08,2042507.38015408,
6,0.4155797,0.0499974228441715,2.64462975962942E-08,1890526.36430959,
7,0.49830942,0.0599969178438187,3.51704301237987E-08,1705890.93259967,
8,0.5810692,0.0699987933039665,4.51159252179423E-08,1551531.81422795,
9,0.66381268,0.0799979567527771,5.70389033782703E-08,1402515.68692068,
10,0.7465733,0.0899967178702354,7.20443722457276E-08,1249184.56591275,
11,0.8293232,0.0999960601329803,9.06558028646032E-08,1103029.88858118,
12,0.91204626,0.109995327889919,1.13338522567119E-07,970502.574045643,
13,0.9947693,0.119995839893818,1.41837318778926E-07,846010.351343775,
14,1.07753438,0.129994511604309,1.7667564122803E-07,735780.612996496,
15,1.16026056,0.139993160963058,2.20412502471845E-07,635141.652098165,
16,1.2429888,0.149992376565933,2.73862184485552E-07,547692.909291924,
17,1.3257799,0.159993216395378,3.4127049275412E-07,468816.436792415,
18,1.40851296,0.169998034834862,4.248471725532E-07,400139.263757427,
19,1.49126214,0.179997026920319,5.28489863427239E-07,340587.47267742,
20,1.57400422,0.189996689558029,6.58304941225651E-07,288615.013589732,
21,1.65676598,0.199996098875999,8.1894467029997E-07,244211.979305932,
22,1.73949036,0.209998548030853,1.01971625099395E-06,205938.218427097,
23,1.82365574,0.219989538192749,1.26910867948027E-06,173341.764775291,
24,1.9064092,0.230007916688919,1.58021111928974E-06,145555.181760967,
25,1.98916926,0.239996165037155,1.96639871319348E-06,122048.577140998,
26,2.07193086,0.249976992607117,2.44668990490027E-06,102169.462548752,
27,2.15470842,0.259997487068176,3.04702712128346E-06,85328.2483940151,
28,2.23748328,0.269985556602478,3.79194830202323E-06,71199.6934289491,
29,2.32025236,0.280003845691681,4.72164674647502E-06,59302.1589132478,
30,2.40298786,0.289991915225983,5.87474596613902E-06,49362.4604191303,
31,2.48574874,0.299972265958786,7.30776082491502E-06,41048.4515223956,
32,2.56854466,0.309992730617523,9.09527534531662E-06,34082.8307938083,
33,2.65129568,0.319978088140488,1.13093392428709E-05,28293.2611064959,
34,2.73404696,0.330001950263977,1.40674947033403E-05,23458.4733972296,
35,2.8168228,0.339989691972733,1.74782799149398E-05,19452.1253594367,
36,2.8995568,0.350006967782974,2.17122033063788E-05,16120.2878788513,
37,2.98230612,0.359990656375885,2.69351476163138E-05,13365.089417882,
38,3.06508558,0.36997589468956,3.33834832417779E-05,11082.6030947709,
39,3.14785052,0.379998058080673,4.13594789279159E-05,9187.68968881256,
40,3.23060274,0.389983713626862,5.11332800670061E-05,7626.80808107398,
41,3.31337018,0.400000214576721,6.31470902590081E-05,6334.42036578495,
42,3.3961352,0.409984171390533,7.77685709181242E-05,5271.84911012664,
43,3.47888072,0.42000424861908,9.56164949457161E-05,4392.59197754035,
44,3.56166124,0.429988831281662,0.000117143281386234,3670.62307110848,
45,3.64445352,0.43997722864151,0.000143049954203889,3075.68940577507,
46,3.72720408,0.449992060661316,0.000174103144672699,2584.62913755674,
47,3.80996322,0.459983259439468,0.00021088746143505,2181.17879701983,
48,3.89273312,0.469997406005859,0.000254279817454517,1848.3472684179,
49,3.97548588,0.47998183965683,0.000304790708469227,1574.7915744134,
50,4.0582556,0.490000903606415,0.000363355036824942,1348.54578565396,
51,4.14102824,0.499981611967087,0.000430162879638374,1162.30766445354,
52,4.22378234,0.509967625141144,0.000505909149069339,1008.02214405347,
53,4.30655072,0.519983351230621,0.000591080111917108,879.717217255218,
54,4.38931016,0.529963970184326,0.000685362843796611,773.260434208188,
55,4.47204914,0.539978742599487,0.000789299956522882,684.123618830876,
56,4.55480202,0.549963116645813,0.000902197498362511,609.581735311831,
57,4.6375567,0.559946596622467,0.0010241266572848,546.755220791751,
58,5.0266053,0.569992065429688,0.00119407067541033,477.352033818112,
59,5.1094077,0.579974949359894,0.00132945226505399,436.251052110052,
60,5.1921615,0.589990615844727,0.00147435907274485,400.167521434469,
61,5.27491578,0.599982798099518,0.00162649317644536,368.881226671209,
62,5.35770456,0.610000789165497,0.00178591010626405,341.562986303693,
63,5.44047916,0.619986712932587,0.00195136736147106,317.719115925565,
64,5.52325698,0.629968822002411,0.00212268973700702,296.77856872793,
65,5.6060371,0.639984965324402,0.00230012182146311,278.239595552077,
66,5.68881152,0.649972259998322,0.00248203938826919,261.870243909211,
67,5.7715504,0.65999162197113,0.00266948342323303,247.23570718855,
68,5.85428994,0.669977962970734,0.00286079500801861,234.192929270651,
