V1,I1,absI
-0.61,-5.9284E-07,5.9284E-07
-0.62,-6.6486E-07,6.6486E-07
-0.63,-7.4416E-07,7.4416E-07
-0.64,-8.176E-07,8.176E-07
-0.65,-9.1028E-07,9.1028E-07
-0.66,-1.00864E-06,1.00864E-06
-0.67,-1.0943E-06,1.0943E-06
-0.68,-7.1318E-07,7.1318E-07
-0.69,-8.1344E-07,8.1344E-07
-0.7,-9.0938E-07,9.0938E-07
-0.71,-1.02494E-06,1.02494E-06
-0.72,-7.6706E-07,7.6706E-07
-0.73,-8.6818E-07,8.6818E-07
-0.74,-9.8712E-07,9.8712E-07
-0.75,-1.11346E-06,1.11346E-06
-0.76,-8.7746E-07,8.7746E-07
-0.77,-1.00172E-06,1.00172E-06
-0.78,-1.13026E-06,1.13026E-06
-0.79,-9.279E-07,9.279E-07
-0.8,-1.05456E-06,1.05456E-06
-0.81,-9.081E-07,9.081E-07
-0.82,-1.03284E-06,1.03284E-06
-0.83,-9.1156E-07,9.1156E-07
-0.84,-1.03494E-06,1.03494E-06
-0.85,-9.3178E-07,9.3178E-07
-0.86,-1.06106E-06,1.06106E-06
-0.87,-9.6238E-07,9.6238E-07
-0.88,-1.09502E-06,1.09502E-06
-0.89,-1.028E-06,1.028E-06
-0.9,-1.1603E-06,1.1603E-06
-0.91,-1.3051E-06,1.3051E-06
-0.92,-1.4607E-06,1.4607E-06
-0.93,-1.6197E-06,1.6197E-06
-0.94,-1.7983E-06,1.7983E-06
-0.95,-1.9934E-06,1.9934E-06
-0.96,-2.2013E-06,2.2013E-06
-0.97,-2.4193E-06,2.4193E-06
-0.98,-2.6557E-06,2.6557E-06
-0.99,-2.8912E-06,2.8912E-06
-1,-3.1383E-06,3.1383E-06
-1,-3.059E-06,3.059E-06
-0.99,-2.5805E-06,2.5805E-06
-0.98,-2.2065E-06,2.2065E-06
-0.97,-1.8946E-06,1.8946E-06
-0.96,-1.6229E-06,1.6229E-06
-0.95,-1.3969E-06,1.3969E-06
-0.94,-1.2049E-06,1.2049E-06
-0.93,-1.039E-06,1.039E-06
-0.92,-8.8866E-07,8.8866E-07
-0.91,-7.6582E-07,7.6582E-07
-0.9,-6.6052E-07,6.6052E-07
-0.89,-5.7164E-07,5.7164E-07
-0.88,-4.9468E-07,4.9468E-07
-0.87,-4.267E-07,4.267E-07
-0.86,-3.6906E-07,3.6906E-07
-0.85,-3.1896E-07,3.1896E-07
-0.84,-2.7626E-07,2.7626E-07
-0.83,-2.3904E-07,2.3904E-07
-0.82,-2.0658E-07,2.0658E-07
-0.81,-1.7876E-07,1.7876E-07
-0.8,-1.5526E-07,1.5526E-07
-0.79,-1.345E-07,1.345E-07
-0.78,-1.1612E-07,1.1612E-07
-0.77,-1.0102E-07,1.0102E-07
-0.76,-8.86354E-08,8.86354E-08
-0.75,-7.66924E-08,7.66924E-08
-0.74,-6.63078E-08,6.63078E-08
-0.73,-5.7236E-08,5.7236E-08
-0.72,-4.96948E-08,4.96948E-08
-0.71,-4.24848E-08,4.24848E-08
-0.7,-3.70586E-08,3.70586E-08
-0.69,-3.16498E-08,3.16498E-08
-0.68,-2.75922E-08,2.75922E-08
-0.67,-2.34772E-08,2.34772E-08
-0.66,-2.0407E-08,2.0407E-08
-0.65,-1.73888E-08,1.73888E-08
-0.64,-1.51232E-08,1.51232E-08
-0.63,-1.27894E-08,1.27894E-08
-0.62,-1.1117E-08,1.1117E-08
-0.61,-9.2932E-09,9.2932E-09
-0.6,-7.6273E-09,7.6273E-09
-0.59,-7.5618E-09,7.5618E-09
-0.58,-6.3141E-09,6.3141E-09
-0.57,-5.638E-09,5.638E-09
-0.56,-4.6985E-09,4.6985E-09
-0.55,-4.2071E-09,4.2071E-09
