V1,I1,absI
-0.99,-6.3325E-09,6.3325E-09
-0.98,-5.9832E-09,5.9832E-09
-0.97,-5.2591E-09,5.2591E-09
-0.96,-4.9816E-09,4.9816E-09
-0.95,-4.3277E-09,4.3277E-09
-0.94,-4.0889E-09,4.0889E-09
-0.93,-3.5213E-09,3.5213E-09
-0.92,-3.351E-09,3.351E-09
-0.91,-2.8553E-09,2.8553E-09
-0.9,-2.7382E-09,2.7382E-09
-0.89,-2.2824E-09,2.2824E-09
-0.88,-2.2471E-09,2.2471E-09
-0.87,-1.8236E-09,1.8236E-09
-0.86,-1.8154E-09,1.8154E-09
-0.85,-1.4606E-09,1.4606E-09
-0.84,-1.472E-09,1.472E-09
-0.83,-1.1477E-09,1.1477E-09
-0.82,-1.1997E-09,1.1997E-09
-0.81,-1.1702E-09,1.1702E-09
-0.8,-1.0703E-09,1.0703E-09
-0.79,-9.784E-10,9.784E-10
-0.78,-9.4086E-10,9.4086E-10
-0.77,-5.1605E-10,5.1605E-10
-0.76,-7.7713E-10,7.7713E-10
-0.75,-3.6312E-10,3.6312E-10
-0.74,-6.3603E-10,6.3603E-10
-0.73,-2.5992E-10,2.5992E-10
-0.72,-5.1085E-10,5.1085E-10
-0.71,-2.0455E-10,2.0455E-10
-0.7,-3.8635E-10,3.8635E-10
-0.69,-1.8502E-10,1.8502E-10
-0.68,-2.7927E-10,2.7927E-10
-0.67,-1.6267E-10,1.6267E-10
-0.66,-1.9815E-10,1.9815E-10
-0.65,-1.6536E-10,1.6536E-10
-0.64,-2.9011E-10,2.9011E-10
-0.63,-3.1228E-10,3.1228E-10
-0.62,3.298E-11,3.298E-11
-0.61,-2.8325E-10,2.8325E-10
-0.6,7.366E-11,7.366E-11
-0.59,-7.551E-11,7.551E-11
-0.58,-2.1876E-10,2.1876E-10
-0.57,-2.4383E-10,2.4383E-10
-0.56,9.078E-11,9.078E-11
-0.55,-9.472E-11,9.472E-11
-0.54,-2.0698E-10,2.0698E-10
-0.53,-2.3147E-10,2.3147E-10
-0.52,1.2599E-10,1.2599E-10
-0.51,-1.3251E-10,1.3251E-10
-0.5,-1.9219E-10,1.9219E-10
-0.49,-2.0363E-10,2.0363E-10
-0.48,1.2461E-10,1.2461E-10
-0.47,-1.221E-10,1.221E-10
-0.46,-1.7513E-10,1.7513E-10
-0.45,-1.6113E-10,1.6113E-10
-0.44,1.0507E-10,1.0507E-10
-0.43,-1.0118E-10,1.0118E-10
-0.42,-1.7668E-10,1.7668E-10
-0.41,1.4609E-10,1.4609E-10
-0.4,1.225E-11,1.225E-11
-0.39,-1.3593E-10,1.3593E-10
-0.38,-1.7195E-10,1.7195E-10
-0.37,1.6085E-10,1.6085E-10
-0.36,-8.107E-11,8.107E-11
-0.35,-1.536E-10,1.536E-10
-0.34,-8.372E-11,8.372E-11
-0.33,5.291E-11,5.291E-11
-0.32,-1.0935E-10,1.0935E-10
-0.31,-1.5761E-10,1.5761E-10
-0.3,1.5545E-10,1.5545E-10
-0.29,4.677E-11,4.677E-11
-0.28,-1.1442E-10,1.1442E-10
-0.27,-1.5906E-10,1.5906E-10
-0.26,1.646E-10,1.646E-10
-0.25,-6.251E-11,6.251E-11
-0.24,-1.4616E-10,1.4616E-10
-0.23,-1.165E-10,1.165E-10
-0.22,1.0118E-10,1.0118E-10
-0.21,-8.223E-11,8.223E-11
-0.2,-1.577E-10,1.577E-10
-0.19,1.6084E-10,1.6084E-10
-0.18,-8.12E-12,8.12E-12
-0.17,-1.3909E-10,1.3909E-10
-0.16,-1.5469E-10,1.5469E-10
-0.15,1.6226E-10,1.6226E-10
-0.14,-9.257E-11,9.257E-11
-0.13,-1.4377E-10,1.4377E-10
-0.12,-1.3294E-10,1.3294E-10
-0.11,1.2484E-10,1.2484E-10
-0.1,-8.264E-11,8.264E-11
-0.09,-1.5065E-10,1.5065E-10
-0.08,1.6629E-10,1.6629E-10
-0.07,-9.075E-11,9.075E-11
-0.06,-1.5113E-10,1.5113E-10
-0.05,1.6283E-10,1.6283E-10
-0.04,2.59E-12,2.59E-12
-0.03,-1.3286E-10,1.3286E-10
-0.02,-1.5396E-10,1.5396E-10
-0.01,1.6078E-10,1.6078E-10
0,3.229E-11,3.229E-11
0.01,-1.1846E-10,1.1846E-10
0.02,-1.5396E-10,1.5396E-10
0.03,1.7156E-10,1.7156E-10
0.04,-5.521E-11,5.521E-11
0.05,-1.441E-10,1.441E-10
0.06,-1.6577E-10,1.6577E-10
0.07,1.7599E-10,1.7599E-10
0.08,-9.154E-11,9.154E-11
0.09,-1.403E-10,1.403E-10
0.1,-1.4983E-10,1.4983E-10
0.11,1.7172E-10,1.7172E-10
0.12,-1.915E-11,1.915E-11
0.13,-1.391E-10,1.391E-10
0.14,1.27E-11,1.27E-11
0.15,2.77E-12,2.77E-12
0.16,-1.1782E-10,1.1782E-10
0.17,-9.314E-11,9.314E-11
0.18,1.3314E-10,1.3314E-10
0.19,-4.911E-11,4.911E-11
0.2,-1.1211E-10,1.1211E-10
0.21,2.1269E-10,2.1269E-10
0.22,2.4588E-10,2.4588E-10
0.23,2.6774E-10,2.6774E-10
0.24,2.4163E-10,2.4163E-10
0.25,6.136E-11,6.136E-11
0.26,1.1094E-10,1.1094E-10
0.27,1.2213E-10,1.2213E-10
0.28,1.8744E-10,1.8744E-10
0.29,4.9992E-10,4.9992E-10
0.3,4.4644E-10,4.4644E-10
0.31,6.383E-10,6.383E-10
0.32,1.112E-09,1.112E-09
0.33,1.0158E-09,1.0158E-09
0.34,1.5963E-09,1.5963E-09
0.35,1.6291E-09,1.6291E-09
0.36,2.3682E-09,2.3682E-09
0.37,2.5987E-09,2.5987E-09
0.38,3.6101E-09,3.6101E-09
0.39,4.1549E-09,4.1549E-09
0.4,5.6062E-09,5.6062E-09
0.41,6.6715E-09,6.6715E-09
0.42,8.8071E-09,8.8071E-09
0.43,1.07752E-08,1.07752E-08
0.44,1.4209E-08,1.4209E-08
0.45,1.66572E-08,1.66572E-08
0.46,1.96494E-08,1.96494E-08
0.47,2.36038E-08,2.36038E-08
0.48,2.81154E-08,2.81154E-08
0.49,3.40822E-08,3.40822E-08
0.5,4.08484E-08,4.08484E-08
0.51,5.01048E-08,5.01048E-08
0.52,6.0659E-08,6.0659E-08
0.53,7.45846E-08,7.45846E-08
0.54,9.19176E-08,9.19176E-08
0.55,1.3016E-07,1.3016E-07
0.56,1.5028E-07,1.5028E-07
0.57,1.7806E-07,1.7806E-07
0.58,2.092E-07,2.092E-07
0.59,2.4654E-07,2.4654E-07
0.6,2.9638E-07,2.9638E-07
0.61,3.5238E-07,3.5238E-07
0.62,4.2078E-07,4.2078E-07
0.63,5.1508E-07,5.1508E-07
0.64,6.1538E-07,6.1538E-07
0.65,7.4116E-07,7.4116E-07
0.66,9.1362E-07,9.1362E-07
0.67,1.1021E-06,1.1021E-06
0.68,2.399E-06,2.399E-06
0.69,2.8032E-06,2.8032E-06
0.7,3.2963E-06,3.2963E-06
0.71,3.8982E-06,3.8982E-06
0.72,4.6348E-06,4.6348E-06
0.73,5.5374E-06,5.5374E-06
0.74,6.6165E-06,6.6165E-06
0.75,7.9215E-06,7.9215E-06
0.76,9.4839E-06,9.4839E-06
0.77,1.13642E-05,1.13642E-05
0.78,2.0216E-05,2.0216E-05
0.79,2.2816E-05,2.2816E-05
0.8,2.5994E-05,2.5994E-05
0.81,3.0042E-05,3.0042E-05
0.82,3.4324E-05,3.4324E-05
0.83,3.9438E-05,3.9438E-05
0.84,4.6036E-05,4.6036E-05
0.85,5.2752E-05,5.2752E-05
0.86,6.0654E-05,6.0654E-05
0.87,7.2004E-05,7.2004E-05
0.88,8.3134E-05,8.3134E-05
0.89,9.5808E-05,9.5808E-05
0.9,0.000110374,0.000110374
0.91,0.00017072,0.00017072
0.92,0.00018852,0.00018852
0.93,0.00020878,0.00020878
0.94,0.00023396,0.00023396
0.95,0.00025736,0.00025736
0.96,0.00028344,0.00028344
0.97,0.00031472,0.00031472
0.98,0.00034928,0.00034928
0.99,0.00038678,0.00038678
1,0.00042778,0.00042778
