V1,I1,absI
0.34,5.0002E-07,5.0002E-07
0.33,4.2282E-07,4.2282E-07
0.32,3.5702E-07,3.5702E-07
0.31,2.9976E-07,2.9976E-07
0.3,2.5158E-07,2.5158E-07
0.29,2.105E-07,2.105E-07
0.28,1.7606E-07,1.7606E-07
0.27,1.465E-07,1.465E-07
0.26,1.223E-07,1.223E-07
0.25,1.0114E-07,1.0114E-07
0.24,7.46908E-08,7.46908E-08
0.23,5.9761E-08,5.9761E-08
0.22,4.73792E-08,4.73792E-08
0.21,3.82366E-08,3.82366E-08
0.2,3.0615E-08,3.0615E-08
0.19,2.47874E-08,2.47874E-08
0.18,1.9729E-08,1.9729E-08
0.17,1.62512E-08,1.62512E-08
0.16,1.27114E-08,1.27114E-08
0.15,1.05656E-08,1.05656E-08
0.14,7.135E-09,7.135E-09
0.13,5.0754E-09,5.0754E-09
0.12,3.6765E-09,3.6765E-09
0.11,2.9573E-09,2.9573E-09
0.1,2.0693E-09,2.0693E-09
0.09,1.7492E-09,1.7492E-09
0.08,1.1471E-09,1.1471E-09
0.07,1.0691E-09,1.0691E-09
0.06,8.0915E-10,8.0915E-10
0.05,3.3348E-10,3.3348E-10
0.04,5.062E-10,5.062E-10
0.03,8.545E-11,8.545E-11
0.02,3.0751E-10,3.0751E-10
0.01,-1.02E-10,1.02E-10
0,-1.5825E-10,1.5825E-10
-0.01,-2.1699E-10,2.1699E-10
-0.02,-2.624E-10,2.624E-10
-0.03,-2.2876E-10,2.2876E-10
-0.04,-2.7228E-10,2.7228E-10
-0.05,-1.0243E-10,1.0243E-10
-0.06,-1.4193E-10,1.4193E-10
-0.07,-3.8161E-10,3.8161E-10
-0.08,-2.1224E-10,2.1224E-10
-0.09,-2.203E-10,2.203E-10
-0.1,-2.7516E-10,2.7516E-10
-0.11,-6.0159E-10,6.0159E-10
-0.12,-6.6679E-10,6.6679E-10
-0.13,-7.8487E-10,7.8487E-10
-0.14,-8.1956E-10,8.1956E-10
-0.15,-7.5611E-10,7.5611E-10
-0.16,-8.7397E-10,8.7397E-10
-0.17,-8.846E-10,8.846E-10
-0.18,-1.4354E-09,1.4354E-09
-0.19,-1.3685E-09,1.3685E-09
-0.2,-1.9586E-09,1.9586E-09
-0.21,-2.0065E-09,2.0065E-09
-0.22,-2.662E-09,2.662E-09
-0.23,-2.8622E-09,2.8622E-09
-0.24,-3.5754E-09,3.5754E-09
-0.25,-3.9698E-09,3.9698E-09
-0.26,-4.7687E-09,4.7687E-09
-0.27,-5.3863E-09,5.3863E-09
-0.28,-6.3058E-09,6.3058E-09
-0.29,-7.1839E-09,7.1839E-09
-0.3,-8.2666E-09,8.2666E-09
-0.31,-9.4445E-09,9.4445E-09
-0.32,-1.07187E-08,1.07187E-08
-0.33,-1.1951E-08,1.1951E-08
-0.34,-1.45872E-08,1.45872E-08
-0.35,-1.70952E-08,1.70952E-08
-0.36,-2.05554E-08,2.05554E-08
-0.37,-2.40036E-08,2.40036E-08
-0.38,-2.83194E-08,2.83194E-08
-0.39,-3.29018E-08,3.29018E-08
-0.4,-3.8319E-08,3.8319E-08
-0.41,-4.46014E-08,4.46014E-08
-0.42,-5.13332E-08,5.13332E-08
-0.43,-5.92864E-08,5.92864E-08
-0.44,-6.7762E-08,6.7762E-08
-0.45,-7.79412E-08,7.79412E-08
-0.46,-8.82026E-08,8.82026E-08
-0.47,-1.005182E-07,1.005182E-07
-0.48,-1.0602E-07,1.0602E-07
-0.49,-1.2374E-07,1.2374E-07
-0.5,-1.4396E-07,1.4396E-07
-0.51,-1.6616E-07,1.6616E-07
-0.52,-1.914E-07,1.914E-07
-0.53,-2.1888E-07,2.1888E-07
-0.54,-2.5014E-07,2.5014E-07
-0.55,-2.8398E-07,2.8398E-07
-0.56,-3.21E-07,3.21E-07
-0.57,-3.6318E-07,3.6318E-07
-0.58,-4.0524E-07,4.0524E-07
-0.59,-4.5748E-07,4.5748E-07
-0.6,-5.0992E-07,5.0992E-07
-0.61,-5.6856E-07,5.6856E-07
-0.62,-6.31E-07,6.31E-07
-0.63,-6.97E-07,6.97E-07
-0.64,-7.6948E-07,7.6948E-07
-0.65,-8.479E-07,8.479E-07
-0.66,-9.17E-07,9.17E-07
-0.67,-1.00682E-06,1.00682E-06
-0.68,-1.10238E-06,1.10238E-06
-0.69,-7.099E-07,7.099E-07
-0.7,-8.0358E-07,8.0358E-07
-0.71,-8.943E-07,8.943E-07
-0.72,-1.0075E-06,1.0075E-06
-0.73,-1.12156E-06,1.12156E-06
-0.74,-8.1968E-07,8.1968E-07
-0.75,-9.2794E-07,9.2794E-07
-0.76,-1.04484E-06,1.04484E-06
-0.77,-8.3256E-07,8.3256E-07
-0.78,-9.4206E-07,9.4206E-07
-0.79,-1.06284E-06,1.06284E-06
-0.8,-8.7502E-07,8.7502E-07
-0.81,-9.9222E-07,9.9222E-07
-0.82,-1.11828E-06,1.11828E-06
-0.83,-9.4282E-07,9.4282E-07
-0.84,-1.0675E-06,1.0675E-06
-0.85,-9.2036E-07,9.2036E-07
-0.86,-1.04636E-06,1.04636E-06
-0.87,-9.3118E-07,9.3118E-07
-0.88,-1.05554E-06,1.05554E-06
-0.89,-9.4788E-07,9.4788E-07
-0.9,-1.07228E-06,1.07228E-06
-0.91,-9.991E-07,9.991E-07
-0.92,-1.1343E-06,1.1343E-06
-0.93,-1.2782E-06,1.2782E-06
-0.94,-1.4294E-06,1.4294E-06
-0.95,-1.5975E-06,1.5975E-06
-0.96,-1.7813E-06,1.7813E-06
-0.97,-1.9689E-06,1.9689E-06
-0.98,-2.1794E-06,2.1794E-06
-0.99,-2.3887E-06,2.3887E-06
-1,-2.6269E-06,2.6269E-06
-1.01,-2.8806E-06,2.8806E-06
-1.02,-3.128E-06,3.128E-06
-1.03,-3.4128E-06,3.4128E-06
-1.04,-3.6997E-06,3.6997E-06
-1.05,-3.918E-06,3.918E-06
-1.06,-4.2201E-06,4.2201E-06
-1.07,-4.5227E-06,4.5227E-06
-1.08,-4.8439E-06,4.8439E-06
-1.09,-5.1714E-06,5.1714E-06
-1.1,-5.5084E-06,5.5084E-06
-1.11,-5.8647E-06,5.8647E-06
-1.12,-6.2384E-06,6.2384E-06
-1.13,-6.6426E-06,6.6426E-06
-1.14,-7.0685E-06,7.0685E-06
-1.15,-7.5102E-06,7.5102E-06
-1.16,-7.8752E-06,7.8752E-06
-1.17,-8.28E-06,8.28E-06
-1.18,-8.6786E-06,8.6786E-06
-1.19,-8.9515E-06,8.9515E-06
-1.2,-9.4486E-06,9.4486E-06
-1.2,-9.1961E-06,9.1961E-06
-1.19,-7.7966E-06,7.7966E-06
-1.18,-6.6688E-06,6.6688E-06
-1.17,-5.7473E-06,5.7473E-06
-1.16,-4.958E-06,4.958E-06
-1.15,-4.3006E-06,4.3006E-06
-1.14,-3.7455E-06,3.7455E-06
-1.13,-3.2548E-06,3.2548E-06
-1.12,-2.8428E-06,2.8428E-06
-1.11,-2.4817E-06,2.4817E-06
-1.1,-2.1721E-06,2.1721E-06
-1.09,-1.8991E-06,1.8991E-06
-1.08,-1.6638E-06,1.6638E-06
-1.07,-1.4592E-06,1.4592E-06
-1.06,-1.2786E-06,1.2786E-06
-1.05,-1.1225E-06,1.1225E-06
-1.04,-9.8624E-07,9.8624E-07
-1.03,-8.6052E-07,8.6052E-07
-1.02,-7.5222E-07,7.5222E-07
-1.01,-6.5962E-07,6.5962E-07
-1,-5.7668E-07,5.7668E-07
-0.99,-5.0536E-07,5.0536E-07
-0.98,-4.4258E-07,4.4258E-07
-0.97,-3.8754E-07,3.8754E-07
-0.96,-3.396E-07,3.396E-07
-0.95,-2.9768E-07,2.9768E-07
-0.94,-2.6136E-07,2.6136E-07
-0.93,-2.2874E-07,2.2874E-07
-0.92,-1.9978E-07,1.9978E-07
-0.91,-1.7464E-07,1.7464E-07
-0.9,-1.527E-07,1.527E-07
-0.89,-1.3332E-07,1.3332E-07
-0.88,-1.1634E-07,1.1634E-07
-0.87,-1.0148E-07,1.0148E-07
-0.86,-9.15352E-08,9.15352E-08
-0.85,-8.06326E-08,8.06326E-08
-0.84,-7.0094E-08,7.0094E-08
-0.83,-6.18372E-08,6.18372E-08
-0.82,-5.38814E-08,5.38814E-08
-0.81,-4.72742E-08,4.72742E-08
-0.8,-4.099E-08,4.099E-08
-0.79,-3.60564E-08,3.60564E-08
-0.78,-3.1038E-08,3.1038E-08
-0.77,-2.74458E-08,2.74458E-08
-0.76,-2.35658E-08,2.35658E-08
-0.75,-2.07582E-08,2.07582E-08
-0.74,-1.7776E-08,1.7776E-08
-0.73,-1.5745E-08,1.5745E-08
-0.72,-1.33194E-08,1.33194E-08
-0.71,-1.1937E-08,1.1937E-08
-0.7,-9.9676E-09,9.9676E-09
-0.69,-8.8042E-09,8.8042E-09
-0.68,-7.3923E-09,7.3923E-09
-0.67,-7.501E-09,7.501E-09
-0.66,-6.3484E-09,6.3484E-09
-0.65,-5.8432E-09,5.8432E-09
-0.64,-4.8795E-09,4.8795E-09
-0.63,-4.4925E-09,4.4925E-09
-0.62,-3.7312E-09,3.7312E-09
-0.61,-3.4034E-09,3.4034E-09
-0.6,-2.8472E-09,2.8472E-09
-0.59,-2.5624E-09,2.5624E-09
-0.58,-2.1082E-09,2.1082E-09
-0.57,-1.9637E-09,1.9637E-09
-0.56,-1.6214E-09,1.6214E-09
-0.55,-1.4347E-09,1.4347E-09
-0.54,-1.2437E-09,1.2437E-09
-0.53,-1.1951E-09,1.1951E-09
-0.52,-1.1053E-09,1.1053E-09
-0.51,-8.913E-10,8.913E-10
-0.5,-8.8645E-10,8.8645E-10
-0.49,-4.6355E-10,4.6355E-10
-0.48,-6.8739E-10,6.8739E-10
-0.47,-3.0013E-10,3.0013E-10
-0.46,-5.407E-10,5.407E-10
-0.45,-1.7487E-10,1.7487E-10
-0.44,-4.3819E-10,4.3819E-10
-0.43,-7.531E-11,7.531E-11
-0.42,-3.6039E-10,3.6039E-10
-0.41,-1.374E-11,1.374E-11
-0.4,-1.0372E-10,1.0372E-10
-0.39,-2.4355E-10,2.4355E-10
-0.38,-2.8964E-10,2.8964E-10
-0.37,5.506E-11,5.506E-11
-0.36,-3.951E-11,3.951E-11
-0.35,-1.9839E-10,1.9839E-10
-0.34,-2.3293E-10,2.3293E-10
-0.33,1.0141E-10,1.0141E-10
-0.32,-7.871E-11,7.871E-11
-0.31,-2.0291E-10,2.0291E-10
-0.3,-2.1453E-10,2.1453E-10
-0.29,1.38E-10,1.38E-10
-0.28,-1.2968E-10,1.2968E-10
-0.27,-1.8066E-10,1.8066E-10
-0.26,-1.671E-10,1.671E-10
-0.25,1.2184E-10,1.2184E-10
-0.24,-1.1084E-10,1.1084E-10
-0.23,-1.735E-10,1.735E-10
-0.22,1.6177E-10,1.6177E-10
-0.21,1.871E-11,1.871E-11
-0.2,-1.3544E-10,1.3544E-10
-0.19,-1.6706E-10,1.6706E-10
-0.18,1.5417E-10,1.5417E-10
-0.17,-6.812E-11,6.812E-11
-0.16,-1.5975E-10,1.5975E-10
-0.15,-1.7349E-10,1.7349E-10
-0.14,1.7245E-10,1.7245E-10
-0.13,-1.0459E-10,1.0459E-10
-0.12,-1.4475E-10,1.4475E-10
-0.11,-1.4719E-10,1.4719E-10
-0.1,1.4402E-10,1.4402E-10
-0.09,-8.931E-11,8.931E-11
-0.08,-1.4922E-10,1.4922E-10
-0.07,1.5835E-10,1.5835E-10
-0.06,4.01E-11,4.01E-11
-0.05,-1.3063E-10,1.3063E-10
-0.04,-1.506E-10,1.506E-10
-0.03,1.7063E-10,1.7063E-10
-0.02,-7.104E-11,7.104E-11
-0.01,-1.474E-10,1.474E-10
0,-1.5213E-10,1.5213E-10
0.01,1.6104E-10,1.6104E-10
0.02,-4.772E-11,4.772E-11
0.03,-1.4946E-10,1.4946E-10
0.04,-1.5758E-10,1.5758E-10
0.05,1.6551E-10,1.6551E-10
0.06,-2.489E-11,2.489E-11
0.07,-1.4961E-10,1.4961E-10
0.08,-1.4726E-10,1.4726E-10
0.09,1.6786E-10,1.6786E-10
0.1,-1.951E-11,1.951E-11
0.11,-1.3725E-10,1.3725E-10
0.12,-1.465E-10,1.465E-10
0.13,1.8021E-10,1.8021E-10
0.14,-8.578E-11,8.578E-11
0.15,-1.2612E-10,1.2612E-10
0.16,-1.081E-10,1.081E-10
0.17,1.6962E-10,1.6962E-10
0.18,-3.644E-11,3.644E-11
0.19,-9.938E-11,9.938E-11
0.2,2.3526E-10,2.3526E-10
0.21,2.2243E-10,2.2243E-10
0.22,2.4745E-10,2.4745E-10
0.23,5.377E-11,5.377E-11
0.24,1.0249E-10,1.0249E-10
0.25,1.0731E-10,1.0731E-10
0.26,1.6E-10,1.6E-10
0.27,4.7792E-10,4.7792E-10
0.28,3.8971E-10,3.8971E-10
0.29,5.638E-10,5.638E-10
0.3,7.608E-10,7.608E-10
0.31,1.2435E-09,1.2435E-09
0.32,1.1655E-09,1.1655E-09
0.33,1.7639E-09,1.7639E-09
0.34,1.8147E-09,1.8147E-09
0.35,2.5731E-09,2.5731E-09
0.36,2.8254E-09,2.8254E-09
0.37,3.8271E-09,3.8271E-09
0.38,4.4106E-09,4.4106E-09
0.39,5.8114E-09,5.8114E-09
0.4,6.891E-09,6.891E-09
0.41,8.9529E-09,8.9529E-09
0.42,1.08396E-08,1.08396E-08
0.43,1.38894E-08,1.38894E-08
0.44,1.64372E-08,1.64372E-08
0.45,1.91618E-08,1.91618E-08
0.46,2.3182E-08,2.3182E-08
0.47,2.7168E-08,2.7168E-08
0.48,3.29302E-08,3.29302E-08
0.49,3.9184E-08,3.9184E-08
0.5,4.76446E-08,4.76446E-08
0.51,5.75004E-08,5.75004E-08
0.52,7.00886E-08,7.00886E-08
0.53,8.5101E-08,8.5101E-08
0.54,1.04329E-07,1.04329E-07
0.55,1.3864E-07,1.3864E-07
0.56,1.6186E-07,1.6186E-07
0.57,1.9278E-07,1.9278E-07
0.58,2.2566E-07,2.2566E-07
0.59,2.6588E-07,2.6588E-07
0.6,3.2236E-07,3.2236E-07
0.61,3.8294E-07,3.8294E-07
0.62,4.5686E-07,4.5686E-07
0.63,5.4618E-07,5.4618E-07
0.64,6.6432E-07,6.6432E-07
0.65,7.9942E-07,7.9942E-07
0.66,9.6438E-07,9.6438E-07
0.67,2.0727E-06,2.0727E-06
0.68,2.4168E-06,2.4168E-06
0.69,2.8157E-06,2.8157E-06
0.7,3.343E-06,3.343E-06
0.71,3.9278E-06,3.9278E-06
0.72,4.6264E-06,4.6264E-06
0.73,5.7329E-06,5.7329E-06
0.74,6.8206E-06,6.8206E-06
0.75,8.1564E-06,8.1564E-06
0.76,9.7676E-06,9.7676E-06
0.77,1.7778E-05,1.7778E-05
0.78,2.0142E-05,2.0142E-05
0.79,2.2954E-05,2.2954E-05
0.8,2.6544E-05,2.6544E-05
0.81,3.0178E-05,3.0178E-05
0.82,3.4512E-05,3.4512E-05
0.83,3.9564E-05,3.9564E-05
0.84,4.6194E-05,4.6194E-05
0.85,5.2852E-05,5.2852E-05
0.86,6.0564E-05,6.0564E-05
0.87,7.261E-05,7.261E-05
0.88,8.3468E-05,8.3468E-05
0.89,9.6018E-05,9.6018E-05
0.9,0.000110372,0.000110372
0.91,0.00017072,0.00017072
0.92,0.0001884,0.0001884
0.93,0.00020846,0.00020846
0.94,0.0002326,0.0002326
0.95,0.00025592,0.00025592
0.96,0.00028192,0.00028192
0.97,0.00031324,0.00031324
0.98,0.00034486,0.00034486
0.99,0.00037888,0.00037888
1,0.00042658,0.00042658
