V1,I1,absI
-0.61,-2.869E-07,2.869E-07
-0.62,-3.2136E-07,3.2136E-07
-0.63,-3.604E-07,3.604E-07
-0.64,-4.0164E-07,4.0164E-07
-0.65,-4.4634E-07,4.4634E-07
-0.66,-4.949E-07,4.949E-07
-0.67,-5.4788E-07,5.4788E-07
-0.68,-6.0318E-07,6.0318E-07
-0.69,-6.6412E-07,6.6412E-07
-0.7,-7.254E-07,7.254E-07
-0.71,-7.8144E-07,7.8144E-07
-0.72,-8.5372E-07,8.5372E-07
-0.73,-9.335E-07,9.335E-07
-0.74,-1.02776E-06,1.02776E-06
-0.75,-1.12232E-06,1.12232E-06
-0.76,-6.9326E-07,6.9326E-07
-0.77,-7.8146E-07,7.8146E-07
-0.78,-8.7156E-07,8.7156E-07
-0.79,-9.578E-07,9.578E-07
-0.8,-1.06234E-06,1.06234E-06
-0.81,-7.5262E-07,7.5262E-07
-0.82,-8.539E-07,8.539E-07
-0.83,-9.619E-07,9.619E-07
-0.84,-1.0711E-06,1.0711E-06
-0.85,-8.0992E-07,8.0992E-07
-0.86,-9.1842E-07,9.1842E-07
-0.87,-1.02582E-06,1.02582E-06
-0.88,-8.2438E-07,8.2438E-07
-0.89,-9.3138E-07,9.3138E-07
-0.9,-1.04864E-06,1.04864E-06
-0.91,-8.602E-07,8.602E-07
-0.92,-9.746E-07,9.746E-07
-0.93,-1.0993E-06,1.0993E-06
-0.94,-9.2006E-07,9.2006E-07
-0.95,-1.0418E-06,1.0418E-06
-0.96,-9.0632E-07,9.0632E-07
-0.97,-1.0219E-06,1.0219E-06
-0.98,-1.14874E-06,1.14874E-06
-0.99,-1.0297E-06,1.0297E-06
-1,-1.1574E-06,1.1574E-06
-1.01,-1.2884E-06,1.2884E-06
-1.02,-1.4277E-06,1.4277E-06
-1.03,-1.5787E-06,1.5787E-06
-1.04,-1.7353E-06,1.7353E-06
-1.05,-1.909E-06,1.909E-06
-1.06,-2.09E-06,2.09E-06
-1.07,-2.2865E-06,2.2865E-06
-1.08,-2.4822E-06,2.4822E-06
-1.09,-2.6961E-06,2.6961E-06
-1.1,-2.9141E-06,2.9141E-06
-1.11,-3.1436E-06,3.1436E-06
-1.12,-3.383E-06,3.383E-06
-1.13,-3.5945E-06,3.5945E-06
-1.14,-3.8751E-06,3.8751E-06
-1.15,-4.1594E-06,4.1594E-06
-1.16,-4.4411E-06,4.4411E-06
-1.17,-4.7138E-06,4.7138E-06
-1.18,-5.0029E-06,5.0029E-06
-1.19,-5.3088E-06,5.3088E-06
-1.2,-5.6642E-06,5.6642E-06
-1.21,-5.9357E-06,5.9357E-06
-1.22,-6.3075E-06,6.3075E-06
-1.23,-6.5922E-06,6.5922E-06
-1.24,-6.9878E-06,6.9878E-06
-1.25,-7.3871E-06,7.3871E-06
-1.26,-7.6795E-06,7.6795E-06
-1.27,-8.0991E-06,8.0991E-06
-1.28,-8.49E-06,8.49E-06
-1.29,-8.8398E-06,8.8398E-06
-1.3,-9.2727E-06,9.2727E-06
-1.31,-9.5762E-06,9.5762E-06
-1.32,-1.00447E-05,1.00447E-05
-1.33,-1.0496E-05,1.0496E-05
-1.34,-1.08503E-05,1.08503E-05
-1.35,-7.4265E-06,7.4265E-06
-1.36,-7.9305E-06,7.9305E-06
-1.37,-8.4514E-06,8.4514E-06
-1.38,-8.9568E-06,8.9568E-06
-1.39,-9.432E-06,9.432E-06
-1.4,-9.955E-06,9.955E-06
-1.41,-1.04274E-05,1.04274E-05
-1.42,-1.09829E-05,1.09829E-05
-1.43,-7.9761E-06,7.9761E-06
-1.44,-8.5105E-06,8.5105E-06
-1.45,-9.038E-06,9.038E-06
-1.46,-9.5646E-06,9.5646E-06
-1.47,-1.01038E-05,1.01038E-05
-1.48,-1.06374E-05,1.06374E-05
-1.49,-1.11564E-05,1.11564E-05
-1.5,-8.5311E-06,8.5311E-06
-1.51,-9.1024E-06,9.1024E-06
-1.52,-9.5982E-06,9.5982E-06
-1.53,-1.01489E-05,1.01489E-05
-1.54,-1.07056E-05,1.07056E-05
-1.55,-1.12783E-05,1.12783E-05
-1.56,-8.8812E-06,8.8812E-06
-1.57,-9.4983E-06,9.4983E-06
-1.58,-1.00993E-05,1.00993E-05
-1.59,-1.06938E-05,1.06938E-05
-1.6,-1.12776E-05,1.12776E-05
-1.61,-9.0888E-06,9.0888E-06
-1.62,-9.7213E-06,9.7213E-06
-1.63,-1.0344E-05,1.0344E-05
-1.64,-1.09615E-05,1.09615E-05
-1.65,-9.0045E-06,9.0045E-06
-1.66,-9.6428E-06,9.6428E-06
-1.67,-1.0276E-05,1.0276E-05
-1.68,-1.08859E-05,1.08859E-05
-1.69,-9.1027E-06,9.1027E-06
-1.7,-9.7596E-06,9.7596E-06
-1.71,-1.03949E-05,1.03949E-05
-1.72,-1.10294E-05,1.10294E-05
-1.73,-9.3072E-06,9.3072E-06
-1.74,-9.9835E-06,9.9835E-06
-1.75,-1.06464E-05,1.06464E-05
-1.76,-1.13423E-05,1.13423E-05
-1.77,-9.5875E-06,9.5875E-06
-1.78,-1.02649E-05,1.02649E-05
-1.79,-1.09255E-05,1.09255E-05
-1.8,-9.4499E-06,9.4499E-06
-1.81,-1.01261E-05,1.01261E-05
-1.82,-1.07998E-05,1.07998E-05
-1.83,-9.4223E-06,9.4223E-06
-1.84,-1.00599E-05,1.00599E-05
-1.85,-1.07307E-05,1.07307E-05
-1.86,-1.14129E-05,1.14129E-05
-1.87,-1.0136E-05,1.0136E-05
-1.88,-1.0892E-05,1.0892E-05
-1.89,-1.1654E-05,1.1654E-05
-1.9,-1.2378E-05,1.2378E-05
-1.9,-1.2166E-05,1.2166E-05
-1.89,-1.084E-05,1.084E-05
-1.88,-9.5724E-06,9.5724E-06
-1.87,-8.5687E-06,8.5687E-06
-1.86,-7.7208E-06,7.7208E-06
-1.85,-6.9679E-06,6.9679E-06
-1.84,-6.2979E-06,6.2979E-06
-1.83,-5.6856E-06,5.6856E-06
-1.82,-5.1492E-06,5.1492E-06
-1.81,-4.6596E-06,4.6596E-06
-1.8,-4.2204E-06,4.2204E-06
-1.79,-3.8226E-06,3.8226E-06
-1.78,-3.4647E-06,3.4647E-06
-1.77,-3.1479E-06,3.1479E-06
-1.76,-2.8513E-06,2.8513E-06
-1.75,-2.5882E-06,2.5882E-06
-1.74,-2.3517E-06,2.3517E-06
-1.73,-2.1311E-06,2.1311E-06
-1.72,-1.9369E-06,1.9369E-06
-1.71,-1.7571E-06,1.7571E-06
-1.7,-1.5942E-06,1.5942E-06
-1.69,-1.4466E-06,1.4466E-06
-1.68,-1.3109E-06,1.3109E-06
-1.67,-1.1881E-06,1.1881E-06
-1.66,-1.081E-06,1.081E-06
-1.65,-1.0048E-06,1.0048E-06
-1.64,-9.0326E-07,9.0326E-07
-1.63,-8.1744E-07,8.1744E-07
-1.62,-7.3772E-07,7.3772E-07
-1.61,-6.6524E-07,6.6524E-07
-1.6,-6.0454E-07,6.0454E-07
-1.59,-5.4474E-07,5.4474E-07
-1.58,-4.9104E-07,4.9104E-07
-1.57,-4.4548E-07,4.4548E-07
-1.56,-4.0074E-07,4.0074E-07
-1.55,-3.6072E-07,3.6072E-07
-1.54,-3.251E-07,3.251E-07
-1.53,-2.947E-07,2.947E-07
-1.52,-2.6604E-07,2.6604E-07
-1.51,-2.3872E-07,2.3872E-07
-1.5,-2.1644E-07,2.1644E-07
-1.49,-1.9482E-07,1.9482E-07
-1.48,-1.7544E-07,1.7544E-07
-1.47,-1.5856E-07,1.5856E-07
-1.46,-1.4284E-07,1.4284E-07
-1.45,-1.285E-07,1.285E-07
-1.44,-1.1582E-07,1.1582E-07
-1.43,-1.0414E-07,1.0414E-07
-1.42,-9.8713E-08,9.8713E-08
-1.41,-9.0221E-08,9.0221E-08
-1.4,-8.20196E-08,8.20196E-08
-1.39,-7.49368E-08,7.49368E-08
-1.38,-6.78422E-08,6.78422E-08
-1.37,-6.1739E-08,6.1739E-08
-1.36,-5.59918E-08,5.59918E-08
-1.35,-5.067E-08,5.067E-08
-1.34,-4.58654E-08,4.58654E-08
-1.33,-4.20002E-08,4.20002E-08
-1.32,-3.76934E-08,3.76934E-08
-1.31,-3.43206E-08,3.43206E-08
-1.3,-3.0879E-08,3.0879E-08
-1.29,-2.8017E-08,2.8017E-08
-1.28,-2.5155E-08,2.5155E-08
-1.27,-2.28778E-08,2.28778E-08
-1.26,-2.0406E-08,2.0406E-08
-1.25,-1.86634E-08,1.86634E-08
-1.24,-1.65418E-08,1.65418E-08
-1.23,-1.5037E-08,1.5037E-08
-1.22,-1.33596E-08,1.33596E-08
-1.21,-1.21438E-08,1.21438E-08
-1.2,-1.07606E-08,1.07606E-08
-1.19,-9.9846E-09,9.9846E-09
-1.18,-8.703E-09,8.703E-09
-1.17,-8.6546E-09,8.6546E-09
-1.16,-8.3866E-09,8.3866E-09
-1.15,-8.1118E-09,8.1118E-09
-1.14,-7.3014E-09,7.3014E-09
-1.13,-7.1083E-09,7.1083E-09
-1.12,-6.3213E-09,6.3213E-09
-1.11,-5.9281E-09,5.9281E-09
-1.1,-5.7652E-09,5.7652E-09
-1.09,-4.9813E-09,4.9813E-09
-1.08,-4.8862E-09,4.8862E-09
-1.07,-4.1434E-09,4.1434E-09
-1.06,-4.1107E-09,4.1107E-09
-1.05,-3.4227E-09,3.4227E-09
-1.04,-3.4398E-09,3.4398E-09
-1.03,-2.8139E-09,2.8139E-09
-1.02,-2.8662E-09,2.8662E-09
-1.01,-2.3145E-09,2.3145E-09
-1,-2.3871E-09,2.3871E-09
-0.99,-1.8888E-09,1.8888E-09
-0.98,-1.9739E-09,1.9739E-09
-0.97,-1.5585E-09,1.5585E-09
-0.96,-1.616E-09,1.616E-09
-0.95,-1.2801E-09,1.2801E-09
-0.94,-1.3163E-09,1.3163E-09
-0.93,-1.0628E-09,1.0628E-09
-0.92,-1.177E-09,1.177E-09
-0.91,-1.108E-09,1.108E-09
-0.9,-1.0215E-09,1.0215E-09
-0.89,-6.467E-10,6.467E-10
-0.88,-8.6598E-10,8.6598E-10
-0.87,-5.7388E-10,5.7388E-10
-0.86,-7.0329E-10,7.0329E-10
-0.85,-4.4653E-10,4.4653E-10
-0.84,-5.6903E-10,5.6903E-10
-0.83,-3.4296E-10,3.4296E-10
-0.82,-4.8172E-10,4.8172E-10
-0.81,-2.4244E-10,2.4244E-10
-0.8,-4.2952E-10,4.2952E-10
-0.79,-1.5286E-10,1.5286E-10
-0.78,-3.9161E-10,3.9161E-10
-0.77,-9.795E-11,9.795E-11
-0.76,-3.362E-10,3.362E-10
-0.75,-3.679E-11,3.679E-11
-0.74,-3.125E-10,3.125E-10
-0.73,8.71E-12,8.71E-12
-0.72,-2.794E-10,2.794E-10
-0.71,3.307E-11,3.307E-11
-0.7,-2.4693E-10,2.4693E-10
-0.69,5.564E-11,5.564E-11
-0.68,-2.305E-10,2.305E-10
-0.67,7.588E-11,7.588E-11
-0.66,-1.606E-11,1.606E-11
-0.65,-9.374E-11,9.374E-11
-0.64,-2.1467E-10,2.1467E-10
-0.63,-2.2465E-10,2.2465E-10
-0.62,1.09E-10,1.09E-10
-0.61,1.0516E-10,1.0516E-10
-0.6,-1.5389E-10,1.5389E-10
-0.59,-1.9437E-10,1.9437E-10
-0.58,1.0797E-10,1.0797E-10
-0.57,8.268E-11,8.268E-11
-0.56,-1.2157E-10,1.2157E-10
-0.55,-1.6086E-10,1.6086E-10
-0.54,-1.812E-10,1.812E-10
-0.53,-1.8366E-10,1.8366E-10
-0.52,1.2927E-10,1.2927E-10
-0.51,1.4604E-10,1.4604E-10
-0.5,-1.1646E-10,1.1646E-10
-0.49,-1.6479E-10,1.6479E-10
-0.48,-1.7008E-10,1.7008E-10
-0.47,1.3673E-10,1.3673E-10
-0.46,3.968E-11,3.968E-11
-0.45,-1.1772E-10,1.1772E-10
-0.44,-1.6796E-10,1.6796E-10
-0.43,1.4913E-10,1.4913E-10
-0.42,2.831E-11,2.831E-11
-0.41,-1.2985E-10,1.2985E-10
-0.4,-1.6608E-10,1.6608E-10
-0.39,1.6046E-10,1.6046E-10
-0.38,-6.271E-11,6.271E-11
-0.37,-1.5557E-10,1.5557E-10
-0.36,-1.5828E-10,1.5828E-10
-0.35,1.5804E-10,1.5804E-10
-0.34,-4.033E-11,4.033E-11
-0.33,-1.487E-10,1.487E-10
-0.32,-1.5468E-10,1.5468E-10
-0.31,1.5557E-10,1.5557E-10
-0.3,-3.533E-11,3.533E-11
-0.29,-9.587E-11,9.587E-11
-0.28,-1.4484E-10,1.4484E-10
-0.27,-1.4307E-10,1.4307E-10
-0.26,1.4024E-10,1.4024E-10
-0.25,-8.398E-11,8.398E-11
-0.24,-1.5124E-10,1.5124E-10
-0.23,1.598E-10,1.598E-10
-0.22,4.459E-11,4.459E-11
-0.21,-6.051E-11,6.051E-11
-0.2,-1.4465E-10,1.4465E-10
-0.19,-1.4727E-10,1.4727E-10
-0.18,-1.4947E-10,1.4947E-10
-0.17,1.5874E-10,1.5874E-10
-0.16,4.728E-11,4.728E-11
-0.15,-5.166E-11,5.166E-11
-0.14,-1.4325E-10,1.4325E-10
-0.13,-1.5047E-10,1.5047E-10
-0.12,1.6017E-10,1.6017E-10
-0.11,-3.127E-11,3.127E-11
-0.1,-1.4743E-10,1.4743E-10
-0.09,-1.4076E-10,1.4076E-10
-0.08,-1.446E-10,1.446E-10
-0.07,1.5016E-10,1.5016E-10
-0.06,6.815E-11,6.815E-11
-0.05,-9.533E-11,9.533E-11
-0.04,-8.361E-11,8.361E-11
-0.03,-1.6699E-10,1.6699E-10
-0.02,1.7872E-10,1.7872E-10
-0.01,1.3903E-10,1.3903E-10
0,-8.72E-11,8.72E-11
0.01,-1.4952E-10,1.4952E-10
0.02,1.597E-10,1.597E-10
0.03,1.6107E-10,1.6107E-10
0.04,4.959E-11,4.959E-11
0.05,-5.112E-11,5.112E-11
0.06,-9.621E-11,9.621E-11
0.07,-7.839E-11,7.839E-11
0.08,-1.2179E-10,1.2179E-10
0.09,-1.4232E-10,1.4232E-10
0.1,-1.5631E-10,1.5631E-10
0.11,1.7151E-10,1.7151E-10
0.12,1.6498E-10,1.6498E-10
0.13,-8.897E-11,8.897E-11
0.14,-1.3765E-10,1.3765E-10
0.15,-1.3977E-10,1.3977E-10
0.16,1.7365E-10,1.7365E-10
0.17,4.976E-11,4.976E-11
0.18,-4.319E-11,4.319E-11
0.19,-1.1553E-10,1.1553E-10
0.2,-1.0717E-10,1.0717E-10
0.21,-7.311E-11,7.311E-11
0.22,1.7835E-10,1.7835E-10
0.23,2.5034E-10,2.5034E-10
0.24,2.7773E-10,2.7773E-10
0.25,2.3861E-10,2.3861E-10
0.26,2.9468E-10,2.9468E-10
0.27,2.6025E-10,2.6025E-10
0.28,3.2021E-10,3.2021E-10
0.29,4.0554E-10,4.0554E-10
0.3,3.9878E-10,3.9878E-10
0.31,7.4286E-10,7.4286E-10
0.32,9.985E-10,9.985E-10
0.33,1.0323E-09,1.0323E-09
0.34,1.4503E-09,1.4503E-09
0.35,1.6377E-09,1.6377E-09
0.36,2.1425E-09,2.1425E-09
0.37,2.5749E-09,2.5749E-09
0.38,3.2522E-09,3.2522E-09
0.39,4.0469E-09,4.0469E-09
0.4,5.0743E-09,5.0743E-09
0.41,6.4226E-09,6.4226E-09
0.42,8.0159E-09,8.0159E-09
0.43,1.02734E-08,1.02734E-08
0.44,1.33228E-08,1.33228E-08
0.45,1.53952E-08,1.53952E-08
0.46,1.8495E-08,1.8495E-08
0.47,2.18204E-08,2.18204E-08
0.48,2.64302E-08,2.64302E-08
0.49,3.16134E-08,3.16134E-08
0.5,3.8364E-08,3.8364E-08
0.51,4.66068E-08,4.66068E-08
0.52,5.67852E-08,5.67852E-08
0.53,6.99134E-08,6.99134E-08
0.54,8.52784E-08,8.52784E-08
0.55,1.044138E-07,1.044138E-07
0.56,1.395E-07,1.395E-07
0.57,1.648E-07,1.648E-07
0.58,1.9292E-07,1.9292E-07
0.59,2.2794E-07,2.2794E-07
0.6,2.7462E-07,2.7462E-07
0.61,3.3022E-07,3.3022E-07
0.62,3.9896E-07,3.9896E-07
0.63,4.847E-07,4.847E-07
0.64,5.8948E-07,5.8948E-07
0.65,7.1944E-07,7.1944E-07
0.66,8.7742E-07,8.7742E-07
0.67,1.07468E-06,1.07468E-06
0.68,2.2909E-06,2.2909E-06
0.69,2.674E-06,2.674E-06
0.7,3.1506E-06,3.1506E-06
0.71,3.735E-06,3.735E-06
0.72,4.4474E-06,4.4474E-06
0.73,5.3149E-06,5.3149E-06
0.74,6.3549E-06,6.3549E-06
0.75,7.6345E-06,7.6345E-06
0.76,9.1706E-06,9.1706E-06
0.77,1.0996E-05,1.0996E-05
0.78,2.0042E-05,2.0042E-05
0.79,2.265E-05,2.265E-05
0.8,2.5986E-05,2.5986E-05
0.81,2.9558E-05,2.9558E-05
0.82,3.3806E-05,3.3806E-05
0.83,3.9284E-05,3.9284E-05
0.84,4.498E-05,4.498E-05
0.85,5.1728E-05,5.1728E-05
0.86,6.0254E-05,6.0254E-05
0.87,6.8946E-05,6.8946E-05
0.88,7.9062E-05,7.9062E-05
0.89,9.1898E-05,9.1898E-05
0.9,0.000104788,0.000104788
0.91,0.00016782,0.00016782
0.92,0.00018416,0.00018416
0.93,0.00020284,0.00020284
0.94,0.00022612,0.00022612
0.95,0.00024926,0.00024926
0.96,0.00027496,0.00027496
0.97,0.00030684,0.00030684
0.98,0.00033816,0.00033816
0.99,0.0003724,0.0003724
1,0.0004146,0.0004146
