V1,I1,absI
-0.73,-0.00082684,0.00082684
-0.74,-0.00090032,0.00090032
-0.75,-0.00097648,0.00097648
-0.76,-0.0010583,0.0010583
-0.77,-0.00114462,0.00114462
-0.78,-0.001206,0.001206
-0.79,-0.0013022,0.0013022
-0.8,-0.0014026,0.0014026
-0.81,-0.0015058,0.0015058
-0.82,-0.0016154,0.0016154
-0.83,-0.0017292,0.0017292
-0.84,-0.001846,0.001846
-0.85,-0.0019702,0.0019702
-0.86,-0.0020974,0.0020974
-0.87,-0.0022274,0.0022274
-0.88,-0.0023638,0.0023638
-0.89,-0.0025046,0.0025046
-0.9,-0.0026472,0.0026472
-0.91,-0.0027964,0.0027964
-0.92,-0.0029502,0.0029502
-0.93,-0.0031052,0.0031052
-0.94,-0.0032674,0.0032674
-0.95,-0.0034334,0.0034334
-0.96,-0.0036012,0.0036012
-0.97,-0.0037752,0.0037752
-0.98,-0.0039534,0.0039534
-0.99,-0.004133,0.004133
-1,-0.004319,0.004319
-1.01,-0.0045086,0.0045086
-1.02,-0.0046988,0.0046988
-1.03,-0.0048772,0.0048772
-1.04,-0.0050754,0.0050754
-1.05,-0.0052784,0.0052784
-1.06,-0.005485,0.005485
-1.07,-0.0056954,0.0056954
-1.08,-0.0059102,0.0059102
-1.09,-0.0061272,0.0061272
-1.1,-0.0063494,0.0063494
-1.11,-0.006575,0.006575
-1.12,-0.006801,0.006801
-1.13,-0.0070334,0.0070334
-1.14,-0.0072686,0.0072686
-1.15,-0.0074996,0.0074996
-1.16,-0.0077394,0.0077394
-1.17,-0.0079818,0.0079818
-1.18,-0.0082272,0.0082272
-1.19,-0.0084756,0.0084756
-1.2,-0.0087276,0.0087276
-1.21,-0.00898,0.00898
-1.22,-0.0092374,0.0092374
-1.23,-0.0094974,0.0094974
-1.24,-0.00976,0.00976
-1.25,-0.0100272,0.0100272
-1.26,-0.0102956,0.0102956
-1.27,-0.0105664,0.0105664
-1.28,-0.0108392,0.0108392
-1.29,-0.0111156,0.0111156
-1.3,-0.0113936,0.0113936
-1.31,-0.01163,0.01163
-1.32,-0.011916,0.011916
-1.33,-0.0122,0.0122
-1.34,-0.012492,0.012492
-1.35,-0.01278,0.01278
-1.36,-0.013078,0.013078
-1.37,-0.013374,0.013374
-1.38,-0.013672,0.013672
-1.39,-0.013972,0.013972
-1.4,-0.014274,0.014274
-1.41,-0.014578,0.014578
-1.42,-0.014884,0.014884
-1.43,-0.015194,0.015194
-1.44,-0.015504,0.015504
-1.45,-0.015818,0.015818
-1.46,-0.016136,0.016136
-1.47,-0.016452,0.016452
-1.48,-0.016774,0.016774
-1.49,-0.017098,0.017098
-1.5,-0.017416,0.017416
-1.51,-0.017744,0.017744
-1.52,-0.018072,0.018072
-1.53,-0.018396,0.018396
-1.54,-0.018728,0.018728
-1.55,-0.019062,0.019062
-1.56,-0.019392,0.019392
-1.57,-0.019728,0.019728
-1.58,-0.020066,0.020066
-1.59,-0.020402,0.020402
-1.6,-0.020742,0.020742
-1.61,-0.021086,0.021086
-1.62,-0.021424,0.021424
-1.63,-0.021772,0.021772
-1.64,-0.02212,0.02212
-1.65,-0.022462,0.022462
-1.66,-0.022812,0.022812
-1.67,-0.023164,0.023164
-1.68,-0.02351,0.02351
-1.69,-0.023864,0.023864
-1.7,-0.02422,0.02422
-1.71,-0.024572,0.024572
-1.72,-0.02493,0.02493
-1.73,-0.025294,0.025294
-1.74,-0.025652,0.025652
-1.75,-0.026012,0.026012
-1.76,-0.026374,0.026374
-1.77,-0.026734,0.026734
-1.78,-0.027102,0.027102
-1.79,-0.02747,0.02747
-1.8,-0.027836,0.027836
-1.8,-0.027826,0.027826
-1.79,-0.027422,0.027422
-1.78,-0.027022,0.027022
-1.77,-0.026618,0.026618
-1.76,-0.026222,0.026222
-1.75,-0.02583,0.02583
-1.74,-0.025436,0.025436
-1.73,-0.025046,0.025046
-1.72,-0.024658,0.024658
-1.71,-0.024268,0.024268
-1.7,-0.023884,0.023884
-1.69,-0.023506,0.023506
-1.68,-0.023122,0.023122
-1.67,-0.02275,0.02275
-1.66,-0.022374,0.022374
-1.65,-0.022,0.022
-1.64,-0.02163,0.02163
