V1,I1,absI
0.28,3.7154E-05,3.7154E-05
0.27,3.011E-05,3.011E-05
0.26,2.4348E-05,2.4348E-05
0.25,1.9596E-05,1.9596E-05
0.24,1.5808E-05,1.5808E-05
0.23,1.2732E-05,1.2732E-05
0.22,1.02E-05,1.02E-05
0.21,8.0768E-06,8.0768E-06
0.2,6.4735E-06,6.4735E-06
0.19,5.1996E-06,5.1996E-06
0.18,4.1613E-06,4.1613E-06
0.17,3.3246E-06,3.3246E-06
0.16,2.6583E-06,2.6583E-06
0.15,2.1185E-06,2.1185E-06
0.14,1.6907E-06,1.6907E-06
0.13,1.3469E-06,1.3469E-06
0.12,1.0701E-06,1.0701E-06
0.11,8.324E-07,8.324E-07
0.1,6.6274E-07,6.6274E-07
0.09,5.2382E-07,5.2382E-07
0.08,4.1134E-07,4.1134E-07
0.07,3.2084E-07,3.2084E-07
0.06,2.4666E-07,2.4666E-07
0.05,1.8596E-07,1.8596E-07
0.04,1.3626E-07,1.3626E-07
0.03,9.23046E-08,9.23046E-08
0.02,5.76974E-08,5.76974E-08
0.01,2.68788E-08,2.68788E-08
0,1.9689E-10,1.9689E-10
-0.01,-2.2997E-08,2.2997E-08
-0.02,-4.58364E-08,4.58364E-08
-0.03,-6.80256E-08,6.80256E-08
-0.04,-9.16092E-08,9.16092E-08
-0.05,-1.15E-07,1.15E-07
-0.06,-1.4244E-07,1.4244E-07
-0.07,-1.7308E-07,1.7308E-07
-0.08,-2.0788E-07,2.0788E-07
-0.09,-2.4712E-07,2.4712E-07
-0.1,-2.917E-07,2.917E-07
-0.11,-3.4368E-07,3.4368E-07
-0.12,-4.034E-07,4.034E-07
-0.13,-4.7226E-07,4.7226E-07
-0.14,-5.516E-07,5.516E-07
-0.15,-6.434E-07,6.434E-07
-0.16,-7.5026E-07,7.5026E-07
-0.17,-8.7356E-07,8.7356E-07
-0.18,-1.01436E-06,1.01436E-06
-0.19,-1.1023E-06,1.1023E-06
-0.2,-1.2869E-06,1.2869E-06
-0.21,-1.501E-06,1.501E-06
-0.22,-1.7429E-06,1.7429E-06
-0.23,-2.0252E-06,2.0252E-06
-0.24,-2.3508E-06,2.3508E-06
-0.25,-2.7223E-06,2.7223E-06
-0.26,-3.1537E-06,3.1537E-06
-0.27,-3.6415E-06,3.6415E-06
-0.28,-4.1538E-06,4.1538E-06
-0.29,-4.7976E-06,4.7976E-06
-0.3,-5.5366E-06,5.5366E-06
-0.31,-6.3816E-06,6.3816E-06
-0.32,-7.3513E-06,7.3513E-06
-0.33,-8.4586E-06,8.4586E-06
-0.34,-9.7247E-06,9.7247E-06
-0.35,-1.11675E-05,1.11675E-05
-0.36,-1.2216E-05,1.2216E-05
-0.37,-1.409E-05,1.409E-05
-0.38,-1.6216E-05,1.6216E-05
-0.39,-1.8622E-05,1.8622E-05
-0.4,-2.1356E-05,2.1356E-05
-0.41,-2.45E-05,2.45E-05
-0.42,-2.807E-05,2.807E-05
-0.43,-3.206E-05,3.206E-05
-0.44,-3.6632E-05,3.6632E-05
-0.45,-4.1808E-05,4.1808E-05
-0.46,-4.7654E-05,4.7654E-05
-0.47,-5.3996E-05,5.3996E-05
-0.48,-6.1278E-05,6.1278E-05
-0.49,-6.952E-05,6.952E-05
-0.5,-7.8668E-05,7.8668E-05
-0.51,-8.9016E-05,8.9016E-05
-0.52,-0.00010059,0.00010059
-0.53,-0.00011349,0.00011349
-0.54,-0.00012256,0.00012256
-0.55,-0.00013848,0.00013848
-0.56,-0.00015606,0.00015606
-0.57,-0.00017548,0.00017548
-0.58,-0.00019694,0.00019694
-0.59,-0.00022062,0.00022062
-0.6,-0.00024666,0.00024666
-0.61,-0.00027524,0.00027524
-0.62,-0.0003063,0.0003063
-0.63,-0.00034072,0.00034072
-0.64,-0.00037736,0.00037736
-0.65,-0.00041782,0.00041782
-0.66,-0.00046216,0.00046216
-0.67,-0.000509,0.000509
-0.68,-0.00056062,0.00056062
-0.69,-0.00061578,0.00061578
-0.7,-0.00067422,0.00067422
-0.71,-0.00073778,0.00073778
-0.72,-0.00080536,0.00080536
-0.73,-0.0008762,0.0008762
-0.74,-0.00095324,0.00095324
-0.75,-0.00103386,0.00103386
-0.76,-0.0011182,0.0011182
-0.77,-0.0011814,0.0011814
-0.78,-0.0012764,0.0012764
-0.79,-0.0013746,0.0013746
-0.8,-0.0014788,0.0014788
-0.81,-0.0015872,0.0015872
-0.82,-0.001699,0.001699
-0.83,-0.0018164,0.0018164
-0.84,-0.0019386,0.0019386
-0.85,-0.0020654,0.0020654
-0.86,-0.0021944,0.0021944
-0.87,-0.0023298,0.0023298
-0.88,-0.0024692,0.0024692
-0.89,-0.0026104,0.0026104
-0.9,-0.002759,0.002759
-0.91,-0.0029116,0.0029116
-0.92,-0.0030658,0.0030658
-0.93,-0.003227,0.003227
-0.94,-0.003392,0.003392
-0.95,-0.0035586,0.0035586
-0.96,-0.0037322,0.0037322
-0.97,-0.0039092,0.0039092
-0.98,-0.0040874,0.0040874
-0.99,-0.0042722,0.0042722
-1,-0.0044608,0.0044608
-1.01,-0.0046502,0.0046502
-1.02,-0.0048334,0.0048334
-1.03,-0.0050318,0.0050318
-1.04,-0.005232,0.005232
-1.05,-0.0054374,0.0054374
-1.06,-0.0056462,0.0056462
-1.07,-0.0058584,0.0058584
-1.08,-0.0060736,0.0060736
-1.09,-0.0062932,0.0062932
-1.1,-0.006518,0.006518
-1.11,-0.006744,0.006744
-1.12,-0.006975,0.006975
-1.13,-0.007209,0.007209
-1.14,-0.007444,0.007444
-1.15,-0.0076842,0.0076842
-1.16,-0.0079274,0.0079274
-1.17,-0.008171,0.008171
-1.18,-0.0084206,0.0084206
-1.19,-0.008673,0.008673
-1.2,-0.0089252,0.0089252
-1.21,-0.0091812,0.0091812
-1.22,-0.0094426,0.0094426
-1.23,-0.0097006,0.0097006
-1.24,-0.0099596,0.0099596
-1.25,-0.0102284,0.0102284
-1.26,-0.0104976,0.0104976
-1.27,-0.0107696,0.0107696
-1.28,-0.011044,0.011044
-1.29,-0.0113212,0.0113212
-1.3,-0.011554,0.011554
-1.31,-0.011838,0.011838
-1.32,-0.012124,0.012124
-1.33,-0.012416,0.012416
-1.34,-0.012708,0.012708
-1.35,-0.012996,0.012996
-1.36,-0.013294,0.013294
-1.37,-0.01359,0.01359
-1.38,-0.01389,0.01389
-1.39,-0.014188,0.014188
-1.4,-0.014494,0.014494
-1.41,-0.014802,0.014802
-1.42,-0.01511,0.01511
-1.43,-0.015414,0.015414
-1.44,-0.015726,0.015726
-1.45,-0.016036,0.016036
-1.46,-0.016352,0.016352
-1.47,-0.016672,0.016672
-1.48,-0.01699,0.01699
-1.49,-0.01731,0.01731
-1.5,-0.017632,0.017632
-1.51,-0.017956,0.017956
-1.52,-0.018282,0.018282
-1.53,-0.018608,0.018608
-1.54,-0.018938,0.018938
-1.55,-0.019272,0.019272
-1.56,-0.019608,0.019608
-1.57,-0.01994,0.01994
-1.58,-0.02028,0.02028
-1.59,-0.02062,0.02062
-1.6,-0.020952,0.020952
-1.6,-0.020946,0.020946
-1.59,-0.020576,0.020576
-1.58,-0.020202,0.020202
-1.57,-0.019832,0.019832
-1.56,-0.019468,0.019468
-1.55,-0.019106,0.019106
-1.54,-0.018748,0.018748
-1.53,-0.018386,0.018386
-1.52,-0.018034,0.018034
-1.51,-0.017682,0.017682
-1.5,-0.01733,0.01733
-1.49,-0.016984,0.016984
-1.48,-0.016642,0.016642
-1.47,-0.016298,0.016298
-1.46,-0.01596,0.01596
-1.45,-0.015622,0.015622
-1.44,-0.015288,0.015288
-1.43,-0.014958,0.014958
-1.42,-0.01463,0.01463
-1.41,-0.014302,0.014302
-1.4,-0.013978,0.013978
-1.39,-0.013656,0.013656
-1.38,-0.013338,0.013338
-1.37,-0.013022,0.013022
-1.36,-0.012714,0.012714
-1.35,-0.012402,0.012402
-1.34,-0.012096,0.012096
-1.33,-0.011796,0.011796
-1.32,-0.011494,0.011494
-1.31,-0.011196,0.011196
-1.3,-0.010902,0.010902
-1.29,-0.010612,0.010612
-1.28,-0.010324,0.010324
-1.27,-0.010038,0.010038
-1.26,-0.0097596,0.0097596
-1.25,-0.0094806,0.0094806
-1.24,-0.0092032,0.0092032
-1.23,-0.0089318,0.0089318
-1.22,-0.0086632,0.0086632
-1.21,-0.0083986,0.0083986
-1.2,-0.008139,0.008139
-1.19,-0.0078814,0.0078814
-1.18,-0.0076264,0.0076264
-1.17,-0.007376,0.007376
-1.16,-0.0071284,0.0071284
-1.15,-0.0068846,0.0068846
-1.14,-0.0066446,0.0066446
-1.13,-0.0064086,0.0064086
-1.12,-0.0061762,0.0061762
-1.11,-0.0059478,0.0059478
-1.1,-0.0057228,0.0057228
-1.09,-0.0055018,0.0055018
-1.08,-0.005285,0.005285
-1.07,-0.0050728,0.0050728
-1.06,-0.0048638,0.0048638
-1.05,-0.0046592,0.0046592
-1.04,-0.0044586,0.0044586
-1.03,-0.004264,0.004264
-1.02,-0.0040718,0.0040718
-1.01,-0.003884,0.003884
-1,-0.0037004,0.0037004
-0.99,-0.0035224,0.0035224
-0.98,-0.0033474,0.0033474
-0.97,-0.0031772,0.0031772
-0.96,-0.0030118,0.0030118
-0.95,-0.002851,0.002851
-0.94,-0.002695,0.002695
-0.93,-0.0025436,0.0025436
-0.92,-0.0023966,0.0023966
-0.91,-0.0022552,0.0022552
-0.9,-0.0021184,0.0021184
-0.89,-0.0019864,0.0019864
-0.88,-0.0018594,0.0018594
-0.87,-0.0017374,0.0017374
-0.86,-0.0016202,0.0016202
-0.85,-0.0015078,0.0015078
-0.84,-0.0013996,0.0013996
-0.83,-0.0012978,0.0012978
-0.82,-0.0012004,0.0012004
-0.81,-0.001108,0.001108
-0.8,-0.0010212,0.0010212
-0.79,-0.0009409,0.0009409
-0.78,-0.00086272,0.00086272
-0.77,-0.00078954,0.00078954
-0.76,-0.00072086,0.00072086
-0.75,-0.00065712,0.00065712
-0.74,-0.00059746,0.00059746
-0.73,-0.00054174,0.00054174
-0.72,-0.0004907,0.0004907
-0.71,-0.00044334,0.00044334
-0.7,-0.00039978,0.00039978
-0.69,-0.00036004,0.00036004
-0.68,-0.00032342,0.00032342
-0.67,-0.00028998,0.00028998
-0.66,-0.00025974,0.00025974
-0.65,-0.00023204,0.00023204
-0.64,-0.00020702,0.00020702
-0.63,-0.00018442,0.00018442
-0.62,-0.00016396,0.00016396
-0.61,-0.0001457,0.0001457
-0.6,-0.0001292,0.0001292
-0.59,-0.00011446,0.00011446
-0.58,-0.0001012,0.0001012
-0.57,-8.9956E-05,8.9956E-05
-0.56,-7.9244E-05,7.9244E-05
-0.55,-6.987E-05,6.987E-05
-0.54,-6.145E-05,6.145E-05
-0.53,-5.4004E-05,5.4004E-05
-0.52,-4.7492E-05,4.7492E-05
-0.51,-4.1646E-05,4.1646E-05
-0.5,-3.6496E-05,3.6496E-05
-0.49,-3.2046E-05,3.2046E-05
-0.48,-2.8034E-05,2.8034E-05
-0.47,-2.4506E-05,2.4506E-05
-0.46,-2.1414E-05,2.1414E-05
-0.45,-1.8704E-05,1.8704E-05
-0.44,-1.6314E-05,1.6314E-05
-0.43,-1.4218E-05,1.4218E-05
-0.42,-1.2396E-05,1.2396E-05
-0.41,-1.0786E-05,1.0786E-05
-0.4,-9.4524E-06,9.4524E-06
-0.39,-8.2117E-06,8.2117E-06
-0.38,-7.1412E-06,7.1412E-06
-0.37,-6.2066E-06,6.2066E-06
-0.36,-5.3849E-06,5.3849E-06
-0.35,-4.669E-06,4.669E-06
-0.34,-4.0494E-06,4.0494E-06
-0.33,-3.5071E-06,3.5071E-06
-0.32,-3.0357E-06,3.0357E-06
-0.31,-2.6269E-06,2.6269E-06
-0.3,-2.2714E-06,2.2714E-06
-0.29,-1.9657E-06,1.9657E-06
-0.28,-1.6974E-06,1.6974E-06
-0.27,-1.4657E-06,1.4657E-06
-0.26,-1.265E-06,1.265E-06
-0.25,-1.0915E-06,1.0915E-06
-0.24,-9.4988E-07,9.4988E-07
-0.23,-8.1716E-07,8.1716E-07
-0.22,-7.034E-07,7.034E-07
-0.21,-6.044E-07,6.044E-07
-0.2,-5.1908E-07,5.1908E-07
-0.19,-4.4674E-07,4.4674E-07
-0.18,-3.834E-07,3.834E-07
-0.17,-3.2914E-07,3.2914E-07
-0.16,-2.8272E-07,2.8272E-07
-0.15,-2.4274E-07,2.4274E-07
-0.14,-2.079E-07,2.079E-07
-0.13,-1.7794E-07,1.7794E-07
-0.12,-1.5184E-07,1.5184E-07
-0.11,-1.3006E-07,1.3006E-07
-0.1,-1.1062E-07,1.1062E-07
-0.09,-9.52354E-08,9.52354E-08
-0.08,-8.0338E-08,8.0338E-08
-0.07,-6.76736E-08,6.76736E-08
-0.06,-5.5962E-08,5.5962E-08
-0.05,-4.57268E-08,4.57268E-08
-0.04,-3.62916E-08,3.62916E-08
-0.03,-2.68674E-08,2.68674E-08
-0.02,-1.8174E-08,1.8174E-08
-0.01,-8.5373E-09,8.5373E-09
0,3.0113E-10,3.0113E-10
0.01,1.08964E-08,1.08964E-08
0.02,2.23538E-08,2.23538E-08
0.03,3.6209E-08,3.6209E-08
0.04,5.17604E-08,5.17604E-08
0.05,7.12422E-08,7.12422E-08
0.06,9.4135E-08,9.4135E-08
0.07,1.2354E-07,1.2354E-07
0.08,1.5918E-07,1.5918E-07
0.09,2.0274E-07,2.0274E-07
0.1,2.5708E-07,2.5708E-07
0.11,3.2428E-07,3.2428E-07
0.12,4.1002E-07,4.1002E-07
0.13,5.1632E-07,5.1632E-07
0.14,6.4934E-07,6.4934E-07
0.15,8.1778E-07,8.1778E-07
0.16,1.02708E-06,1.02708E-06
0.17,1.3437E-06,1.3437E-06
0.18,1.6841E-06,1.6841E-06
0.19,2.1111E-06,2.1111E-06
0.2,2.6419E-06,2.6419E-06
0.21,3.3126E-06,3.3126E-06
0.22,4.1527E-06,4.1527E-06
0.23,5.2065E-06,5.2065E-06
0.24,6.5233E-06,6.5233E-06
0.25,8.1741E-06,8.1741E-06
0.26,1.02364E-05,1.02364E-05
0.27,1.3314E-05,1.3314E-05
0.28,1.6574E-05,1.6574E-05
0.29,2.0604E-05,2.0604E-05
0.3,2.5636E-05,2.5636E-05
0.31,3.1864E-05,3.1864E-05
0.32,3.9566E-05,3.9566E-05
0.33,4.9162E-05,4.9162E-05
0.34,6.0844E-05,6.0844E-05
0.35,7.5178E-05,7.5178E-05
0.36,9.2976E-05,9.2976E-05
0.37,0.000114262,0.000114262
0.38,0.00014624,0.00014624
0.39,0.00017762,0.00017762
0.4,0.0002151,0.0002151
0.41,0.00025954,0.00025954
0.42,0.00031126,0.00031126
0.43,0.00037114,0.00037114
0.44,0.00044064,0.00044064
0.45,0.00051856,0.00051856
0.46,0.0006062,0.0006062
0.47,0.00070482,0.00070482
0.48,0.00081476,0.00081476
0.49,0.00093232,0.00093232
0.5,0.00105956,0.00105956
0.51,0.001224,0.001224
0.52,0.0013678,0.0013678
0.53,0.0015202,0.0015202
0.54,0.0016796,0.0016796
0.55,0.001847,0.001847
0.56,0.0020212,0.0020212
0.57,0.0022016,0.0022016
0.58,0.0023872,0.0023872
0.59,0.0025776,0.0025776
0.6,0.0027728,0.0027728
0.61,0.002975,0.002975
0.62,0.0031788,0.0031788
0.63,0.0033872,0.0033872
0.64,0.0036016,0.0036016
0.65,0.003817,0.003817
0.66,0.0040364,0.0040364
0.67,0.0042612,0.0042612
0.68,0.0044874,0.0044874
0.69,0.0047162,0.0047162
0.7,0.0049466,0.0049466
0.71,0.0051862,0.0051862
0.72,0.005425,0.005425
0.73,0.0056666,0.0056666
0.74,0.0059112,0.0059112
0.75,0.0061584,0.0061584
0.76,0.006408,0.006408
0.77,0.00666,0.00666
0.78,0.0069146,0.0069146
0.79,0.0071714,0.0071714
0.8,0.0074306,0.0074306
0.81,0.0076934,0.0076934
0.82,0.0079574,0.0079574
0.83,0.0082232,0.0082232
0.84,0.008492,0.008492
0.85,0.0087624,0.0087624
0.86,0.0090356,0.0090356
0.87,0.0093106,0.0093106
0.88,0.0095882,0.0095882
0.89,0.009868,0.009868
0.9,0.01015,0.01015
0.91,0.0104334,0.0104334
0.92,0.0107174,0.0107174
0.93,0.0110052,0.0110052
0.94,0.0112972,0.0112972
0.95,0.011616,0.011616
0.96,0.011908,0.011908
0.97,0.012204,0.012204
0.98,0.0125,0.0125
0.99,0.0128,0.0128
1,0.013102,0.013102
