V1,I1,absI
-0.63,-0.00030158,0.00030158
-0.64,-0.00033536,0.00033536
-0.65,-0.00037186,0.00037186
-0.66,-0.00041192,0.00041192
-0.67,-0.0004554,0.0004554
-0.68,-0.00050176,0.00050176
-0.69,-0.00055236,0.00055236
-0.7,-0.00060682,0.00060682
-0.71,-0.00066432,0.00066432
-0.72,-0.00072688,0.00072688
-0.73,-0.0007934,0.0007934
-0.74,-0.00086368,0.00086368
-0.75,-0.00093878,0.00093878
-0.76,-0.00101844,0.00101844
-0.77,-0.00110192,0.00110192
-0.78,-0.0011628,0.0011628
-0.79,-0.0012568,0.0012568
-0.8,-0.0013544,0.0013544
-0.81,-0.0014558,0.0014558
-0.82,-0.0015632,0.0015632
-0.83,-0.0016744,0.0016744
-0.84,-0.0017892,0.0017892
-0.85,-0.001911,0.001911
-0.86,-0.002036,0.002036
-0.87,-0.0021642,0.0021642
-0.88,-0.0022982,0.0022982
-0.89,-0.0024366,0.0024366
-0.9,-0.0025778,0.0025778
-0.91,-0.0027248,0.0027248
-0.92,-0.0028762,0.0028762
-0.93,-0.0030298,0.0030298
-0.94,-0.0031898,0.0031898
-0.95,-0.0033536,0.0033536
-0.96,-0.0035204,0.0035204
-0.97,-0.0036924,0.0036924
-0.98,-0.003868,0.003868
-0.99,-0.004046,0.004046
-1,-0.00423,0.00423
-1.01,-0.0044176,0.0044176
-1.02,-0.0046074,0.0046074
-1.03,-0.0048024,0.0048024
-1.04,-0.0049978,0.0049978
-1.05,-0.0052006,0.0052006
-1.06,-0.0054068,0.0054068
-1.07,-0.0056164,0.0056164
-1.08,-0.0058268,0.0058268
-1.09,-0.0060438,0.0060438
-1.1,-0.006264,0.006264
-1.11,-0.0064852,0.0064852
-1.12,-0.006712,0.006712
-1.13,-0.006942,0.006942
-1.14,-0.007173,0.007173
-1.15,-0.0074102,0.0074102
-1.16,-0.0076494,0.0076494
-1.17,-0.0078896,0.0078896
-1.18,-0.0081358,0.0081358
-1.19,-0.0083846,0.0083846
-1.2,-0.008634,0.008634
-1.21,-0.0088872,0.0088872
-1.22,-0.0091448,0.0091448
-1.23,-0.0094024,0.0094024
-1.24,-0.009666,0.009666
-1.25,-0.0099342,0.0099342
-1.26,-0.0102,0.0102
-1.27,-0.0104718,0.0104718
-1.28,-0.0107456,0.0107456
-1.29,-0.0110196,0.0110196
-1.3,-0.0112992,0.0112992
-1.31,-0.011532,0.011532
-1.32,-0.01182,0.01182
-1.33,-0.012108,0.012108
-1.34,-0.012398,0.012398
-1.35,-0.012684,0.012684
-1.36,-0.012986,0.012986
-1.37,-0.01328,0.01328
-1.38,-0.013576,0.013576
-1.39,-0.013876,0.013876
-1.4,-0.01418,0.01418
-1.41,-0.014482,0.014482
-1.42,-0.01479,0.01479
-1.43,-0.0151,0.0151
-1.44,-0.015408,0.015408
-1.45,-0.015722,0.015722
-1.46,-0.016036,0.016036
-1.47,-0.016356,0.016356
-1.48,-0.016676,0.016676
-1.49,-0.016996,0.016996
-1.5,-0.017316,0.017316
-1.51,-0.017642,0.017642
-1.52,-0.017968,0.017968
-1.53,-0.018294,0.018294
-1.54,-0.018626,0.018626
-1.55,-0.018956,0.018956
-1.56,-0.019286,0.019286
-1.57,-0.019624,0.019624
-1.58,-0.019962,0.019962
-1.59,-0.020298,0.020298
-1.6,-0.020634,0.020634
-1.61,-0.020978,0.020978
-1.62,-0.02126,0.02126
-1.63,-0.021606,0.021606
-1.64,-0.02195,0.02195
-1.65,-0.022292,0.022292
-1.66,-0.02264,0.02264
-1.67,-0.02299,0.02299
-1.68,-0.023338,0.023338
-1.69,-0.023688,0.023688
-1.7,-0.02404,0.02404
-1.71,-0.024396,0.024396
-1.72,-0.024752,0.024752
-1.73,-0.025106,0.025106
-1.74,-0.02547,0.02547
-1.75,-0.025834,0.025834
-1.76,-0.026192,0.026192
-1.77,-0.026554,0.026554
-1.78,-0.026918,0.026918
-1.79,-0.027286,0.027286
-1.8,-0.027654,0.027654
-1.81,-0.028018,0.028018
-1.82,-0.028386,0.028386
-1.83,-0.028758,0.028758
-1.84,-0.029128,0.029128
-1.85,-0.029502,0.029502
-1.86,-0.02988,0.02988
-1.87,-0.030256,0.030256
-1.88,-0.030636,0.030636
-1.89,-0.031012,0.031012
-1.9,-0.031392,0.031392
-1.9,-0.031386,0.031386
-1.89,-0.030968,0.030968
-1.88,-0.030548,0.030548
-1.87,-0.030136,0.030136
-1.86,-0.029722,0.029722
-1.85,-0.029308,0.029308
-1.84,-0.028904,0.028904
-1.83,-0.028498,0.028498
-1.82,-0.028098,0.028098
-1.81,-0.0277,0.0277
-1.8,-0.0273,0.0273
-1.79,-0.026902,0.026902
-1.78,-0.02651,0.02651
-1.77,-0.026118,0.026118
-1.76,-0.025726,0.025726
-1.75,-0.025342,0.025342
-1.74,-0.024958,0.024958
-1.73,-0.024568,0.024568
-1.72,-0.02419,0.02419
-1.71,-0.023808,0.023808
-1.7,-0.023426,0.023426
-1.69,-0.023054,0.023054
-1.68,-0.022682,0.022682
-1.67,-0.02231,0.02231
-1.66,-0.02194,0.02194
-1.65,-0.021572,0.021572
-1.64,-0.021206,0.021206
-1.63,-0.020844,0.020844
-1.62,-0.02048,0.02048
-1.61,-0.020122,0.020122
-1.6,-0.019764,0.019764
-1.59,-0.019412,0.019412
-1.58,-0.019274,0.019274
-1.57,-0.01892,0.01892
-1.56,-0.01857,0.01857
-1.55,-0.018218,0.018218
-1.54,-0.017872,0.017872
-1.53,-0.017526,0.017526
-1.52,-0.017184,0.017184
-1.51,-0.016842,0.016842
-1.5,-0.016506,0.016506
-1.49,-0.016168,0.016168
-1.48,-0.015834,0.015834
-1.47,-0.015502,0.015502
-1.46,-0.01517,0.01517
-1.45,-0.014844,0.014844
-1.44,-0.014518,0.014518
-1.43,-0.014198,0.014198
-1.42,-0.013878,0.013878
-1.41,-0.01356,0.01356
-1.4,-0.013248,0.013248
-1.39,-0.012938,0.012938
-1.38,-0.01263,0.01263
-1.37,-0.012322,0.012322
-1.36,-0.01202,0.01202
-1.35,-0.011718,0.011718
-1.34,-0.01142,0.01142
-1.33,-0.011126,0.011126
-1.32,-0.010834,0.010834
-1.31,-0.010546,0.010546
-1.3,-0.010258,0.010258
-1.29,-0.0099826,0.0099826
-1.28,-0.009701,0.009701
-1.27,-0.009424,0.009424
-1.26,-0.00915,0.00915
-1.25,-0.0088794,0.0088794
-1.24,-0.0086104,0.0086104
-1.23,-0.0083466,0.0083466
-1.22,-0.008086,0.008086
-1.21,-0.007829,0.007829
-1.2,-0.007577,0.007577
-1.19,-0.0073268,0.0073268
-1.18,-0.0070804,0.0070804
-1.17,-0.0068374,0.0068374
-1.16,-0.0065976,0.0065976
-1.15,-0.0063624,0.0063624
-1.14,-0.0061304,0.0061304
-1.13,-0.0059024,0.0059024
-1.12,-0.0056786,0.0056786
-1.11,-0.0054578,0.0054578
-1.1,-0.0052416,0.0052416
-1.09,-0.0050296,0.0050296
-1.08,-0.0048206,0.0048206
-1.07,-0.0046172,0.0046172
-1.06,-0.0044174,0.0044174
-1.05,-0.0042214,0.0042214
-1.04,-0.00403,0.00403
-1.03,-0.003844,0.003844
-1.02,-0.003661,0.003661
-1.01,-0.003483,0.003483
-1,-0.0033092,0.0033092
-0.99,-0.0031398,0.0031398
-0.98,-0.002975,0.002975
-0.97,-0.0028152,0.0028152
-0.96,-0.0026596,0.0026596
-0.95,-0.0025092,0.0025092
-0.94,-0.002365,0.002365
-0.93,-0.002224,0.002224
-0.92,-0.0020882,0.0020882
-0.91,-0.0019576,0.0019576
-0.9,-0.0018316,0.0018316
-0.89,-0.0017106,0.0017106
-0.88,-0.0015948,0.0015948
-0.87,-0.001484,0.001484
-0.86,-0.001378,0.001378
-0.85,-0.0012772,0.0012772
-0.84,-0.0011808,0.0011808
-0.83,-0.00109,0.00109
-0.82,-0.0010038,0.0010038
-0.81,-0.00092538,0.00092538
-0.8,-0.00084848,0.00084848
-0.79,-0.0007765,0.0007765
-0.78,-0.00070918,0.00070918
-0.77,-0.00064652,0.00064652
-0.76,-0.0005881,0.0005881
-0.75,-0.0005339,0.0005339
-0.74,-0.00048374,0.00048374
-0.73,-0.0004371,0.0004371
-0.72,-0.00039446,0.00039446
-0.71,-0.00035536,0.00035536
-0.7,-0.00031958,0.00031958
-0.69,-0.00028704,0.00028704
-0.68,-0.00025722,0.00025722
-0.67,-0.00023012,0.00023012
-0.66,-0.00020552,0.00020552
-0.65,-0.00018332,0.00018332
-0.64,-0.00016324,0.00016324
-0.63,-0.0001452,0.0001452
-0.62,-0.000129,0.000129
-0.61,-0.00011448,0.00011448
-0.6,-0.0001014,0.0001014
-0.59,-9.0202E-05,9.0202E-05
-0.58,-7.9616E-05,7.9616E-05
-0.57,-7.0254E-05,7.0254E-05
-0.56,-6.1922E-05,6.1922E-05
-0.55,-5.4532E-05,5.4532E-05
-0.54,-4.7976E-05,4.7976E-05
-0.53,-4.2176E-05,4.2176E-05
-0.52,-3.7048E-05,3.7048E-05
-0.51,-3.251E-05,3.251E-05
-0.5,-2.8484E-05,2.8484E-05
-0.49,-2.4992E-05,2.4992E-05
-0.48,-2.1868E-05,2.1868E-05
-0.47,-1.9118E-05,1.9118E-05
-0.46,-1.6736E-05,1.6736E-05
-0.45,-1.4608E-05,1.4608E-05
-0.44,-1.2744E-05,1.2744E-05
-0.43,-1.113E-05,1.113E-05
-0.42,-9.7585E-06,9.7585E-06
-0.41,-8.509E-06,8.509E-06
-0.4,-7.4021E-06,7.4021E-06
-0.39,-6.4385E-06,6.4385E-06
-0.38,-5.6106E-06,5.6106E-06
-0.37,-4.8737E-06,4.8737E-06
-0.36,-4.2325E-06,4.2325E-06
-0.35,-3.6759E-06,3.6759E-06
-0.34,-3.1882E-06,3.1882E-06
-0.33,-2.7659E-06,2.7659E-06
-0.32,-2.3954E-06,2.3954E-06
-0.31,-2.0736E-06,2.0736E-06
-0.3,-1.797E-06,1.797E-06
-0.29,-1.5544E-06,1.5544E-06
-0.28,-1.3449E-06,1.3449E-06
-0.27,-1.1624E-06,1.1624E-06
-0.26,-1.01316E-06,1.01316E-06
-0.25,-8.7412E-07,8.7412E-07
-0.24,-7.5368E-07,7.5368E-07
-0.23,-6.4904E-07,6.4904E-07
-0.22,-5.602E-07,5.602E-07
-0.21,-4.8238E-07,4.8238E-07
-0.2,-4.1488E-07,4.1488E-07
-0.19,-3.5728E-07,3.5728E-07
-0.18,-3.0754E-07,3.0754E-07
-0.17,-2.6442E-07,2.6442E-07
-0.16,-2.2728E-07,2.2728E-07
-0.15,-1.9518E-07,1.9518E-07
-0.14,-1.6772E-07,1.6772E-07
-0.13,-1.4432E-07,1.4432E-07
-0.12,-1.2298E-07,1.2298E-07
-0.11,-1.0514E-07,1.0514E-07
-0.1,-9.08198E-08,9.08198E-08
-0.09,-7.79668E-08,7.79668E-08
-0.08,-6.61276E-08,6.61276E-08
-0.07,-5.54812E-08,5.54812E-08
-0.06,-4.62706E-08,4.62706E-08
-0.05,-3.75286E-08,3.75286E-08
-0.04,-2.9863E-08,2.9863E-08
-0.03,-2.20172E-08,2.20172E-08
-0.02,-1.50868E-08,1.50868E-08
-0.01,-7.5361E-09,7.5361E-09
0,2.812E-10,2.812E-10
0.01,8.9595E-09,8.9595E-09
0.02,1.90512E-08,1.90512E-08
0.03,3.0685E-08,3.0685E-08
0.04,4.41784E-08,4.41784E-08
0.05,6.05124E-08,6.05124E-08
0.06,8.05092E-08,8.05092E-08
0.07,1.0596E-07,1.0596E-07
0.08,1.3618E-07,1.3618E-07
0.09,1.733E-07,1.733E-07
0.1,2.206E-07,2.206E-07
0.11,2.7882E-07,2.7882E-07
0.12,3.5184E-07,3.5184E-07
0.13,4.4476E-07,4.4476E-07
0.14,5.6056E-07,5.6056E-07
0.15,7.065E-07,7.065E-07
0.16,8.8916E-07,8.8916E-07
0.17,1.11944E-06,1.11944E-06
0.18,1.4666E-06,1.4666E-06
0.19,1.8382E-06,1.8382E-06
0.2,2.3051E-06,2.3051E-06
0.21,2.8913E-06,2.8913E-06
0.22,3.6264E-06,3.6264E-06
0.23,4.5527E-06,4.5527E-06
0.24,5.7102E-06,5.7102E-06
0.25,7.1612E-06,7.1612E-06
0.26,8.985E-06,8.985E-06
0.27,1.12597E-05,1.12597E-05
0.28,1.4696E-05,1.4696E-05
0.29,1.8286E-05,1.8286E-05
0.3,2.2786E-05,2.2786E-05
0.31,2.837E-05,2.837E-05
0.32,3.5342E-05,3.5342E-05
0.33,4.39E-05,4.39E-05
0.34,5.4478E-05,5.4478E-05
0.35,6.7642E-05,6.7642E-05
0.36,8.3694E-05,8.3694E-05
0.37,0.000103204,0.000103204
0.38,0.0001329,0.0001329
0.39,0.000162,0.000162
0.4,0.00019726,0.00019726
0.41,0.00023868,0.00023868
0.42,0.00028746,0.00028746
0.43,0.000345,0.000345
0.44,0.00041058,0.00041058
0.45,0.00048562,0.00048562
0.46,0.00057146,0.00057146
0.47,0.00066588,0.00066588
0.48,0.00077092,0.00077092
0.49,0.00088732,0.00088732
0.5,0.00101208,0.00101208
0.51,0.0011474,0.0011474
0.52,0.001322,0.001322
0.53,0.0014742,0.0014742
0.54,0.0016344,0.0016344
0.55,0.0018016,0.0018016
0.56,0.0019782,0.0019782
0.57,0.0021596,0.0021596
0.58,0.0023474,0.0023474
0.59,0.0025524,0.0025524
0.6,0.002751,0.002751
0.61,0.0029552,0.0029552
0.62,0.003164,0.003164
0.63,0.0033778,0.0033778
0.64,0.0035942,0.0035942
0.65,0.003814,0.003814
0.66,0.004041,0.004041
0.67,0.0042696,0.0042696
0.68,0.0045016,0.0045016
0.69,0.0047372,0.0047372
0.7,0.0049728,0.0049728
0.71,0.0052126,0.0052126
0.72,0.0054572,0.0054572
0.73,0.005704,0.005704
0.74,0.0059536,0.0059536
0.75,0.0062056,0.0062056
0.76,0.0064612,0.0064612
0.77,0.006719,0.006719
0.78,0.0069786,0.0069786
0.79,0.007239,0.007239
0.8,0.007504,0.007504
0.81,0.0077674,0.0077674
0.82,0.0080356,0.0080356
0.83,0.0083076,0.0083076
0.84,0.00858,0.00858
0.85,0.008855,0.008855
0.86,0.0091334,0.0091334
0.87,0.0094126,0.0094126
0.88,0.0096938,0.0096938
0.89,0.0099794,0.0099794
0.9,0.0102644,0.0102644
0.91,0.010552,0.010552
0.92,0.0108412,0.0108412
0.93,0.0111322,0.0111322
0.94,0.0114266,0.0114266
0.95,0.011748,0.011748
0.96,0.012044,0.012044
0.97,0.01234,0.01234
0.98,0.012642,0.012642
0.99,0.012942,0.012942
1,0.013236,0.013236
