V1,I1,absI
-0.02,-5.36048E-08,5.36048E-08
-0.03,-7.96944E-08,7.96944E-08
-0.04,-1.0608E-07,1.0608E-07
-0.05,-1.3658E-07,1.3658E-07
-0.06,-1.688E-07,1.688E-07
-0.07,-2.0504E-07,2.0504E-07
-0.08,-2.4716E-07,2.4716E-07
-0.09,-2.9384E-07,2.9384E-07
-0.1,-3.4814E-07,3.4814E-07
-0.11,-4.1048E-07,4.1048E-07
-0.12,-4.8194E-07,4.8194E-07
-0.13,-5.6596E-07,5.6596E-07
-0.14,-6.628E-07,6.628E-07
-0.15,-7.735E-07,7.735E-07
-0.16,-9.0402E-07,9.0402E-07
-0.17,-1.0545E-06,1.0545E-06
-0.18,-1.1519E-06,1.1519E-06
-0.19,-1.3449E-06,1.3449E-06
-0.2,-1.5697E-06,1.5697E-06
-0.21,-1.8269E-06,1.8269E-06
-0.22,-2.1258E-06,2.1258E-06
-0.23,-2.4658E-06,2.4658E-06
-0.24,-2.8668E-06,2.8668E-06
-0.25,-3.3278E-06,3.3278E-06
-0.26,-3.853E-06,3.853E-06
-0.27,-4.4636E-06,4.4636E-06
-0.28,-5.1651E-06,5.1651E-06
-0.29,-5.9512E-06,5.9512E-06
-0.3,-6.8681E-06,6.8681E-06
-0.31,-7.9183E-06,7.9183E-06
-0.32,-9.1204E-06,9.1204E-06
-0.33,-1.04966E-05,1.04966E-05
-0.34,-1.1492E-05,1.1492E-05
-0.35,-1.3278E-05,1.3278E-05
-0.36,-1.531E-05,1.531E-05
-0.37,-1.764E-05,1.764E-05
-0.38,-2.0248E-05,2.0248E-05
-0.39,-2.3206E-05,2.3206E-05
-0.4,-2.6606E-05,2.6606E-05
-0.41,-3.0462E-05,3.0462E-05
-0.42,-3.4826E-05,3.4826E-05
-0.43,-3.9762E-05,3.9762E-05
-0.44,-4.5346E-05,4.5346E-05
-0.45,-5.1642E-05,5.1642E-05
-0.46,-5.8746E-05,5.8746E-05
-0.47,-6.6616E-05,6.6616E-05
-0.48,-7.5678E-05,7.5678E-05
-0.49,-8.5618E-05,8.5618E-05
-0.5,-9.6908E-05,9.6908E-05
-0.51,-0.000109626,0.000109626
-0.52,-0.00011812,0.00011812
-0.53,-0.00013372,0.00013372
-0.54,-0.00015094,0.00015094
-0.55,-0.00016988,0.00016988
-0.56,-0.00019104,0.00019104
-0.57,-0.00021432,0.00021432
-0.58,-0.0002397,0.0002397
-0.59,-0.0002679,0.0002679
-0.6,-0.00029868,0.00029868
-0.61,-0.00033198,0.00033198
-0.62,-0.0003685,0.0003685
-0.63,-0.00040866,0.00040866
-0.64,-0.00045134,0.00045134
-0.65,-0.0004981,0.0004981
-0.66,-0.00054826,0.00054826
-0.67,-0.00060182,0.00060182
-0.68,-0.00065984,0.00065984
-0.69,-0.00072164,0.00072164
-0.7,-0.000787,0.000787
-0.71,-0.00085732,0.00085732
-0.72,-0.00093178,0.00093178
-0.73,-0.00100506,0.00100506
-0.74,-0.00108812,0.00108812
-0.75,-0.0011456,0.0011456
-0.76,-0.0012378,0.0012378
-0.77,-0.0013342,0.0013342
-0.78,-0.0014342,0.0014342
-0.79,-0.001539,0.001539
-0.8,-0.0016484,0.0016484
-0.81,-0.0017618,0.0017618
-0.82,-0.0018798,0.0018798
-0.83,-0.0019998,0.0019998
-0.84,-0.0021264,0.0021264
-0.85,-0.002258,0.002258
-0.86,-0.0023934,0.0023934
-0.87,-0.0025326,0.0025326
-0.88,-0.0026762,0.0026762
-0.89,-0.0028236,0.0028236
-0.9,-0.0029754,0.0029754
-0.91,-0.0031314,0.0031314
-0.92,-0.003291,0.003291
-0.93,-0.0034564,0.0034564
-0.94,-0.0036262,0.0036262
-0.95,-0.0037996,0.0037996
-0.96,-0.0039762,0.0039762
-0.97,-0.0041538,0.0041538
-0.98,-0.0043388,0.0043388
-0.99,-0.0045266,0.0045266
-1,-0.0047158,0.0047158
-1,-0.0047098,0.0047098
-0.99,-0.0044944,0.0044944
-0.98,-0.004284,0.004284
-0.97,-0.0040802,0.0040802
-0.96,-0.0038826,0.0038826
-0.95,-0.0036902,0.0036902
-0.94,-0.0035028,0.0035028
-0.93,-0.0033214,0.0033214
-0.92,-0.0031454,0.0031454
-0.91,-0.002974,0.002974
-0.9,-0.0028088,0.0028088
-0.89,-0.0026488,0.0026488
-0.88,-0.0024934,0.0024934
-0.87,-0.002344,0.002344
-0.86,-0.0021998,0.0021998
-0.85,-0.0020606,0.0020606
-0.84,-0.001926,0.001926
-0.83,-0.001798,0.001798
-0.82,-0.0016748,0.0016748
-0.81,-0.0015572,0.0015572
-0.8,-0.0014452,0.0014452
-0.79,-0.001338,0.001338
-0.78,-0.0012364,0.0012364
-0.77,-0.0011402,0.0011402
-0.76,-0.0010492,0.0010492
-0.75,-0.0009643,0.0009643
-0.74,-0.00088266,0.00088266
-0.73,-0.0008059,0.0008059
-0.72,-0.00073504,0.00073504
-0.71,-0.0006689,0.0006689
-0.7,-0.00060698,0.00060698
-0.69,-0.00054968,0.00054968
-0.68,-0.00049668,0.00049668
-0.67,-0.00044792,0.00044792
-0.66,-0.00040302,0.00040302
-0.65,-0.00036194,0.00036194
-0.64,-0.00032436,0.00032436
-0.63,-0.00029018,0.00029018
-0.62,-0.00025882,0.00025882
-0.61,-0.00023084,0.00023084
-0.6,-0.00020524,0.00020524
-0.59,-0.0001823,0.0001823
-0.58,-0.00016156,0.00016156
-0.57,-0.00014308,0.00014308
-0.56,-0.00012648,0.00012648
-0.55,-0.00011166,0.00011166
-0.54,-9.8856E-05,9.8856E-05
-0.53,-8.6922E-05,8.6922E-05
-0.52,-7.6424E-05,7.6424E-05
-0.51,-6.708E-05,6.708E-05
-0.5,-5.8818E-05,5.8818E-05
-0.49,-5.1568E-05,5.1568E-05
-0.48,-4.5104E-05,4.5104E-05
-0.47,-3.945E-05,3.945E-05
-0.46,-3.4464E-05,3.4464E-05
-0.45,-3.0078E-05,3.0078E-05
-0.44,-2.6222E-05,2.6222E-05
-0.43,-2.2838E-05,2.2838E-05
-0.42,-1.987E-05,1.987E-05
-0.41,-1.7294E-05,1.7294E-05
-0.4,-1.5014E-05,1.5014E-05
-0.39,-1.3028E-05,1.3028E-05
-0.38,-1.1312E-05,1.1312E-05
-0.37,-9.8666E-06,9.8666E-06
-0.36,-8.5412E-06,8.5412E-06
-0.35,-7.3943E-06,7.3943E-06
-0.34,-6.3943E-06,6.3943E-06
-0.33,-5.5268E-06,5.5268E-06
-0.32,-4.7791E-06,4.7791E-06
-0.31,-4.1252E-06,4.1252E-06
-0.3,-3.5628E-06,3.5628E-06
-0.29,-3.0716E-06,3.0716E-06
-0.28,-2.6464E-06,2.6464E-06
-0.27,-2.281E-06,2.281E-06
-0.26,-1.9641E-06,1.9641E-06
-0.25,-1.6891E-06,1.6891E-06
-0.24,-1.4533E-06,1.4533E-06
-0.23,-1.2496E-06,1.2496E-06
-0.22,-1.0742E-06,1.0742E-06
-0.21,-9.2848E-07,9.2848E-07
-0.2,-7.9412E-07,7.9412E-07
-0.19,-6.7992E-07,6.7992E-07
-0.18,-5.8274E-07,5.8274E-07
-0.17,-4.9908E-07,4.9908E-07
-0.16,-4.2694E-07,4.2694E-07
-0.15,-3.653E-07,3.653E-07
-0.14,-3.1202E-07,3.1202E-07
-0.13,-2.6642E-07,2.6642E-07
-0.12,-2.2654E-07,2.2654E-07
-0.11,-1.929E-07,1.929E-07
-0.1,-1.6378E-07,1.6378E-07
-0.09,-1.384E-07,1.384E-07
-0.08,-1.166E-07,1.166E-07
-0.07,-9.83544E-08,9.83544E-08
-0.06,-8.095E-08,8.095E-08
-0.05,-6.59754E-08,6.59754E-08
-0.04,-5.15886E-08,5.15886E-08
-0.03,-3.86188E-08,3.86188E-08
-0.02,-2.59256E-08,2.59256E-08
-0.01,-1.29242E-08,1.29242E-08
0,1.0864E-10,1.0864E-10
0.01,1.47382E-08,1.47382E-08
0.02,3.12028E-08,3.12028E-08
0.03,4.93414E-08,4.93414E-08
0.04,7.13676E-08,7.13676E-08
0.05,9.68438E-08,9.68438E-08
0.06,1.2886E-07,1.2886E-07
0.07,1.6732E-07,1.6732E-07
0.08,2.1418E-07,2.1418E-07
0.09,2.7176E-07,2.7176E-07
0.1,3.4366E-07,3.4366E-07
0.11,4.3332E-07,4.3332E-07
0.12,5.446E-07,5.446E-07
0.13,6.8288E-07,6.8288E-07
0.14,8.5786E-07,8.5786E-07
0.15,1.0749E-06,1.0749E-06
0.16,1.394E-06,1.394E-06
0.17,1.7409E-06,1.7409E-06
0.18,2.1756E-06,2.1756E-06
0.19,2.7198E-06,2.7198E-06
0.2,3.3928E-06,3.3928E-06
0.21,4.2397E-06,4.2397E-06
0.22,5.2966E-06,5.2966E-06
0.23,6.6195E-06,6.6195E-06
0.24,8.2631E-06,8.2631E-06
0.25,1.03151E-05,1.03151E-05
0.26,1.3314E-05,1.3314E-05
0.27,1.6524E-05,1.6524E-05
0.28,2.0536E-05,2.0536E-05
0.29,2.5426E-05,2.5426E-05
0.3,3.1542E-05,3.1542E-05
0.31,3.9086E-05,3.9086E-05
0.32,4.8368E-05,4.8368E-05
0.33,5.9766E-05,5.9766E-05
0.34,7.3716E-05,7.3716E-05
0.35,9.0738E-05,9.0738E-05
0.36,0.00011151,0.00011151
0.37,0.00014174,0.00014174
0.38,0.00017202,0.00017202
0.39,0.00020804,0.00020804
0.4,0.00025048,0.00025048
0.41,0.00030046,0.00030046
0.42,0.00035792,0.00035792
0.43,0.00042388,0.00042388
0.44,0.00049954,0.00049954
0.45,0.00058404,0.00058404
0.46,0.00067788,0.00067788
0.47,0.0007821,0.0007821
0.48,0.0008952,0.0008952
0.49,0.00101758,0.00101758
0.5,0.00114926,0.00114926
0.51,0.0013188,0.0013188
0.52,0.001466,0.001466
0.53,0.0016214,0.0016214
0.54,0.0017854,0.0017854
0.55,0.0019548,0.0019548
0.56,0.0021308,0.0021308
0.57,0.0023134,0.0023134
0.58,0.0025004,0.0025004
0.59,0.0026924,0.0026924
0.6,0.0028908,0.0028908
0.61,0.0030918,0.0030918
0.62,0.0032976,0.0032976
0.63,0.003509,0.003509
0.64,0.0037222,0.0037222
0.65,0.0039388,0.0039388
0.66,0.004161,0.004161
0.67,0.0043844,0.0043844
0.68,0.0046108,0.0046108
0.69,0.0048428,0.0048428
0.7,0.0050732,0.0050732
0.71,0.0053088,0.0053088
0.72,0.0055494,0.0055494
0.73,0.0057984,0.0057984
0.74,0.0060432,0.0060432
0.75,0.00629,0.00629
0.76,0.0065394,0.0065394
0.77,0.0067914,0.0067914
0.78,0.007046,0.007046
0.79,0.007303,0.007303
0.8,0.0075622,0.0075622
0.81,0.0078218,0.0078218
0.82,0.0080858,0.0080858
0.83,0.0083522,0.0083522
0.84,0.0086206,0.0086206
0.85,0.0088914,0.0088914
0.86,0.0091628,0.0091628
0.87,0.0094366,0.0094366
0.88,0.0097146,0.0097146
0.89,0.0099924,0.0099924
0.9,0.0102726,0.0102726
0.91,0.0105568,0.0105568
0.92,0.0108388,0.0108388
0.93,0.0111246,0.0111246
0.94,0.0114168,0.0114168
0.95,0.011734,0.011734
0.96,0.012026,0.012026
0.97,0.01232,0.01232
0.98,0.012614,0.012614
0.99,0.012912,0.012912
1,0.013214,0.013214
