V1,I1,absI
-1.16,-0.0075368,0.0075368
-1.17,-0.0077786,0.0077786
-1.18,-0.0080234,0.0080234
-1.19,-0.0082682,0.0082682
-1.2,-0.0085192,0.0085192
-1.21,-0.008771,0.008771
-1.22,-0.0090034,0.0090034
-1.23,-0.0092618,0.0092618
-1.24,-0.0095222,0.0095222
-1.25,-0.0097874,0.0097874
-1.26,-0.0100532,0.0100532
-1.27,-0.010322,0.010322
-1.28,-0.010593,0.010593
-1.29,-0.010867,0.010867
-1.3,-0.0111436,0.0111436
-1.31,-0.0114222,0.0114222
-1.32,-0.011662,0.011662
-1.33,-0.011948,0.011948
-1.34,-0.012234,0.012234
-1.35,-0.012526,0.012526
-1.36,-0.012822,0.012822
-1.37,-0.013114,0.013114
-1.38,-0.013414,0.013414
-1.39,-0.013714,0.013714
-1.4,-0.014016,0.014016
-1.41,-0.014328,0.014328
-1.42,-0.014788,0.014788
-1.43,-0.015112,0.015112
-1.44,-0.015424,0.015424
-1.45,-0.015742,0.015742
-1.46,-0.016058,0.016058
-1.47,-0.016382,0.016382
-1.48,-0.016704,0.016704
-1.49,-0.017028,0.017028
-1.5,-0.017352,0.017352
-1.51,-0.017682,0.017682
-1.52,-0.01801,0.01801
-1.53,-0.018342,0.018342
-1.54,-0.018674,0.018674
-1.55,-0.01901,0.01901
-1.56,-0.019342,0.019342
-1.57,-0.01967,0.01967
-1.58,-0.020008,0.020008
-1.59,-0.020344,0.020344
-1.6,-0.02068,0.02068
-1.61,-0.021012,0.021012
-1.62,-0.021352,0.021352
-1.63,-0.021698,0.021698
-1.64,-0.022044,0.022044
-1.65,-0.02239,0.02239
-1.66,-0.02274,0.02274
-1.67,-0.023088,0.023088
-1.68,-0.023436,0.023436
-1.69,-0.023788,0.023788
-1.7,-0.024144,0.024144
-1.71,-0.024498,0.024498
-1.72,-0.024846,0.024846
-1.73,-0.024998,0.024998
-1.74,-0.025336,0.025336
-1.75,-0.025694,0.025694
-1.76,-0.026052,0.026052
-1.77,-0.026414,0.026414
-1.78,-0.026778,0.026778
-1.79,-0.027144,0.027144
-1.8,-0.027512,0.027512
-1.81,-0.027878,0.027878
-1.82,-0.028246,0.028246
-1.83,-0.028618,0.028618
-1.84,-0.028992,0.028992
-1.85,-0.029366,0.029366
-1.86,-0.029742,0.029742
-1.87,-0.030122,0.030122
-1.88,-0.030502,0.030502
-1.89,-0.030882,0.030882
-1.9,-0.031266,0.031266
-1.91,-0.03165,0.03165
-1.92,-0.032036,0.032036
-1.93,-0.032426,0.032426
-1.94,-0.032816,0.032816
-1.95,-0.033206,0.033206
-1.96,-0.033604,0.033604
-1.97,-0.033998,0.033998
-1.98,-0.034394,0.034394
-1.99,-0.034796,0.034796
-2,-0.035202,0.035202
-2,-0.035194,0.035194
-1.99,-0.034756,0.034756
-1.98,-0.034322,0.034322
-1.97,-0.033894,0.033894
-1.96,-0.03346,0.03346
-1.95,-0.033034,0.033034
-1.94,-0.032608,0.032608
-1.93,-0.032184,0.032184
-1.92,-0.031766,0.031766
-1.91,-0.031348,0.031348
-1.9,-0.030932,0.030932
-1.89,-0.030522,0.030522
-1.88,-0.03011,0.03011
-1.87,-0.029698,0.029698
-1.86,-0.029292,0.029292
-1.85,-0.028888,0.028888
-1.84,-0.028484,0.028484
-1.83,-0.028086,0.028086
-1.82,-0.027688,0.027688
-1.81,-0.027288,0.027288
-1.8,-0.026896,0.026896
-1.79,-0.026506,0.026506
-1.78,-0.026114,0.026114
-1.77,-0.025726,0.025726
-1.76,-0.025338,0.025338
-1.75,-0.024958,0.024958
-1.74,-0.024574,0.024574
-1.73,-0.024194,0.024194
-1.72,-0.023814,0.023814
-1.71,-0.023438,0.023438
-1.7,-0.023064,0.023064
-1.69,-0.02269,0.02269
-1.68,-0.022322,0.022322
-1.67,-0.021956,0.021956
-1.66,-0.021588,0.021588
-1.65,-0.021224,0.021224
-1.64,-0.02086,0.02086
-1.63,-0.0205,0.0205
-1.62,-0.020136,0.020136
-1.61,-0.019778,0.019778
-1.6,-0.019424,0.019424
-1.59,-0.019074,0.019074
-1.58,-0.018722,0.018722
-1.57,-0.018374,0.018374
-1.56,-0.018028,0.018028
-1.55,-0.017682,0.017682
-1.54,-0.01734,0.01734
-1.53,-0.017002,0.017002
-1.52,-0.016664,0.016664
-1.51,-0.01633,0.01633
-1.5,-0.015996,0.015996
-1.49,-0.015666,0.015666
-1.48,-0.01534,0.01534
-1.47,-0.015012,0.015012
-1.46,-0.014688,0.014688
-1.45,-0.014368,0.014368
-1.44,-0.01405,0.01405
-1.43,-0.013734,0.013734
-1.42,-0.01342,0.01342
-1.41,-0.01311,0.01311
-1.4,-0.012804,0.012804
-1.39,-0.0125,0.0125
-1.38,-0.0122,0.0122
-1.37,-0.0119,0.0119
-1.36,-0.011602,0.011602
-1.35,-0.011306,0.011306
-1.34,-0.011016,0.011016
-1.33,-0.010728,0.010728
-1.32,-0.010442,0.010442
-1.31,-0.01016,0.01016
-1.3,-0.009889,0.009889
-1.29,-0.0096124,0.0096124
-1.28,-0.0093382,0.0093382
-1.27,-0.009068,0.009068
-1.26,-0.0088018,0.0088018
-1.25,-0.008538,0.008538
-1.24,-0.008276,0.008276
-1.23,-0.008019,0.008019
-1.22,-0.007765,0.007765
-1.21,-0.0075148,0.0075148
-1.2,-0.0072696,0.0072696
-1.19,-0.0070266,0.0070266
-1.18,-0.0067864,0.0067864
-1.17,-0.0065502,0.0065502
-1.16,-0.006318,0.006318
-1.15,-0.0060892,0.0060892
-1.14,-0.005864,0.005864
-1.13,-0.0056436,0.0056436
-1.12,-0.0054256,0.0054256
-1.11,-0.005212,0.005212
-1.1,-0.005003,0.005003
-1.09,-0.0047972,0.0047972
-1.08,-0.0045952,0.0045952
-1.07,-0.004399,0.004399
-1.06,-0.0042052,0.0042052
-1.05,-0.0040162,0.0040162
-1.04,-0.003832,0.003832
-1.03,-0.0036548,0.0036548
-1.02,-0.0034786,0.0034786
-1.01,-0.0033068,0.0033068
-1,-0.0031388,0.0031388
-0.99,-0.002976,0.002976
-0.98,-0.0028176,0.0028176
-0.97,-0.002664,0.002664
-0.96,-0.002515,0.002515
-0.95,-0.0023706,0.0023706
-0.94,-0.0022308,0.0022308
-0.93,-0.002096,0.002096
-0.92,-0.0019658,0.0019658
-0.91,-0.001841,0.001841
-0.9,-0.001721,0.001721
-0.89,-0.0016058,0.0016058
-0.88,-0.0014956,0.0014956
-0.87,-0.00139,0.00139
-0.86,-0.0012898,0.0012898
-0.85,-0.0011942,0.0011942
-0.84,-0.0011024,0.0011024
-0.83,-0.0010172,0.0010172
-0.82,-0.0009384,0.0009384
-0.81,-0.0008612,0.0008612
-0.8,-0.0007891,0.0007891
-0.79,-0.00072152,0.00072152
-0.78,-0.00065844,0.00065844
-0.77,-0.0005997,0.0005997
-0.76,-0.00054504,0.00054504
-0.75,-0.00049438,0.00049438
-0.74,-0.00044752,0.00044752
-0.73,-0.000404,0.000404
-0.72,-0.0003642,0.0003642
-0.71,-0.00032772,0.00032772
-0.7,-0.00029432,0.00029432
-0.69,-0.00026396,0.00026396
-0.68,-0.00023634,0.00023634
-0.67,-0.00021142,0.00021142
-0.66,-0.00018866,0.00018866
-0.65,-0.00016828,0.00016828
-0.64,-0.00014972,0.00014972
-0.63,-0.00013306,0.00013306
-0.62,-0.00011796,0.00011796
-0.61,-0.00010474,0.00010474
-0.6,-9.338E-05,9.338E-05
-0.59,-8.248E-05,8.248E-05
-0.58,-7.2794E-05,7.2794E-05
-0.57,-6.4272E-05,6.4272E-05
-0.56,-5.6626E-05,5.6626E-05
-0.55,-4.9844E-05,4.9844E-05
-0.54,-4.3836E-05,4.3836E-05
-0.53,-3.8576E-05,3.8576E-05
-0.52,-3.3866E-05,3.3866E-05
-0.51,-2.9714E-05,2.9714E-05
-0.5,-2.6064E-05,2.6064E-05
-0.49,-2.2854E-05,2.2854E-05
-0.48,-2.0006E-05,2.0006E-05
-0.47,-1.7528E-05,1.7528E-05
-0.46,-1.5318E-05,1.5318E-05
-0.45,-1.3378E-05,1.3378E-05
-0.44,-1.1702E-05,1.1702E-05
-0.43,-1.02E-05,1.02E-05
-0.42,-8.9583E-06,8.9583E-06
-0.41,-7.8012E-06,7.8012E-06
-0.4,-6.792E-06,6.792E-06
-0.39,-5.9154E-06,5.9154E-06
-0.38,-5.15E-06,5.15E-06
-0.37,-4.4772E-06,4.4772E-06
-0.36,-3.8914E-06,3.8914E-06
-0.35,-3.3787E-06,3.3787E-06
-0.34,-2.9337E-06,2.9337E-06
-0.33,-2.5442E-06,2.5442E-06
-0.32,-2.2051E-06,2.2051E-06
-0.31,-1.9125E-06,1.9125E-06
-0.3,-1.6557E-06,1.6557E-06
-0.29,-1.4327E-06,1.4327E-06
-0.28,-1.2417E-06,1.2417E-06
-0.27,-1.0736E-06,1.0736E-06
-0.26,-9.3716E-07,9.3716E-07
-0.25,-8.083E-07,8.083E-07
-0.24,-6.973E-07,6.973E-07
-0.23,-6.0164E-07,6.0164E-07
