V1,I1,absI
-0.25,-1.7072E-07,1.7072E-07
-0.26,-1.9862E-07,1.9862E-07
-0.27,-2.2842E-07,2.2842E-07
-0.28,-2.643E-07,2.643E-07
-0.29,-3.0534E-07,3.0534E-07
-0.3,-3.5008E-07,3.5008E-07
-0.31,-4.0328E-07,4.0328E-07
-0.32,-4.6338E-07,4.6338E-07
-0.33,-5.2842E-07,5.2842E-07
-0.34,-6.0672E-07,6.0672E-07
-0.35,-6.9468E-07,6.9468E-07
-0.36,-7.8826E-07,7.8826E-07
-0.37,-9.0138E-07,9.0138E-07
-0.38,-1.02836E-06,1.02836E-06
-0.39,-9.5718E-07,9.5718E-07
-0.4,-1.10646E-06,1.10646E-06
-0.41,-1.1333E-06,1.1333E-06
-0.42,-1.3076E-06,1.3076E-06
-0.43,-1.498E-06,1.498E-06
-0.44,-1.7193E-06,1.7193E-06
-0.45,-1.9564E-06,1.9564E-06
-0.46,-2.2364E-06,2.2364E-06
-0.47,-2.5491E-06,2.5491E-06
-0.48,-2.8596E-06,2.8596E-06
-0.49,-3.2474E-06,3.2474E-06
-0.5,-3.675E-06,3.675E-06
-0.51,-4.1547E-06,4.1547E-06
-0.52,-4.6922E-06,4.6922E-06
-0.53,-5.2922E-06,5.2922E-06
-0.54,-5.957E-06,5.957E-06
-0.55,-6.6962E-06,6.6962E-06
-0.56,-7.5244E-06,7.5244E-06
-0.57,-8.4357E-06,8.4357E-06
-0.58,-9.4527E-06,9.4527E-06
-0.59,-1.05077E-05,1.05077E-05
-0.6,-1.0388E-05,1.0388E-05
-0.61,-1.177E-05,1.177E-05
-0.62,-1.3276E-05,1.3276E-05
-0.63,-1.4998E-05,1.4998E-05
-0.64,-1.6804E-05,1.6804E-05
-0.65,-1.889E-05,1.889E-05
-0.66,-2.1186E-05,2.1186E-05
-0.67,-2.363E-05,2.363E-05
-0.68,-2.6436E-05,2.6436E-05
-0.69,-2.9522E-05,2.9522E-05
-0.7,-3.2726E-05,3.2726E-05
-0.71,-3.647E-05,3.647E-05
-0.72,-4.0528E-05,4.0528E-05
-0.73,-4.4692E-05,4.4692E-05
-0.74,-4.9642E-05,4.9642E-05
-0.75,-5.4992E-05,5.4992E-05
-0.76,-6.0798E-05,6.0798E-05
-0.77,-6.671E-05,6.671E-05
-0.78,-7.3572E-05,7.3572E-05
-0.79,-8.107E-05,8.107E-05
-0.8,-8.8716E-05,8.8716E-05
-0.81,-9.7572E-05,9.7572E-05
-0.82,-0.000107068,0.000107068
-0.83,-0.00010298,0.00010298
-0.84,-0.00011372,0.00011372
-0.85,-0.00012512,0.00012512
-0.86,-0.0001373,0.0001373
-0.87,-0.0001503,0.0001503
-0.88,-0.00016426,0.00016426
-0.89,-0.0001792,0.0001792
-0.9,-0.00019516,0.00019516
-0.91,-0.00021228,0.00021228
-0.92,-0.0002306,0.0002306
-0.93,-0.00025024,0.00025024
-0.94,-0.00027186,0.00027186
-0.95,-0.00029392,0.00029392
-0.96,-0.00031574,0.00031574
-0.97,-0.00034084,0.00034084
-0.98,-0.00036716,0.00036716
-0.99,-0.00039394,0.00039394
-1,-0.00042462,0.00042462
-1.01,-0.00045462,0.00045462
-1.02,-0.00048882,0.00048882
-1.03,-0.00052394,0.00052394
-1.04,-0.00055906,0.00055906
-1.05,-0.00059862,0.00059862
-1.06,-0.00063988,0.00063988
-1.07,-0.00067944,0.00067944
-1.08,-0.00072452,0.00072452
-1.09,-0.00077148,0.00077148
-1.1,-0.00081728,0.00081728
-1.11,-0.00086816,0.00086816
-1.12,-0.00092078,0.00092078
-1.13,-0.00097086,0.00097086
-1.14,-0.0010277,0.0010277
-1.15,-0.0010863,0.0010863
-1.16,-0.00114264,0.00114264
-1.17,-0.001122,0.001122
-1.18,-0.001189,0.001189
-1.19,-0.0012562,0.0012562
-1.2,-0.001313,0.001313
-1.21,-0.0013812,0.0013812
-1.22,-0.0014514,0.0014514
-1.23,-0.0015232,0.0015232
-1.24,-0.001597,0.001597
-1.25,-0.0016722,0.0016722
-1.26,-0.001749,0.001749
-1.27,-0.0018268,0.0018268
-1.28,-0.0019068,0.0019068
-1.29,-0.001987,0.001987
-1.3,-0.0020648,0.0020648
-1.31,-0.0021494,0.0021494
-1.32,-0.0022352,0.0022352
-1.33,-0.0023224,0.0023224
-1.34,-0.0024112,0.0024112
-1.35,-0.002501,0.002501
-1.36,-0.0025934,0.0025934
-1.37,-0.002686,0.002686
-1.38,-0.0027794,0.0027794
-1.39,-0.0028742,0.0028742
-1.4,-0.0029704,0.0029704
-1.41,-0.0030674,0.0030674
-1.42,-0.0031656,0.0031656
-1.43,-0.0032646,0.0032646
-1.44,-0.0033662,0.0033662
-1.45,-0.003474,0.003474
-1.46,-0.0035674,0.0035674
-1.47,-0.0036716,0.0036716
-1.48,-0.0037752,0.0037752
-1.49,-0.0038796,0.0038796
-1.5,-0.0039854,0.0039854
-1.5,-0.0039594,0.0039594
-1.49,-0.0037706,0.0037706
-1.48,-0.0035924,0.0035924
-1.47,-0.0034224,0.0034224
-1.46,-0.00326,0.00326
-1.45,-0.0031078,0.0031078
-1.44,-0.0029568,0.0029568
-1.43,-0.0028158,0.0028158
-1.42,-0.0026798,0.0026798
-1.41,-0.0025456,0.0025456
-1.4,-0.002419,0.002419
-1.39,-0.0022962,0.0022962
-1.38,-0.0021766,0.0021766
-1.37,-0.0020624,0.0020624
-1.36,-0.0019526,0.0019526
-1.35,-0.0018446,0.0018446
-1.34,-0.0017426,0.0017426
-1.33,-0.0016446,0.0016446
-1.32,-0.00155,0.00155
-1.31,-0.001459,0.001459
-1.3,-0.0013724,0.0013724
-1.29,-0.0012888,0.0012888
-1.28,-0.0012092,0.0012092
-1.27,-0.0011328,0.0011328
-1.26,-0.00106,0.00106
-1.25,-0.00099186,0.00099186
-1.24,-0.00092432,0.00092432
-1.23,-0.00086104,0.00086104
-1.22,-0.00080126,0.00080126
-1.21,-0.00074488,0.00074488
-1.2,-0.0006917,0.0006917
-1.19,-0.00064122,0.00064122
-1.18,-0.0005938,0.0005938
-1.17,-0.00054886,0.00054886
