V1,I1,absI
0.37,2.366E-05,2.366E-05
0.36,1.9418E-05,1.9418E-05
0.35,1.5874E-05,1.5874E-05
0.34,1.295E-05,1.295E-05
0.33,1.049E-05,1.049E-05
0.32,8.2132E-06,8.2132E-06
0.31,6.6594E-06,6.6594E-06
0.3,5.4067E-06,5.4067E-06
0.29,4.3729E-06,4.3729E-06
0.28,3.5212E-06,3.5212E-06
0.27,2.8458E-06,2.8458E-06
0.26,2.2863E-06,2.2863E-06
0.25,1.8418E-06,1.8418E-06
0.24,1.4827E-06,1.4827E-06
0.23,1.1857E-06,1.1857E-06
0.22,8.7636E-07,8.7636E-07
0.21,7.1034E-07,7.1034E-07
0.2,5.7222E-07,5.7222E-07
0.19,4.6128E-07,4.6128E-07
0.18,3.6974E-07,3.6974E-07
0.17,2.959E-07,2.959E-07
0.16,2.3716E-07,2.3716E-07
0.15,1.889E-07,1.889E-07
0.14,1.5022E-07,1.5022E-07
0.13,1.1996E-07,1.1996E-07
0.12,8.9539E-08,8.9539E-08
0.11,7.00574E-08,7.00574E-08
0.1,5.4335E-08,5.4335E-08
0.09,4.23334E-08,4.23334E-08
0.08,3.25454E-08,3.25454E-08
0.07,2.48758E-08,2.48758E-08
0.06,1.8954E-08,1.8954E-08
0.05,1.39334E-08,1.39334E-08
0.04,1.02098E-08,1.02098E-08
0.03,6.1324E-09,6.1324E-09
0.02,3.9238E-09,3.9238E-09
0.01,1.5322E-09,1.5322E-09
0,1.3339E-10,1.3339E-10
-0.01,-1.2101E-09,1.2101E-09
-0.02,-2.7687E-09,2.7687E-09
-0.03,-3.6557E-09,3.6557E-09
-0.04,-5.1285E-09,5.1285E-09
-0.05,-6.0393E-09,6.0393E-09
-0.06,-7.5811E-09,7.5811E-09
-0.07,-8.6314E-09,8.6314E-09
-0.08,-1.04055E-08,1.04055E-08
-0.09,-1.17312E-08,1.17312E-08
-0.1,-1.39748E-08,1.39748E-08
-0.11,-1.64986E-08,1.64986E-08
-0.12,-1.91146E-08,1.91146E-08
-0.13,-2.2657E-08,2.2657E-08
-0.14,-2.59528E-08,2.59528E-08
-0.15,-3.05248E-08,3.05248E-08
-0.16,-3.4976E-08,3.4976E-08
-0.17,-4.08022E-08,4.08022E-08
-0.18,-4.67206E-08,4.67206E-08
-0.19,-5.41596E-08,5.41596E-08
-0.2,-6.20484E-08,6.20484E-08
-0.21,-7.16022E-08,7.16022E-08
-0.22,-8.17652E-08,8.17652E-08
-0.23,-9.39084E-08,9.39084E-08
-0.24,-1.073278E-07,1.073278E-07
-0.25,-1.1938E-07,1.1938E-07
-0.26,-1.3876E-07,1.3876E-07
-0.27,-1.5994E-07,1.5994E-07
-0.28,-1.8382E-07,1.8382E-07
-0.29,-2.1242E-07,2.1242E-07
-0.3,-2.4378E-07,2.4378E-07
-0.31,-2.7978E-07,2.7978E-07
-0.32,-3.2116E-07,3.2116E-07
-0.33,-3.6682E-07,3.6682E-07
-0.34,-4.1898E-07,4.1898E-07
-0.35,-4.7774E-07,4.7774E-07
-0.36,-5.4426E-07,5.4426E-07
-0.37,-6.1908E-07,6.1908E-07
-0.38,-7.0302E-07,7.0302E-07
-0.39,-7.9714E-07,7.9714E-07
-0.4,-9.037E-07,9.037E-07
-0.41,-1.02232E-06,1.02232E-06
-0.42,-9.475E-07,9.475E-07
-0.43,-1.08872E-06,1.08872E-06
-0.44,-1.102E-06,1.102E-06
-0.45,-1.267E-06,1.267E-06
-0.46,-1.4517E-06,1.4517E-06
-0.47,-1.6577E-06,1.6577E-06
-0.48,-1.8824E-06,1.8824E-06
-0.49,-2.1437E-06,2.1437E-06
-0.5,-2.4223E-06,2.4223E-06
-0.51,-2.7512E-06,2.7512E-06
-0.52,-3.1172E-06,3.1172E-06
-0.53,-3.5138E-06,3.5138E-06
-0.54,-3.9709E-06,3.9709E-06
-0.55,-4.476E-06,4.476E-06
-0.56,-5.0271E-06,5.0271E-06
-0.57,-5.6572E-06,5.6572E-06
-0.58,-6.3314E-06,6.3314E-06
-0.59,-7.1101E-06,7.1101E-06
-0.6,-7.9659E-06,7.9659E-06
-0.61,-8.8812E-06,8.8812E-06
-0.62,-9.9224E-06,9.9224E-06
-0.63,-1.10865E-05,1.10865E-05
-0.64,-1.0736E-05,1.0736E-05
-0.65,-1.2142E-05,1.2142E-05
-0.66,-1.368E-05,1.368E-05
-0.67,-1.5306E-05,1.5306E-05
-0.68,-1.7172E-05,1.7172E-05
-0.69,-1.9224E-05,1.9224E-05
-0.7,-2.1412E-05,2.1412E-05
-0.71,-2.39E-05,2.39E-05
-0.72,-2.664E-05,2.664E-05
-0.73,-2.95E-05,2.95E-05
-0.74,-3.2814E-05,3.2814E-05
-0.75,-3.6408E-05,3.6408E-05
-0.76,-4.022E-05,4.022E-05
-0.77,-4.4534E-05,4.4534E-05
-0.78,-4.9226E-05,4.9226E-05
-0.79,-5.3944E-05,5.3944E-05
-0.8,-5.9546E-05,5.9546E-05
-0.81,-6.5562E-05,6.5562E-05
-0.82,-7.1572E-05,7.1572E-05
-0.83,-7.8768E-05,7.8768E-05
-0.84,-8.649E-05,8.649E-05
-0.85,-9.4838E-05,9.4838E-05
-0.86,-0.000103474,0.000103474
-0.87,-0.000113214,0.000113214
-0.88,-0.0001089,0.0001089
-0.89,-0.0001201,0.0001201
-0.9,-0.00013188,0.00013188
-0.91,-0.00014408,0.00014408
-0.92,-0.00015768,0.00015768
-0.93,-0.00017226,0.00017226
-0.94,-0.00018736,0.00018736
-0.95,-0.00020416,0.00020416
-0.96,-0.0002221,0.0002221
-0.97,-0.0002399,0.0002399
-0.98,-0.00026026,0.00026026
-0.99,-0.00028188,0.00028188
-1,-0.00030344,0.00030344
-1.01,-0.00032796,0.00032796
-1.02,-0.00035384,0.00035384
-1.03,-0.00037932,0.00037932
-1.04,-0.00040798,0.00040798
-1.05,-0.00043862,0.00043862
-1.06,-0.00046846,0.00046846
-1.07,-0.00050238,0.00050238
-1.08,-0.00053786,0.00053786
-1.09,-0.00057262,0.00057262
-1.1,-0.00061174,0.00061174
-1.11,-0.00065266,0.00065266
-1.12,-0.00069218,0.00069218
-1.13,-0.00073686,0.00073686
-1.14,-0.00078332,0.00078332
-1.15,-0.000828,0.000828
-1.16,-0.0008786,0.0008786
-1.17,-0.0009308,0.0009308
-1.18,-0.00098006,0.00098006
-1.19,-0.0010021,0.0010021
-1.2,-0.00105862,0.00105862
-1.21,-0.00111274,0.00111274
-1.22,-0.0011042,0.0011042
-1.23,-0.0011686,0.0011686
-1.24,-0.001234,0.001234
-1.25,-0.0013014,0.0013014
-1.26,-0.0013698,0.0013698
-1.27,-0.00144,0.00144
-1.28,-0.0015122,0.0015122
-1.29,-0.0015854,0.0015854
-1.3,-0.0016608,0.0016608
-1.31,-0.0017376,0.0017376
-1.32,-0.001816,0.001816
-1.33,-0.001896,0.001896
-1.34,-0.001978,0.001978
-1.35,-0.0020612,0.0020612
-1.36,-0.0021466,0.0021466
-1.37,-0.0022332,0.0022332
-1.38,-0.0023176,0.0023176
-1.39,-0.0024072,0.0024072
-1.4,-0.0024988,0.0024988
-1.41,-0.0025916,0.0025916
-1.42,-0.0026904,0.0026904
-1.43,-0.0027882,0.0027882
-1.44,-0.002884,0.002884
-1.45,-0.0029812,0.0029812
-1.46,-0.0030796,0.0030796
-1.47,-0.0031806,0.0031806
-1.48,-0.0032824,0.0032824
-1.49,-0.0033906,0.0033906
-1.5,-0.0034992,0.0034992
-1.51,-0.0036092,0.0036092
-1.52,-0.0037202,0.0037202
-1.53,-0.0038312,0.0038312
-1.54,-0.003943,0.003943
-1.55,-0.004048,0.004048
-1.56,-0.0041636,0.0041636
-1.57,-0.0042792,0.0042792
-1.58,-0.0043842,0.0043842
-1.59,-0.0045018,0.0045018
-1.6,-0.0046186,0.0046186
-1.61,-0.0047284,0.0047284
-1.62,-0.0048478,0.0048478
-1.63,-0.0049684,0.0049684
-1.64,-0.0050776,0.0050776
-1.65,-0.0051994,0.0051994
-1.66,-0.0053214,0.0053214
-1.67,-0.0054322,0.0054322
-1.68,-0.0055542,0.0055542
-1.69,-0.0056774,0.0056774
-1.7,-0.005786,0.005786
-1.71,-0.0059094,0.0059094
-1.72,-0.0060338,0.0060338
-1.73,-0.0061478,0.0061478
-1.74,-0.0062724,0.0062724
-1.75,-0.0063972,0.0063972
-1.76,-0.0065064,0.0065064
-1.77,-0.006631,0.006631
-1.78,-0.0067556,0.0067556
-1.79,-0.006881,0.006881
-1.8,-0.0069928,0.0069928
-1.8,-0.0069648,0.0069648
-1.79,-0.0067286,0.0067286
-1.78,-0.0064942,0.0064942
-1.77,-0.0062746,0.0062746
-1.76,-0.0060642,0.0060642
-1.75,-0.0058612,0.0058612
-1.74,-0.0056584,0.0056584
-1.73,-0.0054666,0.0054666
-1.72,-0.0052796,0.0052796
-1.71,-0.0050948,0.0050948
-1.7,-0.0049174,0.0049174
-1.69,-0.0047452,0.0047452
-1.68,-0.0045764,0.0045764
-1.67,-0.0044096,0.0044096
-1.66,-0.0042492,0.0042492
-1.65,-0.0040924,0.0040924
-1.64,-0.0039368,0.0039368
-1.63,-0.003787,0.003787
-1.62,-0.0036412,0.0036412
-1.61,-0.0034972,0.0034972
-1.6,-0.0033584,0.0033584
-1.59,-0.0032232,0.0032232
-1.58,-0.0030896,0.0030896
-1.57,-0.0029602,0.0029602
-1.56,-0.0028342,0.0028342
-1.55,-0.0027106,0.0027106
-1.54,-0.002591,0.002591
-1.53,-0.002475,0.002475
-1.52,-0.0023616,0.0023616
-1.51,-0.0022514,0.0022514
-1.5,-0.0021444,0.0021444
-1.49,-0.0020412,0.0020412
-1.48,-0.0019394,0.0019394
-1.47,-0.0018408,0.0018408
-1.46,-0.0017452,0.0017452
-1.45,-0.001654,0.001654
-1.44,-0.0015658,0.0015658
-1.43,-0.0014804,0.0014804
-1.42,-0.0013982,0.0013982
-1.41,-0.001319,0.001319
-1.4,-0.001243,0.001243
-1.39,-0.00117,0.00117
-1.38,-0.0011004,0.0011004
-1.37,-0.0010334,0.0010334
-1.36,-0.00097184,0.00097184
-1.35,-0.0009092,0.0009092
-1.34,-0.00085016,0.00085016
-1.33,-0.00079434,0.00079434
-1.32,-0.00074114,0.00074114
-1.31,-0.0006909,0.0006909
-1.3,-0.00064316,0.00064316
-1.29,-0.00059816,0.00059816
-1.28,-0.0005555,0.0005555
-1.27,-0.00051538,0.00051538
-1.26,-0.0004775,0.0004775
-1.25,-0.00044184,0.00044184
-1.24,-0.0004082,0.0004082
-1.23,-0.00037686,0.00037686
-1.22,-0.00034758,0.00034758
-1.21,-0.0003201,0.0003201
-1.2,-0.00029474,0.00029474
-1.19,-0.00027084,0.00027084
-1.18,-0.00024848,0.00024848
-1.17,-0.00022794,0.00022794
-1.16,-0.00020872,0.00020872
-1.15,-0.00019096,0.00019096
-1.14,-0.00017474,0.00017474
-1.13,-0.00015952,0.00015952
-1.12,-0.00014546,0.00014546
-1.11,-0.00013274,0.00013274
-1.1,-0.00012086,0.00012086
-1.09,-0.00010992,0.00010992
-1.08,-0.000101048,0.000101048
-1.07,-9.1616E-05,9.1616E-05
-1.06,-8.3178E-05,8.3178E-05
-1.05,-7.5366E-05,7.5366E-05
-1.04,-6.8252E-05,6.8252E-05
-1.03,-6.19E-05,6.19E-05
-1.02,-5.596E-05,5.596E-05
-1.01,-5.0566E-05,5.0566E-05
-1,-4.5734E-05,4.5734E-05
-0.99,-4.1256E-05,4.1256E-05
-0.98,-3.7212E-05,3.7212E-05
-0.97,-3.3598E-05,3.3598E-05
-0.96,-3.0248E-05,3.0248E-05
-0.95,-2.721E-05,2.721E-05
-0.94,-2.4532E-05,2.4532E-05
-0.93,-2.204E-05,2.204E-05
-0.92,-1.979E-05,1.979E-05
-0.91,-1.7792E-05,1.7792E-05
-0.9,-1.596E-05,1.596E-05
-0.89,-1.4312E-05,1.4312E-05
-0.88,-1.2852E-05,1.2852E-05
-0.87,-1.1498E-05,1.1498E-05
-0.86,-1.0292E-05,1.0292E-05
-0.85,-9.3499E-06,9.3499E-06
-0.84,-8.3515E-06,8.3515E-06
-0.83,-7.4767E-06,7.4767E-06
-0.82,-6.6757E-06,6.6757E-06
-0.81,-5.9715E-06,5.9715E-06
-0.8,-5.3258E-06,5.3258E-06
-0.79,-4.749E-06,4.749E-06
-0.78,-4.2398E-06,4.2398E-06
-0.77,-3.7771E-06,3.7771E-06
-0.76,-3.3638E-06,3.3638E-06
-0.75,-2.9987E-06,2.9987E-06
-0.74,-2.6669E-06,2.6669E-06
-0.73,-2.372E-06,2.372E-06
-0.72,-2.1054E-06,2.1054E-06
-0.71,-1.8692E-06,1.8692E-06
-0.7,-1.6614E-06,1.6614E-06
-0.69,-1.4745E-06,1.4745E-06
-0.68,-1.3067E-06,1.3067E-06
-0.67,-1.1597E-06,1.1597E-06
-0.66,-1.05004E-06,1.05004E-06
-0.65,-9.258E-07,9.258E-07
-0.64,-8.187E-07,8.187E-07
-0.63,-7.214E-07,7.214E-07
-0.62,-6.3558E-07,6.3558E-07
-0.61,-5.626E-07,5.626E-07
-0.6,-4.9542E-07,4.9542E-07
-0.59,-4.3578E-07,4.3578E-07
-0.58,-3.8544E-07,3.8544E-07
-0.57,-3.4652E-07,3.4652E-07
-0.56,-3.0504E-07,3.0504E-07
-0.55,-2.68E-07,2.68E-07
-0.54,-2.3616E-07,2.3616E-07
-0.53,-2.0784E-07,2.0784E-07
-0.52,-1.828E-07,1.828E-07
-0.51,-1.5976E-07,1.5976E-07
-0.5,-1.4072E-07,1.4072E-07
-0.49,-1.2382E-07,1.2382E-07
-0.48,-1.0812E-07,1.0812E-07
-0.47,-9.79724E-08,9.79724E-08
-0.46,-8.62814E-08,8.62814E-08
-0.45,-7.63698E-08,7.63698E-08
-0.44,-6.71986E-08,6.71986E-08
-0.43,-5.93292E-08,5.93292E-08
-0.42,-5.22234E-08,5.22234E-08
-0.41,-4.58626E-08,4.58626E-08
-0.4,-4.05992E-08,4.05992E-08
-0.39,-3.5376E-08,3.5376E-08
-0.38,-3.14666E-08,3.14666E-08
-0.37,-2.7266E-08,2.7266E-08
-0.36,-2.42704E-08,2.42704E-08
-0.35,-2.09418E-08,2.09418E-08
-0.34,-1.86744E-08,1.86744E-08
-0.33,-1.61644E-08,1.61644E-08
-0.32,-1.43584E-08,1.43584E-08
-0.31,-1.23328E-08,1.23328E-08
-0.3,-1.10156E-08,1.10156E-08
-0.29,-9.4032E-09,9.4032E-09
-0.28,-8.7774E-09,8.7774E-09
-0.27,-7.7051E-09,7.7051E-09
-0.26,-6.9095E-09,6.9095E-09
-0.25,-6.4343E-09,6.4343E-09
-0.24,-5.4409E-09,5.4409E-09
-0.23,-5.1018E-09,5.1018E-09
-0.22,-4.2365E-09,4.2365E-09
-0.21,-4.0239E-09,4.0239E-09
-0.2,-3.2684E-09,3.2684E-09
-0.19,-3.1738E-09,3.1738E-09
-0.18,-2.4922E-09,2.4922E-09
-0.17,-2.5044E-09,2.5044E-09
-0.16,-1.8874E-09,1.8874E-09
-0.15,-1.9758E-09,1.9758E-09
-0.14,-1.4249E-09,1.4249E-09
-0.13,-1.5424E-09,1.5424E-09
-0.12,-1.0844E-09,1.0844E-09
-0.11,-1.1792E-09,1.1792E-09
-0.1,-1.0881E-09,1.0881E-09
-0.09,-7.458E-10,7.458E-10
-0.08,-8.2044E-10,8.2044E-10
-0.07,-4.9092E-10,4.9092E-10
-0.06,-6.3317E-10,6.3317E-10
-0.05,-5.9227E-10,5.9227E-10
-0.04,-5.127E-10,5.127E-10
-0.03,-3.1442E-10,3.1442E-10
-0.02,-1.1011E-10,1.1011E-10
-0.01,-2.6055E-10,2.6055E-10
0,6.609E-11,6.609E-11
0.01,2.7076E-10,2.7076E-10
0.02,4.3738E-10,4.3738E-10
0.03,5.8484E-10,5.8484E-10
0.04,7.8405E-10,7.8405E-10
0.05,1.1299E-09,1.1299E-09
0.06,1.1076E-09,1.1076E-09
0.07,1.8339E-09,1.8339E-09
0.08,1.9939E-09,1.9939E-09
0.09,2.9293E-09,2.9293E-09
0.1,3.3972E-09,3.3972E-09
0.11,4.653E-09,4.653E-09
0.12,5.6044E-09,5.6044E-09
0.13,7.5116E-09,7.5116E-09
0.14,9.2149E-09,9.2149E-09
0.15,1.19476E-08,1.19476E-08
0.16,1.5072E-08,1.5072E-08
0.17,1.85494E-08,1.85494E-08
0.18,2.35332E-08,2.35332E-08
0.19,2.90188E-08,2.90188E-08
0.2,3.67322E-08,3.67322E-08
0.21,4.58144E-08,4.58144E-08
0.22,5.7803E-08,5.7803E-08
0.23,7.2328E-08,7.2328E-08
0.24,9.12218E-08,9.12218E-08
0.25,1.144932E-07,1.144932E-07
0.26,1.4836E-07,1.4836E-07
0.27,1.8484E-07,1.8484E-07
0.28,2.287E-07,2.287E-07
0.29,2.8394E-07,2.8394E-07
0.3,3.5662E-07,3.5662E-07
0.31,4.454E-07,4.454E-07
0.32,5.5502E-07,5.5502E-07
0.33,6.9656E-07,6.9656E-07
0.34,8.6894E-07,8.6894E-07
0.35,1.09496E-06,1.09496E-06
0.36,1.6529E-06,1.6529E-06
0.37,2.0435E-06,2.0435E-06
0.38,2.5307E-06,2.5307E-06
0.39,3.1428E-06,3.1428E-06
0.4,3.923E-06,3.923E-06
0.41,4.887E-06,4.887E-06
0.42,6.1018E-06,6.1018E-06
0.43,7.6374E-06,7.6374E-06
0.44,9.5412E-06,9.5412E-06
0.45,1.443E-05,1.443E-05
0.46,1.7628E-05,1.7628E-05
0.47,2.164E-05,2.164E-05
0.48,2.688E-05,2.688E-05
0.49,3.3052E-05,3.3052E-05
0.5,4.0736E-05,4.0736E-05
0.51,5.0366E-05,5.0366E-05
0.52,6.244E-05,6.244E-05
0.53,7.689E-05,7.689E-05
0.54,9.4892E-05,9.4892E-05
0.55,0.00012776,0.00012776
0.56,0.00015534,0.00015534
0.57,0.00018814,0.00018814
0.58,0.00022782,0.00022782
0.59,0.00027644,0.00027644
0.6,0.00033136,0.00033136
0.61,0.00039584,0.00039584
0.62,0.0004719,0.0004719
0.63,0.00055584,0.00055584
0.64,0.00065122,0.00065122
0.65,0.00076078,0.00076078
0.66,0.00087682,0.00087682
0.67,0.0010051,0.0010051
0.68,0.00114672,0.00114672
0.69,0.0014338,0.0014338
0.7,0.0015858,0.0015858
0.71,0.0017494,0.0017494
0.72,0.0019218,0.0019218
0.73,0.002101,0.002101
0.74,0.0022874,0.0022874
0.75,0.0024804,0.0024804
0.76,0.0026794,0.0026794
0.77,0.002883,0.002883
0.78,0.0030912,0.0030912
0.79,0.0033052,0.0033052
0.8,0.0035228,0.0035228
0.81,0.003744,0.003744
0.82,0.0039704,0.0039704
0.83,0.0041992,0.0041992
0.84,0.0044308,0.0044308
0.85,0.0046702,0.0046702
0.86,0.0049028,0.0049028
0.87,0.0051396,0.0051396
0.88,0.0053892,0.0053892
0.89,0.005637,0.005637
0.9,0.005887,0.005887
0.91,0.0061392,0.0061392
0.92,0.0063926,0.0063926
0.93,0.0066506,0.0066506
0.94,0.0069118,0.0069118
0.95,0.0071742,0.0071742
0.96,0.007439,0.007439
0.97,0.0077056,0.0077056
0.98,0.0079726,0.0079726
0.99,0.0082382,0.0082382
1,0.0085072,0.0085072
