t,V,I
0.0,9.098381876052972e-07,-5.015715250541083e-10
0.08310278666666666,0.009999442535142034,5.453140161648661e-10
0.16583820666666668,0.019999791557590168,1.630971061909274e-09
0.24998068000000004,0.029998841385046632,2.3095099166425834e-09
0.33274654,0.0399986281991005,3.5890378076904503e-09
0.41547468,0.049997235337893166,4.791018544854827e-09
0.4982074733333333,0.059996318072080605,6.4970532657563735e-09
0.5809785533333333,0.06999869644641873,8.377570045089064e-09
0.6637166,0.07999789714813237,1.0510113372201114e-08
0.7464702333333334,0.08999727169672649,1.3321199550849391e-08
0.8292219,0.09999602536360425,1.652001883437983e-08
0.9119701533333333,0.10999500254789966,2.061062668682707e-08
0.99471102,0.11999549468358334,2.5573638614181034e-08
1.0774757866666667,0.12999353309472436,3.1835571216258066e-08
1.1602319399999999,0.13999222218990334,3.92219128286797e-08
1.24296612,0.14999216794967632,4.8256139232686734e-08
1.3257291933333335,0.159992848833402,5.979130553631273e-08
1.4084642066666666,0.169997195402781,7.369160215375814e-08
1.4912046733333335,0.1799967835346857,9.07131910328947e-08
1.5739645400000002,0.18999538818995165,1.1178661670404233e-07
1.6567080933333334,0.19999528427918767,1.3762918626980533e-07
1.7394611199999999,0.20999828974405932,1.6946229190277032e-07
1.8235995,0.21998941898345933,2.08545988774252e-07
1.9063436933333335,0.23000741998354565,2.5670272899939534e-07
1.9890983266666666,0.23999532560507467,3.15890569405989e-07
2.071867833333333,0.24997616807619769,3.885521759154167e-07
2.15461204,0.25999637444814033,4.782352978812318e-07
2.2373493933333335,0.2699850996335343,5.88371638817383e-07
2.3201069266666665,0.28000313043594366,7.240789538324557e-07
2.40283608,0.28999101122220367,8.90650028395612e-07
2.48556528,0.2999716997146607,1.0952771845040834e-06
2.56833158,0.309991806745529,1.3474991646944535e-06
2.6510748066666667,0.319977064927419,1.6567569976662835e-06
2.7338149200000004,0.33000229795773833,2.0380756874753066e-06
2.816564926666667,0.3399890561898549,2.5051803428747633e-06
2.899302693333333,0.3500066498915357,3.0807344349644467e-06
2.982058046666667,0.359990159670512,3.7855600112379766e-06
3.06483058,0.3699756761391961,4.650984919862819e-06
