t,V,I
26.727948819999998,-1.089969873428345,-0.010405106237158176
26.848865035,-1.0999963581562076,-0.010675813304260375
26.931611044999997,-1.1099793910980251,-0.010958219412714226
27.0143692,-1.1200003623962398,-0.011244014836847775
27.0971197,-1.1299836933612823,-0.011531590484082675
27.21803484,-1.1399762034416199,-0.011814247583970448
27.300777585000002,-1.1499966681003575,-0.01210935460403565
27.383529535,-1.1599833071231824,-0.012406009947881103
27.466265285,-1.1700025498867053,-0.012706219684332625
27.548993875,-1.1799897253513325,-0.013008299749344573
27.631741,-1.1899718940258026,-0.013313645031303174
27.714481759999998,-1.199995011091235,-0.013622681377455627
27.79722032,-1.20998167991638,-0.013933339621871725
27.879970890000003,-1.22000002861023,-0.014248235384002324
27.962714155,-1.22998747229576,-0.0145650184713304
28.045451975,-1.2399695217609423,-0.0148845724761486
28.128203919999997,-1.249991595745085,-0.015209561446681626
28.210955159999997,-1.25997680425644,-0.015534458216279724
28.293694015,-1.2700027227401725,-0.015864601358771324
28.376441835,-1.2799867093563075,-0.016196057200431824
28.459175159999997,-1.2899747788906075,-0.016532483976334326
28.54191904,-1.29999244213104,-0.0168725778348744
28.624684979999998,-1.30997908115387,-0.017215551808476448
28.707426025,-1.320003807544705,-0.017563830129802227
28.79016442,-1.3299859464168575,-0.01791266864165665
28.872909309999997,-1.3399733603000623,-0.01826665829867125
28.955641875000005,-1.349990218877795,-0.018625977449119098
29.03837291,-1.3599773049354549,-0.018986085895448923
29.121121369999997,-1.3699962198734301,-0.019353069830685826
29.203867529999997,-1.3799829781055424,-0.019722363911569125
29.286604585,-1.3899704515934,-0.020095964428037398
29.369357735,-1.3999922871589652,-0.020475207362324024
29.45209842,-1.4099786579608926,-0.020857780240476152
29.534837465,-1.4199678003788,-0.021247581578791152
29.617579205,-1.42999067902565,-0.0216428921557963
29.700336125,-1.4399726092815377,-0.0220408863388002
29.783085755000002,-1.4499940574169177,-0.022442822344601127
29.865833385,-1.4599769413471224,-0.022848231252282875
29.948580635,-1.4699667394161224,-0.023279907181859023
30.031322449999998,-1.4799815118312825,-0.023703180719166977
30.114063635,-1.4899705350399,-0.024126199074089527
30.196815585,-1.4999908804893498,-0.024561591446399675
30.2795488,-1.50997757911682,-0.02499727392569185
30.36228895,-1.5199632346630076,-0.025439128279685974
30.445044985,-1.5299803614616398,-0.025888629723340273
30.527775975,-1.5399711430072776,-0.026343188248574727
30.610513075,-1.5499922931194299,-0.0268022553063929
30.693270570000003,-1.5599789321422577,-0.027271665167063454
30.77600771,-1.569965690374375,-0.0277498196810484
30.858742575,-1.57998216152191,-0.028234287630766623
30.94149864,-1.589968502521515,-0.0287220594473183
31.024240035000002,-1.5999922752380376,-0.029219939373433576
31.10697522,-1.6099797785282126,-0.029722889885306376
31.189732569999997,-1.6199670732021352,-0.030233408790081753
31.27248663,-1.62998214364052,-0.030751498416066152
31.355232299999997,-1.63996660709381,-0.031277182977646575
31.437988235000002,-1.6499920785427076,-0.031810421962290995
31.5207268,-1.6599743664264675,-0.03234839485958218
31.603462380000003,-1.6699636578559849,-0.032898565754294375
31.6862272,-1.6799835264682774,-0.033456964883953326
31.76897471,-1.689967572689055,-0.03401940315961838
31.85171584,-1.6999916136264823,-0.0345894144847989
31.93447091,-1.7099806666374224,-0.03516627382487057
32.01721305,-1.719969272613525,-0.035751361399889
32.09995234,-1.72998583316803,-0.03634571377187967
32.18270781,-1.7399683594703648,-0.03694453556090592
32.26544723,-1.7499908208847048,-0.037553331814706326
32.348194345,-1.7599801719188677,-0.038166676647961154
32.43093889,-1.7699661552906025,-0.038786140270531205
32.513700175,-1.7799827158451076,-0.03941152337938545
32.596441260000006,-1.789967000484465,-0.04004380386322735
32.679190225,-1.799989640712735,-0.04068358428776265
32.761947049999996,-1.8099776506423972,-0.04132982064038518
32.844679685,-1.819971024990085,-0.04198079183697702
32.92741803,-1.8299907147884376,-0.0426383186131716
33.010170805,-1.8399717807769775,-0.0432994943112135
33.09290725,-1.8499929308891299,-0.04397025238722563
33.175654635,-1.85997748374939,-0.04463863745331765
33.25840565,-1.8699716925621024,-0.045313885435462
33.34114091,-1.8799887001514448,-0.045985536649823175
33.42387832,-1.8899716734886147,-0.046670665033161626
33.506633535,-1.8995231389999376,-0.047333351336419596
33.58937267,-1.9070798158645625,-0.047852363437414176
33.672114764999996,-1.9133125543594374,-0.04827571474015714
33.754884155,-1.91851571202278,-0.04863278381526472
33.837617875,-1.9237527251243576,-0.04899250343441965
33.920356295000005,-1.9284649193286874,-0.049303357489407076
34.003118109999996,-1.9313159883022273,-0.0494752870872617
34.085861105000006,-1.934203565120695,-0.04964972008019687
34.1686022,-1.93710032105446,-0.049825059249997146
34.251356210000004,-1.9399700760841374,-0.04999879002571107
34.33410408,-1.9403778314590425,-0.049998715519905104
34.41683557,-1.9408047199249276,-0.049995337612926974
34.49959392,-1.9387465119361875,-0.049809781834483154
34.58234238000001,-1.9366872906684875,-0.049622990190982826
34.665077669999995,-1.9346247017383598,-0.049435797147452845
34.747826884999995,-1.931858122348785,-0.049196956679224996
34.830573485,-1.9271477460861202,-0.04882185999304057
34.91331384,-1.9224549829959876,-0.0484479209408164
34.996066670000005,-1.9171532988548299,-0.04803115501999855
35.07881671,-1.9098288118839275,-0.047465292736887946
35.161563720000004,-1.89999485015869,-0.046721014194190495
35.244303705,-1.8899720311164852,-0.045990913175046444
35.327052464999994,-1.8799891173839576,-0.04523880127817393
35.409793195,-1.8699719011783602,-0.04449123330414297
35.49254731,-1.8599776327610027,-0.043750843964517123
35.57529787,-1.849993288516995,-0.0430189147591591
35.65803623,-1.839971631765365,-0.042291310615837595
35.740788405,-1.8299904465675374,-0.0415722243487835
35.823544405,-1.8199713528156276,-0.040859483182430274
35.906288885,-1.8099777996540074,-0.040157062001526356
35.989030819999996,-1.7999894917011274,-0.039461228996515274
36.071794425,-1.78996706008911,-0.0387705145403743
36.154535655,-1.7799839079380049,-0.03809117060154675
36.237268220000004,-1.769966423511505,-0.037418418563902406
36.32003075,-1.7599799931049325,-0.036753863096237176
36.402765630000005,-1.7499910295009597,-0.03609701618552207
36.48550104,-1.7399684190750127,-0.0354463616386056
36.568260905,-1.7299856841564198,-0.03480619098991155
36.650998265,-1.7199693620204926,-0.0341713819652796
36.733745975,-1.709980577230455,-0.033546504098922
36.816503825,-1.6999913156032576,-0.0329292705282569
36.89924559000001,-1.689967930316925,-0.032317671924829476
36.98199235,-1.6799839437007875,-0.03171589085832238
37.06475416,-1.6699645221233377,-0.031121727544814348
37.147485715,-1.6599748730659474,-0.0305360620841384
37.230221619999995,-1.6499928534030923,-0.029958942439407124
37.312986255,-1.639966666698455,-0.029387466609478025
37.39572346,-1.6299825310707075,-0.0288252718746662
37.47846533,-1.6199670732021376,-0.028270062990486625
37.56122467,-1.6099798977375026,-0.027722645085305
37.64396638,-1.5999929606914498,-0.02718346659094095
37.726694804999994,-1.58996817469597,-0.026650052517652525
37.809445034999996,-1.579982340335845,-0.0261255595833063
37.892184195,-1.56996577978134,-0.025607529561966675
37.974923905,-1.559979379177095,-0.0250981217250228
38.05768114999999,-1.549992591142655,-0.024595240131020525
38.14042332,-1.539972364902495,-0.024098390247672824
38.223165550000004,-1.5299808681011176,-0.023610392585396774
38.305909795000005,-1.519963681697845,-0.023127814754843726
38.388643825,-1.5099778175354,-0.022653013002127402
38.471393925,-1.4999906420707725,-0.022185438778251423
38.5541366,-1.48997089266777,-0.02172265341505405
38.636875045000004,-1.47998225688934,-0.021268437616527074
38.719610425,-1.4699672162532798,-0.0208192584104836
38.80235508,-1.45997738838196,-0.02037794096395375
38.885108505,-1.4499942362308524,-0.019942555110901598
38.967845555000004,-1.4399728178977953,-0.01951191993430255
39.0505857,-1.42999076843262,-0.019089116249233477
39.13334677,-1.4199678599834475,-0.01867058966308835
39.216075445,-1.409978926181795,-0.01825935719534755
39.298807545,-1.399992525577545,-0.017853659577667727
39.381564409999996,-1.389970898628235,-0.01745264185592535
39.464299045000004,-1.37998354434967,-0.0170588348992169
39.54703824,-1.369996696710585,-0.016669907141476877
39.62978521,-1.35997784137726,-0.016285611782222972
39.71251481,-1.3499900102615376,-0.015907676657661775
39.795245449999996,-1.3399733603000625,-0.015533618861809376
39.877998495,-1.3299861550331125,-0.015165855409577475
39.960738505,-1.3200037777423823,-0.014803608180955075
40.043486040000005,-1.3099792897701277,-0.01444514794275165
40.126242385,-1.2999924421310425,-0.014092134544625875
40.208973615000005,-1.2899751365184775,-0.0137428578455001
40.29171119,-1.279987037181855,-0.013399258488789176
40.374464835,-1.2700026035308825,-0.0130606098100543
40.457194615,-1.2599770724773376,-0.012725117616355426
40.539928745000005,-1.2499917447566977,-0.012395760742947475
40.622678985,-1.239969909191135,-0.012069379445165425
40.705411835,-1.229987680912015,-0.01174883055500685
40.788152499999995,-1.2200001776218423,-0.011432665400207024
40.870912185,-1.20998167991638,-0.0111196106299758
40.992057125,-1.19999399781227,-0.010811491636559348
41.074804135,-1.18997088074684,-0.01050671958364545
41.15755052,-1.179988235235215,-0.01020755898207425
41.278693915000005,-1.1700000166893028,-0.009912299923598749
41.399844435,-1.15998023748398,-0.009619665797799801
41.520999985,-1.1499922871589674,-0.009332868270575976
41.60374459,-1.1399727165699023,-0.009048935724422301
41.686508814999996,-1.1299807131290427,-0.0087705457117408
41.76926249,-1.11999797821045,-0.008495934074744551
41.85199494,-1.1099768877029423,-0.0082247338723391
41.93475266,-1.0999940931797023,-0.00795879971701645
42.01750291,-1.089968234300615,-0.0076960045844316
42.100245789999995,-1.07998192310333,-0.007438056869432275
42.18300112,-1.0700007379055025,-0.00718466506805265
42.26574601,-1.0599797070026424,-0.006934516248293176
42.34849341499999,-1.04999625682831,-0.0066889912122860004
42.431254235,-1.039972960948945,-0.006447106483392374
42.51399295,-1.0299873948097251,-0.00621014798525715
42.596730125,-1.0199993550777449,-0.005977513850666525
42.679488514999996,-1.009982138872145,-0.0057485768338665
42.762231485,-0.999997466802597,-0.0055245314724743
42.844964895,-0.9899722039699552,-0.00530389894265675
42.927724569999995,-0.9799842238426206,-0.0050884290831163005
43.010467410000004,-0.969997003674507,-0.004877624916844
43.093213315,-0.9599825143814088,-0.004670690163038625
43.175972425,-0.9499954283237455,-0.004468540428206275
43.258716885000005,-0.939973935484886,-0.004270035482477325
43.341450335,-0.9299874603748319,-0.004076785815414
43.42419599,-0.9200007915496825,-0.003887955390382525
43.506937515000004,-0.9099794030189512,-0.0037032407126389
43.589685015,-0.8999971449375155,-0.0035237723495810747
43.67243196,-0.8899756222963335,-0.00334829190978775
43.755184729999996,-0.8799913972616195,-0.003178143990226025
43.83792252,-0.8700022399425508,-0.0030125906341708754
43.92065444,-0.8599774539470673,-0.00285128410905595
44.00340946,-0.8499969989061352,-0.0026955698849632998
44.086145859999995,-0.8399742394685745,-0.002543896844144875
44.16888255,-0.8299903273582456,-0.002397759119048675
44.251635050000004,-0.8200018256902698,-0.0022564598475582503
44.334365545000004,-0.8099802881479262,-0.0021196299057919
44.417098530000004,-0.7999939918518068,-0.001988243719097175
44.49984686,-0.7899741381406782,-0.0018614572181831499
44.58258971,-0.779989808797836,-0.0017400846118107
44.66532953,-0.770002022385597,-0.00162368832388885
44.748079999999995,-0.7599824517965318,-0.0015119255695026
44.83080975,-0.7499961405992508,-0.001405524875735825
44.91354256,-0.739979386329651,-0.0013038257602602
44.996293054999995,-0.7299921810626983,-0.001207423425512325
45.117607809999996,-0.7199986428022382,-0.001117024497943875
45.20035535,-0.7099783271551132,-0.0010298164124833
45.321668485000004,-0.6999899446964266,-0.000949064808082725
45.48155723000001,-0.6899982541799544,-0.0008740026678424001
45.564313075,-0.6799829900264738,-0.00080046964285425
45.64706046,-0.66999588906765,-0.0007321122393476999
45.729814565000005,-0.6599766314029692,-0.0006680861406493249
