t,V,I
0.0,1.08131143861101e-06,-5.25752330560181e-10
0.08308834500000001,0.00999955087900155,1.0771989966684714e-08
0.165823055,0.019999922718852772,2.2782203457083473e-08
0.24996386,0.029999818652868278,3.581025964649598e-08
0.332720395,0.03999914694577455,5.068488917459035e-08
0.41544757,0.04999748431146143,6.807499453032051e-08
0.49818299,0.059996964409947395,8.864939982089483e-08
0.58094188,0.0699996091425419,1.1328051563452861e-07
0.663673615,0.07999832741916177,1.4307341267283394e-07
0.746413285,0.08999736979603766,1.79191360416553e-07
0.8291639550000001,0.09999659284949303,2.2345180283878102e-07
0.9119053699999999,0.10999603196978575,2.7764318843992426e-07
0.994628705,0.11999636888504026,3.443682672354952e-07
1.0773813700000001,0.129994422197342,4.263897324108255e-07
1.16011308,0.13999330252408976,5.27255267002147e-07
1.242847585,0.14999271929264052,6.518212458672683e-07
1.32560439,0.15999351814389226,8.053369953131553e-07
1.4083313450000001,0.16999805346131325,9.948688131089511e-07
1.491077205,0.1799977868795395,1.2285300954317803e-06
1.57381526,0.1899966411292555,1.51680490034778e-06
1.656540655,0.19999655708670624,1.8722400341175675e-06
1.73928128,0.20999900996685025,2.3110931124392677e-06
1.8234289099999998,0.21998986229300502,2.8520476575977223e-06
1.906168195,0.230008129030466,3.52089824673385e-06
1.98890499,0.23999612033367174,4.343366413195325e-06
2.0716547199999997,0.24997705221176153,5.355817734198355e-06
2.1543993950000004,0.25999746471643476,6.608878379665837e-06
2.23713563,0.26998563855886426,8.147759444909756e-06
2.319887165,0.28000422567129124,1.0048429430753435e-05
2.40262053,0.28999160975217825,1.2379572581266974e-05
2.4853576950000003,0.29997272044420226,1.5243404050124799e-05
2.5681294699999997,0.30999241024255747,1.87751061275776e-05
2.65088116,0.3199772983789443,2.3093280105968026e-05
2.73362617,0.330001823604107,2.8405301236489322e-05
2.8163779399999997,0.339989334344864,3.488136826490518e-05
2.8991241750000003,0.3500068858265875,4.2811499042727526e-05
2.98186468,0.3599899336695673,5.243798113951925e-05
3.06460597,0.3699750453233717,6.412942821043544e-05
3.14736008,0.3799967244267465,7.833419294911437e-05
3.230118505,0.38998244702816026,9.540541941532868e-05
3.3128729550000005,0.40000037848949427,0.000115964176075025
3.395627995,0.40998337417840947,0.000140437696245425
3.478371015,0.42000284790992726,0.0001695941027719
3.561115525,0.4299871623516083,0.00020387263066362502
3.643881675,0.4399743750691415,0.0002440114803903
3.7266304000000003,0.44998949021101,0.0002907646776293
3.80937763,0.4599793702363968,0.000344483269145675
3.892135255,0.469994179904461,0.0004059545390191
3.974875825,0.4799776896834375,0.0004752767126774
4.057606195,0.4899963662028312,0.000553215140826025
4.140361765,0.49997733533382427,0.00063947429589455
4.223115955,0.509961873292923,0.00073440499545535
4.3058666,0.5199765712022782,0.000838246865896425
4.4651984,0.5299643129110337,0.0009545656503177501
4.701087965,0.5399926453828809,0.0010856497683562
4.86043277,0.5499853640794755,0.0012193628936074
4.943194945,0.5599735230207442,0.0013537837367038749
5.025948365,0.5699924975633622,0.0014962340937927
5.10870863,0.5799742788076403,0.001645167008973625
