Item,Smu1.Time[1][1],Smu1.V[1][1],Smu1.I[1][1],Smu1.R[1][1],
1,0,8.38911546452437E-07,-2.49553266939984E-10,-3361.65323235055,
2,0.0830978,0.0099994782358408,-1.9139401175039E-10,-52245512.5131177,
3,0.16583864,0.0199996996670961,2.15727880004124E-10,92707997.0688712,
4,0.24998438,0.0299986451864243,3.90210974643423E-10,76878015.0631005,
5,0.3327579,0.0399982482194901,2.73888467461347E-10,146038453.499817,
6,0.41548972,0.0499964877963066,5.64690516569044E-10,88537856.2758165,
7,0.49823268,0.0599960014224052,9.71813296501978E-10,61736139.6868716,
8,0.5810059,0.0699982419610024,1.4370953316245E-09,48708140.9427973,
9,0.66374884,0.0799973905086517,2.01869720939385E-09,39628226.6287337,
10,0.74650246,0.0899956151843071,2.48397746815954E-09,36230447.4730151,
11,0.82924744,0.0999956950545311,3.58902241259784E-09,27861540.9877452,
12,0.91198166,0.109994620084763,4.1706247344564E-09,26373655.5283964,
13,0.99470988,0.119995146989822,5.45015055308795E-09,22016849.960564,
14,1.07747434,0.129993051290512,6.84599843481237E-09,18988180.1067158,
15,1.16024404,0.139992013573647,8.53263593114661E-09,16406654.9543776,
16,1.24299732,0.1499914675951,1.08590514358298E-08,13812575.4796776,
17,1.32576562,0.159992352128029,1.33599469265278E-08,11975523.0322319,
18,1.40850904,0.169996663928032,1.69658811444151E-08,10019913.6420328,
19,1.49124454,0.179996564984322,2.09789305927188E-08,8579873.22989634,
20,1.5740201,0.189995035529137,2.62715111887246E-08,7231979.69710551,
21,1.65675676,0.199994757771492,3.27272964284475E-08,6110946.50634358,
22,1.73951594,0.20999701321125,4.09278939628166E-08,5130902.00541554,
23,1.82364544,0.219989076256752,5.1047763349743E-08,4309475.31921317,
24,1.90639942,0.230006977915764,6.3726702137501E-08,3609271.62713497,
25,1.98914564,0.239994779229164,7.94881032106787E-08,3019254.07117933,
26,2.07192146,0.24997615814209,9.93788873415724E-08,2515384.95578949,
27,2.15465942,0.259996294975281,1.24096928288964E-07,2095106.61190478,
28,2.23739336,0.26998507976532,1.5480557635783E-07,1744026.83751685,
29,2.32014962,0.280003845691681,1.93714853935489E-07,1445443.3410921,
30,2.40287706,0.289990544319153,2.41347947849135E-07,1201545.51511009,
31,2.48560786,0.29997181892395,3.02009055985764E-07,993254.384193336,
32,2.56837012,0.309991866350174,3.77733698542215E-07,820662.460210786,
