Item,Smu1.Time[1][1],Smu1.V[1][1],Smu1.I[1][1],Smu1.R[1][1],
1,0,1.00438774097711E-06,-4.24021706635358E-10,-2368.71774548288,
2,0.08309832,0.00999966729432344,-1.91381133163304E-10,-52250016.1277172,
3,0.16583546,0.019999859854579,4.12621048440087E-11,484702850.961879,
4,0.2499808,0.0299991779029369,-3.07699199453282E-10,-97495144.4665417,
5,0.33274916,0.0399987101554871,-1.68958180779555E-11,-2367373392.09841,
6,0.41548668,0.0499978885054588,2.15745643572518E-10,231744602.93866,
7,0.4982244,0.0599969513714314,7.39188266152269E-10,81165995.3474861,
8,0.58099152,0.06999921053648,9.13668252167099E-10,76613377.3067535,
9,0.6637273,0.0799985080957413,1.32079058801082E-09,60568653.9727869,
10,0.74646544,0.0899970754981041,1.96055172096976E-09,45903953.7368533,
11,0.82921382,0.0999962612986565,2.48399523172793E-09,40256221.1156486,
12,0.91195506,0.109996043145657,3.53088491777953E-09,31152542.6931303,
13,0.9946871,0.119996018707752,4.51961135183865E-09,26550074.6339474,
14,1.07744602,0.129994079470634,5.91546456263359E-09,21975295.1089881,
15,1.16019456,0.139992639422417,7.25314830418711E-09,19300948.1608975,
16,1.24294248,0.149992287158966,9.57956469704868E-09,15657526.4015051,
17,1.3257188,0.159992918372154,1.19641372364754E-08,13372708.3875618,
18,1.40846394,0.169997856020927,1.53956030146674E-08,11041974.5078495,
19,1.49119918,0.179997161030769,1.96413125763684E-08,9164212.43900648,
20,1.57397252,0.189996212720871,2.48757423548795E-08,7637810.76401131,
21,1.65671396,0.199996069073677,3.19131530090999E-08,6266885.28760066,
22,1.73948614,0.209998294711113,4.05790352431268E-08,5175044.04559944,
23,1.82361772,0.219989851117134,5.14550251295987E-08,4275381.27836981,
24,1.90636254,0.230007976293564,6.54135234867681E-08,3516214.44669756,
25,1.9890979,0.239996001124382,8.27453092711039E-08,2900418.2018109,
26,2.07186444,0.249976962804794,1.05078896694977E-07,2378945.44639566,
27,2.15461582,0.259996771812439,1.33286690129353E-07,1950658.17569718,
28,2.23735162,0.269985467195511,1.68706264958018E-07,1600328.63784101,
29,2.3200918,0.280003517866135,2.14304108681063E-07,1306570.92665848,
30,2.40281866,0.28999063372612,2.71766339210444E-07,1067058.6893455,
31,2.48555308,0.299972206354141,3.44234194926685E-07,871418.966433679,
32,2.56828946,0.309993028640747,4.36709314044492E-07,709838.372279747,
33,2.65106568,0.319977313280106,5.53320774088206E-07,578285.378508303,
34,2.73379576,0.330001682043076,7.01804026448372E-07,470219.134696504,
35,2.81653708,0.339990139007568,8.89255147740187E-07,382331.370104031,
36,2.89928596,0.350007265806198,1.12765462745301E-06,310385.163404814,
