Item,Smu1.Time[1][1],Smu1.V[1][1],Smu1.I[1][1],Smu1.R[1][1],
1,0,1.33573121274821E-06,-5.98302296594966E-10,-2232.53566023409,
2,0.08309278,0.00999989733099937,6.69286279730841E-08,149411.36003895,
3,0.16582908,0.0200003106147051,1.41376901297008E-07,141468.022224422,
4,0.24997496,0.0300019904971123,2.26236380740374E-07,132613.4656103,
5,0.33275244,0.0400011166930199,3.25578326965115E-07,122861.730588431,
6,0.41546428,0.0500002391636372,4.44346596850664E-07,112525.311362835,
7,0.49819016,0.059999592602253,5.88183013405796E-07,102008.373643491,
8,0.5809353,0.0700016766786575,7.64939443342882E-07,91512.7037674268,
9,0.66367756,0.0800003409385681,9.82467895482841E-07,81427.9441663092,
10,0.74640074,0.0899993553757668,1.25379710880225E-06,71781.434766382,
11,0.82913998,0.0999993905425072,1.5909664625724E-06,62854.4930990063,
12,0.91189726,0.109998159110546,2.01218040274398E-06,54666.1516832901,
13,0.9946175,0.119998618960381,2.5398899197171E-06,47245.5983343351,
14,1.07738262,0.129997223615646,3.19997957376472E-06,40624.3916934466,
15,1.16010544,0.139995902776718,4.02798195864307E-06,34755.8415638682,
16,1.24285808,0.149995312094688,5.06415199197363E-06,29619.0383567519,
17,1.32559596,0.159996166825294,6.36309596302453E-06,25144.3900508526,
18,1.40831768,0.170000985264778,7.99060853751143E-06,21275.0986945135,
19,1.49106566,0.180000990629196,1.00272318377392E-05,17951.2146065808,
20,1.57380888,0.189999431371689,1.25745254990761E-05,15109.8688682645,
21,1.65654216,0.199998527765274,1.57573031174252E-05,12692.4338685918,
22,1.73926224,0.210001230239868,1.97315039258683E-05,10642.9409044971,
23,1.82339936,0.219991683959961,2.46839990722947E-05,8912.31940641578,
24,1.90613032,0.230010032653809,3.08554081129842E-05,7454.4479143356,
25,1.98885316,0.239996820688248,3.84944869438186E-05,6234.57642229431,
26,2.0715914,0.249978005886078,4.7941673983587E-05,5214.2110426027,
27,2.15431098,0.259997844696045,5.96436439082026E-05,4359.18779704685,
28,2.23702376,0.269985854625702,7.39828683435917E-05,3649.30234080452,
29,2.3197733,0.280005484819412,9.15812634048052E-05,3057.45383290618,
30,2.4025021,0.289991587400436,0.00011293117859168,2567.86116125597,
31,2.48524012,0.299971461296082,0.000138728646561503,2162.28925121888,
32,2.56800286,0.30999082326889,0.00016982015222311,1825.4065799071,
33,2.6507514,0.319975286722183,0.000206741853617132,1547.70444940844,
34,2.73347744,0.329998850822449,0.000250490964390337,1317.40820123242,
35,2.81621868,0.339986741542816,0.000301482243230566,1127.7173006929,
36,2.89898206,0.350001871585846,0.000360667501809075,970.428080795382,
37,2.98172196,0.359983325004578,0.000428192608524114,840.70420142319,
38,3.06448268,0.369966596364975,0.000504693947732449,733.051382976171,
39,3.14725006,0.379987061023712,0.000590725219808519,643.255185798371,
40,3.22998492,0.389970391988754,0.000685742532368749,568.683395853668,
41,3.31271396,0.399985700845718,0.000790301186498255,506.118056861353,
42,3.3954574,0.409967124462128,0.000903562584426254,453.722997751671,
43,3.47821222,0.419984221458435,0.00102598615922034,409.346868555797,
44,3.86722436,0.429993003606796,0.00116834777873009,368.035110294099,
45,3.94999142,0.439981341362,0.00130554416682571,337.009924705777,
46,4.03270964,0.449996829032898,0.00145108182914555,310.111270084522,
47,4.11547336,0.459987789392471,0.00160326552577317,286.906804891625,
48,4.19821692,0.470004051923752,0.00176234252285212,266.69279429467,
49,4.2809572,0.479989856481552,0.00192699034232646,249.087837099411,
50,4.36370818,0.490010023117065,0.002097635762766,233.601100732057,
51,4.44643912,0.499992996454239,0.00227291905321181,219.978355915364,
52,4.52916312,0.509980022907257,0.00245312065817416,207.89031359217,
53,4.61191466,0.519996881484985,0.00263824476860464,197.099559401386,
54,4.69462414,0.529980957508087,0.00282701780088246,187.469975372158,
55,4.77736878,0.539997398853302,0.0030204092618078,178.782857568811,
56,4.86014278,0.549984514713287,0.00321684894151986,170.969953737846,
57,4.94289376,0.559971690177917,0.0034169745631516,163.87938506087,
58,5.02560238,0.56999135017395,0.00362117821350694,157.40494296798,
59,5.10832602,0.579973816871643,0.00382779003120959,151.516622422565,
60,5.1910583,0.589990019798279,0.0040381858125329,146.102741970711,
61,5.27379918,0.599981367588043,0.00425143865868449,141.124314792229,
62,5.35654078,0.609999597072601,0.00446792179718614,136.52870949012,
63,5.4393102,0.619984924793243,0.00468685012310743,132.281790223364,
64,5.52207172,0.629967272281647,0.0049085090868175,128.341877572054,
65,5.60480436,0.639983236789703,0.00513401255011559,124.65556531904,
66,5.68757714,0.64997011423111,0.00536137307062745,121.232025018368,
67,5.77030212,0.659989893436432,0.00559228751808405,118.017875744441,
68,5.85306364,0.669976055622101,0.00582467811182141,115.023704788486,
69,5.93582452,0.679992914199829,0.00606076605618,112.195868953968,
70,6.01858916,0.689972937107086,0.00629811640828848,109.55226807162,
71,6.10133964,0.699957132339478,0.00653901603072882,107.043189533435,
72,6.18410526,0.709978580474854,0.00678273104131222,104.674441040124,
